integrated_decision_id,approval_package_id,evidence_available,evidence_types,evidence_count,kpi_evidence,risk_evidence,recommendation_evidence,scenario_evidence,financial_evidence,governance_evidence,evidence_completeness_score,lineage_reference
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
