monitoring_id,decision_package_id,approval_package_id,monitoring_required,monitoring_frequency,monitoring_kpi,trigger_condition,escalation_condition,responsible_role,reassessment_condition,next_review_requirement
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,True,Monthly,kpi_004,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205-MON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,True,Weekly,kpi_005,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
