lineage_completeness_id,decision_lineage_profile_id,decision_package_id,expected_stage_count,completed_stage_count,conditional_stage_count,missing_stage_count,orphan_stage_count,lineage_coverage_pct,lineage_completeness_status,audit_traceability_status,governance_note
LNC-72F424CD,LNP-9DE4624F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-14D6EE4A,LNP-F5599685,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B33A480E,LNP-624AB600,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-69A7C7C3,LNP-BAD26691,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5A541438,LNP-F2322310,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-439D3ACA,LNP-C7EDC011,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-83A9FDA7,LNP-4E416442,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-44BD0C51,LNP-C584D949,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-28A701B8,LNP-539067E2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-CE61A469,LNP-1DFBB8A9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-40F7A6BD,LNP-040AE0CD,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8269DFD2,LNP-9CD52BBF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E54F46AB,LNP-B69205E4,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8DA46F86,LNP-79471827,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-60845DD1,LNP-EF2004E3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F7700F6C,LNP-102A21BC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E9B55369,LNP-A89030D6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-196A2D6B,LNP-DCF58EDE,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-933A625A,LNP-3983C10F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-73DF31C1,LNP-E1CC2815,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-43C6BB65,LNP-DDB6DCBC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D83D27B6,LNP-4B6E0147,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4598A5E7,LNP-473DA081,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-224D2C8A,LNP-C3DE1075,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6512430C,LNP-44F8BF3E,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C3C8B34B,LNP-DE59BCEB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-325B4489,LNP-2BA95E9C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3F525869,LNP-46802FBE,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-00C71FDC,LNP-958D684C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-4EA15D62,LNP-5B5299F2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-9BB234CC,LNP-27B4209C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E2E02BAA,LNP-7B729622,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-A09A837E,LNP-10F1D810,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6ACD19D0,LNP-3539023D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6DE00FBB,LNP-B123B81D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-84754B4B,LNP-D9E97361,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E5E14825,LNP-CB034E53,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-AE866092,LNP-2EF509D1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7DF33EA5,LNP-7F305CD6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6DD625D4,LNP-70EC93B6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C9172F2C,LNP-48DF3F13,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-7194CAAD,LNP-BB6CF7F1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3CA1D570,LNP-1FE11F04,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-15692AE8,LNP-0C2CC708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5F38D7CA,LNP-7C3D6510,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D3EB18E6,LNP-22B4B7FB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-E7329595,LNP-180E80B7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-8811DE17,LNP-611C139D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FAD11B49,LNP-1F50AA7D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-6810196B,LNP-C32ABA6F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5A6BFA36,LNP-C92A249C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FBA5A857,LNP-9F4126BC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5F12233E,LNP-53DFD2B3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-B282C2AB,LNP-29786E6B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-47C45C6D,LNP-59C4ACE4,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-632C7510,LNP-7132BDCA,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C75C8CD1,LNP-3BAF2A9A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-F54F707E,LNP-57C27168,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-90948349,LNP-98EEFDA0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DD966706,LNP-091175A9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-025C8BC0,LNP-7DED5229,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-0B7F58AE,LNP-024CA96F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-37C3055A,LNP-E922C45F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-ABCFEA26,LNP-0ECD8441,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-FAB644D6,LNP-4E60B4ED,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-DD3EF9F0,LNP-19CA8FB0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-C311061E,LNP-B6E9368A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-3F66E98E,LNP-619F2C42,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-5FEDF491,LNP-DF229B3D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-32A4812F,LNP-6A3B0A25,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
LNC-D78D2C8D,LNP-3F3015B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,18,18,1,0,0,100.0,Complete,Traceable,Lineage completeness assessed from link records
