integrated_management_brief_id,decision_package_id,section_name,section_present,governance_note
IMB-4BE80CE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,Monitoring and Escalation,True,Required section present
IMB-4BE80CE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,Governance and Limitations,True,Required section present
IMB-4BE80CE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,Audit and Traceability,True,Required section present
IMB-4BE80CE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,Management Decision Boundary,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Executive Headline,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,What Is Happening,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Why It Matters,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Evidence Summary,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Contributing Factors,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Recommendation Options,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Scenario Options,True,Required section present — summary reconciled from frozen 2C-2/2D-7 source
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Trade-off and Impact Summary,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Financial Summary,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Readiness and Conditions,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Permitted Management Actions,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Management Questions,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Required Confirmations,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Monitoring and Escalation,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Governance and Limitations,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Audit and Traceability,True,Required section present
IMB-7923F3A5,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,Management Decision Boundary,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Executive Headline,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,What Is Happening,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Why It Matters,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Evidence Summary,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Contributing Factors,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Recommendation Options,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Scenario Options,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Trade-off and Impact Summary,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Financial Summary,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Readiness and Conditions,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Permitted Management Actions,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Management Questions,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Required Confirmations,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Monitoring and Escalation,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Governance and Limitations,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Audit and Traceability,True,Required section present
IMB-1EA09D3F,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,Management Decision Boundary,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Executive Headline,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,What Is Happening,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Why It Matters,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Evidence Summary,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Contributing Factors,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Recommendation Options,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Scenario Options,True,Required section present — summary reconciled from frozen 2C-2/2D-7 source
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Trade-off and Impact Summary,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Financial Summary,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Readiness and Conditions,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Permitted Management Actions,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Management Questions,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Required Confirmations,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Monitoring and Escalation,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Governance and Limitations,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Audit and Traceability,True,Required section present
IMB-9CAF9BFB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,Management Decision Boundary,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Executive Headline,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,What Is Happening,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Why It Matters,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Evidence Summary,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Contributing Factors,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Recommendation Options,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Scenario Options,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Trade-off and Impact Summary,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Financial Summary,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Readiness and Conditions,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Permitted Management Actions,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Management Questions,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Required Confirmations,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Monitoring and Escalation,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Governance and Limitations,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Audit and Traceability,True,Required section present
IMB-69084F9C,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,Management Decision Boundary,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Executive Headline,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,What Is Happening,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Why It Matters,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Evidence Summary,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Contributing Factors,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Recommendation Options,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Scenario Options,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Trade-off and Impact Summary,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Financial Summary,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Readiness and Conditions,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Permitted Management Actions,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Management Questions,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Required Confirmations,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Monitoring and Escalation,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Governance and Limitations,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Audit and Traceability,True,Required section present
IMB-7ACB682D,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,Management Decision Boundary,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Executive Headline,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,What Is Happening,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Why It Matters,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Evidence Summary,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Contributing Factors,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Recommendation Options,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Scenario Options,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Trade-off and Impact Summary,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Financial Summary,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Readiness and Conditions,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Permitted Management Actions,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Management Questions,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Required Confirmations,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Monitoring and Escalation,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Governance and Limitations,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Audit and Traceability,True,Required section present
IMB-A04C31D2,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,Management Decision Boundary,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Executive Headline,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,What Is Happening,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Why It Matters,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Evidence Summary,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Contributing Factors,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Recommendation Options,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Scenario Options,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Trade-off and Impact Summary,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Financial Summary,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Readiness and Conditions,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Permitted Management Actions,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Management Questions,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Required Confirmations,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Monitoring and Escalation,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Governance and Limitations,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Audit and Traceability,True,Required section present
IMB-7BF5560B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,Management Decision Boundary,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Executive Headline,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,What Is Happening,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Why It Matters,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Evidence Summary,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Contributing Factors,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Recommendation Options,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Scenario Options,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Trade-off and Impact Summary,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Financial Summary,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Readiness and Conditions,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Permitted Management Actions,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Management Questions,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Required Confirmations,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Monitoring and Escalation,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Governance and Limitations,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Audit and Traceability,True,Required section present
IMB-0F7CBBBD,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,Management Decision Boundary,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Executive Headline,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,What Is Happening,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Why It Matters,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Evidence Summary,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Contributing Factors,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Recommendation Options,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Scenario Options,True,Required section present — summary reconciled from frozen 2C-2/2D-7 source
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Trade-off and Impact Summary,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Financial Summary,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Readiness and Conditions,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Permitted Management Actions,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Management Questions,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Required Confirmations,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Monitoring and Escalation,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Governance and Limitations,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Audit and Traceability,True,Required section present
IMB-DC313032,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,Management Decision Boundary,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Executive Headline,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,What Is Happening,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Why It Matters,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Evidence Summary,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Contributing Factors,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Recommendation Options,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Scenario Options,True,Required section present — summary reconciled from frozen 2C-2/2D-7 source
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Trade-off and Impact Summary,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Financial Summary,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Readiness and Conditions,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Permitted Management Actions,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Management Questions,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Required Confirmations,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Monitoring and Escalation,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Governance and Limitations,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Audit and Traceability,True,Required section present
IMB-B16AC730,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,Management Decision Boundary,True,Required section present
IMB-65B007AB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,Executive Headline,True,Required section present
IMB-65B007AB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,What Is Happening,True,Required section present
IMB-65B007AB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,Why It Matters,True,Required section present
IMB-65B007AB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,Evidence Summary,True,Required section present
IMB-65B007AB,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,Contributing Factors,True,Required section present
