priority_view_id,decision_package_id,approval_package_id,risk_tier,urgency,breach_status,sustained_movement_flag,management_attention_required,decision_readiness,governance_burden_status,evidence_status,financial_readiness,package_readiness,primary_sort_key,secondary_sort_key,priority_ordering_note
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
