dimension_record_id,decision_package_id,approval_package_id,operational_risk_score,risk_tier,priority_tier,urgency,breach_status,watch_status,trend_direction,sustained_movement_flag,dominant_breach_type,provisional_threshold_flag,evidence_reference_count,evidence_phase_coverage,evidence_completeness,evidence_status,missing_evidence_flag,lineage_reference_count,lineage_stage_coverage,lineage_completeness,lineage_status,orphan_lineage_flag,representative_recommendation_available,recommendation_validation_status,recommendation_confirmation_required,recommendation_limitation_count,recommendation_governance_warning,recommendation_readiness,scenario_required_status,scenario_readiness,baseline_available,comparator_completeness,comparator_consistency,scenario_validation_status,scenario_confidence,tradeoff_status,displacement_status,sensitivity_status,dominance_status,financial_review_required,financial_readiness,cost_completeness,benefit_completeness,net_impact_available,roi_status,payback_status,affordability_status,financial_confidence,missing_financial_input_flag,uncertainty_available,lower_financial_estimate,central_financial_estimate,upper_financial_estimate,financial_range_width,primary_uncertainty_driver,uncertainty_status,scenario_sensitivity_status,financial_sensitivity_status,break_even_status,contradiction_warning_x,contradiction_severity,provisional_warning_x,stakeholder_validation_required_x,assumption_validation_required_x,baseline_validation_required_x,financial_validation_required_x,governance_issue_count_x,governance_burden_status_x,package_readiness_x,package_completeness_x,decision_readiness_x,permitted_management_actions_x,blocking_condition_count_x,management_review_required_x,approval_status_x,display_level,display_level_record_id,operational_risk_display,evidence_strength_display,lineage_strength_display,recommendation_readiness_display,scenario_readiness_display,financial_readiness_display,uncertainty_display,governance_burden_display,management_readiness_display,overall_display_level,display_level_formula,governance_burden_record_id,blocking_question_count,pending_confirmation_count,governance_issue_count_y,contradiction_warning_y,provisional_warning_y,stakeholder_validation_required_y,assumption_validation_required_y,baseline_validation_required_y,financial_validation_required_y,governance_burden_status_y,burden_source_reference,management_readiness_record_id,package_readiness_y,package_completeness_y,decision_readiness_y,permitted_management_actions_y,blocking_condition_count_y,management_review_required_y,approval_status_y,readiness_reconciliation_note,decision_scorecard_id
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,70.58,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,75.67,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,68.17,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,67.07,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,58.27,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,49.14,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,46.5,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,49.54,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,49.05,Not Assessable,,,,,,,,True,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,55.3,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,53.39,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,77.7,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,60.96,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,57.36,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,54.91,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,77.48,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702
