decision_package_id,approval_package_id,integrated_decision_id,episode_id,hospital_id,department_id,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,department_name,decision_scorecard_id,scorecard_version,scorecard_status,approval_status
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,EP-HOSP-001-DEPT-ADM-kpi_006-20261007,HOSP-001,DEPT-ADM,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Admissions,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,EP-HOSP-001-DEPT-ADM-kpi_006-20261023,HOSP-001,DEPT-ADM,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Admissions,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,EP-HOSP-001-DEPT-ADM-kpi_006-20261027,HOSP-001,DEPT-ADM,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Admissions,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,EP-HOSP-001-DEPT-ADM-kpi_006-20261202,HOSP-001,DEPT-ADM,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Admissions,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,EP-HOSP-001-DEPT-ADM-kpi_006-20261218,HOSP-001,DEPT-ADM,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Admissions,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,HOSP-001,DEPT-DIAG,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,HOSP-001,DEPT-DIAG,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,HOSP-001,DEPT-DIAG,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,HOSP-001,DEPT-DIAG,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,HOSP-001,DEPT-DIAG,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,HOSP-001,DEPT-DIAG,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,HOSP-001,DEPT-DIAG,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Diagnostics,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,1.0,Active,Pending Management Review
