version_control_id,governed_object_type,governed_object_id,current_version,previous_version,version_status,effective_timestamp,created_by_role,source_manifest,checksum,immutable_flag,superseded_flag,correction_reason,future_update_rule,governance_note
VER-2D8782A2,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-015BFBBC,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D1B24A82,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4E58DA24,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DD634564,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-323AD5AB,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3E402EB7,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B1784F6D,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9F219991,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D7AA975C,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2E45C93A,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CAAC6748,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-212EF445,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-49073A18,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BDB49948,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E160F516,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CE81C2DA,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8C8E5211,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9CCA4F35,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E3E9604E,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8333D00F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-265BE858,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DA1AD40E,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BF60223F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CDE08170,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-45C2DA63,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-39E2D24D,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F8487989,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5EBAC81F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FE7A3B2F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0C3950E1,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B1436ED8,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-264F26B8,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BEDB7EEF,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C7249BD2,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-403BC70D,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D8B093AB,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E15EB4FB,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2A6B715B,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-29ECCA23,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F1094ED8,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D841D9F4,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2ADD7B13,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BDCA4F7C,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E1652F93,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-75D70A5E,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5A259A7F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DCF1407A,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-373C0E05,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EA7AC152,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0F0021D8,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C9B4768E,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5CBF2A9D,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3706B56C,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B22954C4,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E8E255EF,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0E95F2A7,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-71D8A88E,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-046CC7C7,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A0BD3872,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E9895A35,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4DB5A3E1,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-88ACE2D2,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CF83AE96,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-784D7659,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C2C0410F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FD03142A,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-65CC204F,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-30E46ACA,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2986F7BB,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B24805D1,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3E1A4507,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-82956EC1,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-161FE7D6,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AEDF9F70,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2454911B,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-555797C1,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-931189E7,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-ACE9BA7D,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4A8F80CD,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4F315C46,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-630BC577,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C20DB86C,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9E73C1B4,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F053FDDF,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-00BDB337,Decision Package,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
