lineage_record_id,decision_package_id,approval_package_id,lineage_reference_count,lineage_complete,lineage_ids,source_phase_list,audit_traceability_status
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-LN,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260208,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260330,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,0,1.0,None,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1,Partial
