lineage_link_id,decision_lineage_profile_id,decision_package_id,lineage_stage_number,lineage_stage_name,source_phase,source_file,source_record_id,parent_record_id,child_record_id,transformation_id,formula_id,configuration_id,version,source_checksum,link_status,orphan_flag,ambiguity_flag,governance_warning
LNL-0139C848,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-4,LNL-E42AC5F3,LNL-0139C848,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-354BE72D,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-5,LNL-0139C848,LNL-354BE72D,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-47CA063C,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-6,LNL-354BE72D,LNL-47CA063C,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-5D0EF833,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-7,LNL-47CA063C,LNL-5D0EF833,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-AD52C88D,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-8,LNL-5D0EF833,LNL-AD52C88D,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-B8451BED,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-9,LNL-AD52C88D,LNL-B8451BED,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-F5836524,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-10,LNL-B8451BED,LNL-F5836524,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-C57AFCA0,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-11,LNL-F5836524,LNL-C57AFCA0,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-201E6317,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-12,LNL-C57AFCA0,LNL-201E6317,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-0E94C912,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-13,LNL-201E6317,LNL-0E94C912,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-40F8DF5F,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-14,LNL-0E94C912,LNL-40F8DF5F,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-53C757A1,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-15,LNL-40F8DF5F,LNL-53C757A1,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-FB98A1F8,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-16,LNL-53C757A1,LNL-FB98A1F8,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-1BB0E874,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-17,LNL-FB98A1F8,LNL-1BB0E874,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-48297D28,LNP-841AA435,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410-18,LNL-1BB0E874,LNL-48297D28,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-66A62F60,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-1,,LNL-66A62F60,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-2823E3DA,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-2,LNL-66A62F60,LNL-2823E3DA,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-4A2AC75A,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-3,LNL-2823E3DA,LNL-4A2AC75A,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-1FD9C8F0,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-4,LNL-4A2AC75A,LNL-1FD9C8F0,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-7B6C7D57,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-5,LNL-1FD9C8F0,LNL-7B6C7D57,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-06E2C10A,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-6,LNL-7B6C7D57,LNL-06E2C10A,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-FB8EB34D,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-7,LNL-06E2C10A,LNL-FB8EB34D,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-2898F53A,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-8,LNL-FB8EB34D,LNL-2898F53A,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-49DB9F50,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-9,LNL-2898F53A,LNL-49DB9F50,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-45690C9D,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-10,LNL-49DB9F50,LNL-45690C9D,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-8C0AD6B5,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-11,LNL-45690C9D,LNL-8C0AD6B5,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-A2E41089,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-12,LNL-8C0AD6B5,LNL-A2E41089,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-40C70A0F,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-13,LNL-A2E41089,LNL-40C70A0F,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-2EBC5AE3,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-14,LNL-40C70A0F,LNL-2EBC5AE3,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-BF5B4C49,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-15,LNL-2EBC5AE3,LNL-BF5B4C49,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-00926937,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-16,LNL-BF5B4C49,LNL-00926937,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-E2DA09E2,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-17,LNL-00926937,LNL-E2DA09E2,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-532D8B8E,LNP-8DE9FE1A,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-18,LNL-E2DA09E2,LNL-532D8B8E,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-F62FC551,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-1,,LNL-F62FC551,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-FCC2BD2F,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-2,LNL-F62FC551,LNL-FCC2BD2F,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-E6F919CD,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-3,LNL-FCC2BD2F,LNL-E6F919CD,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-E8845448,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-4,LNL-E6F919CD,LNL-E8845448,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-F92F6033,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-5,LNL-E8845448,LNL-F92F6033,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-74215564,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-6,LNL-F92F6033,LNL-74215564,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-DFE3179F,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-7,LNL-74215564,LNL-DFE3179F,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-F2FCC8B9,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-8,LNL-DFE3179F,LNL-F2FCC8B9,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-8E441872,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-9,LNL-F2FCC8B9,LNL-8E441872,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-56A42014,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-10,LNL-8E441872,LNL-56A42014,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-3EBB3BDC,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-11,LNL-56A42014,LNL-3EBB3BDC,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-E13C38FC,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-12,LNL-3EBB3BDC,LNL-E13C38FC,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-9BCA4064,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-13,LNL-E13C38FC,LNL-9BCA4064,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-B8EA6C4D,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-14,LNL-9BCA4064,LNL-B8EA6C4D,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-B794CAB1,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-15,LNL-B8EA6C4D,LNL-B794CAB1,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-EF02722D,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-16,LNL-B794CAB1,LNL-EF02722D,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-22E786E9,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-17,LNL-EF02722D,LNL-22E786E9,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-8DF2ABF1,LNP-F801B162,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-18,LNL-22E786E9,LNL-8DF2ABF1,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-BE1A84B7,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-1,,LNL-BE1A84B7,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-39090A42,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-2,LNL-BE1A84B7,LNL-39090A42,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-8D9F341B,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-3,LNL-39090A42,LNL-8D9F341B,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-C4B5D2FA,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-4,LNL-8D9F341B,LNL-C4B5D2FA,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-DBFCDE78,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-5,LNL-C4B5D2FA,LNL-DBFCDE78,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-C9235FE2,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-6,LNL-DBFCDE78,LNL-C9235FE2,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-496DCF2C,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-7,LNL-C9235FE2,LNL-496DCF2C,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-28ACD44F,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-8,LNL-496DCF2C,LNL-28ACD44F,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-E9210A29,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-9,LNL-28ACD44F,LNL-E9210A29,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-92381A6B,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-10,LNL-E9210A29,LNL-92381A6B,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-32D4CDA0,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-11,LNL-92381A6B,LNL-32D4CDA0,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-15DFC9C0,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-12,LNL-32D4CDA0,LNL-15DFC9C0,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-23D0D9F6,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-13,LNL-15DFC9C0,LNL-23D0D9F6,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-D5107E9C,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-14,LNL-23D0D9F6,LNL-D5107E9C,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-CF3BDDD7,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-15,LNL-D5107E9C,LNL-CF3BDDD7,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-3AF26959,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-16,LNL-CF3BDDD7,LNL-3AF26959,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-3814B1E7,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-17,LNL-3AF26959,LNL-3814B1E7,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-F949171A,LNP-2E86CC3B,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-18,LNL-3814B1E7,LNL-F949171A,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-D1DB8F4E,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-1,,LNL-D1DB8F4E,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-9EB550BC,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-2,LNL-D1DB8F4E,LNL-9EB550BC,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-6D3686FE,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-3,LNL-9EB550BC,LNL-6D3686FE,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-CF93B695,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-4,LNL-6D3686FE,LNL-CF93B695,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-F00EF92D,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-5,LNL-CF93B695,LNL-F00EF92D,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-B4C304DD,LNP-D0A74D95,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-6,LNL-F00EF92D,LNL-B4C304DD,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
