decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,final_readiness_status,approval_status,causality_status,operational_escalation_status,primary_queue
DAR-1DE76F65,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1A845D8D,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CB39AB43,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,EP-HOSP-001-DEPT-ADM-kpi_006-20260623,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-6ED1DB35,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,EP-HOSP-001-DEPT-ADM-kpi_006-20260629,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-7F544C2C,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0F51E482,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,EP-HOSP-001-DEPT-ADM-kpi_006-20260709,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-28B6521A,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,EP-HOSP-001-DEPT-ADM-kpi_006-20260719,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-9DFEFBA3,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D30299F7,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,EP-HOSP-001-DEPT-ADM-kpi_006-20260824,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-577044F9,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,EP-HOSP-001-DEPT-ADM-kpi_006-20260904,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-3A1905CA,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,EP-HOSP-001-DEPT-ADM-kpi_006-20260923,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-74B2FAB6,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,EP-HOSP-001-DEPT-ADM-kpi_006-20260928,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-65FFC947,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,EP-HOSP-001-DEPT-ADM-kpi_006-20261007,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F69D881E,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,EP-HOSP-001-DEPT-ADM-kpi_006-20261023,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A088C72F,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,EP-HOSP-001-DEPT-ADM-kpi_006-20261027,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1FC88CEB,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,EP-HOSP-001-DEPT-ADM-kpi_006-20261202,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-85B425D8,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,ID-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,EP-HOSP-001-DEPT-ADM-kpi_006-20261218,HOSP-001,,DEPT-ADM,Admissions,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1A8CB370,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A904BCBD,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CBFB2A12,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-44D140E9,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D58E9BD2,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-FA6D78BA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F58A9C34,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0B68089C,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Additional Scenario Analysis,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-EA4053CB,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-98726969,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C3E2A005,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-43A3A727,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-4E0233B3,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Benefit Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A2184B45,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-8E139A61,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2C86E20D,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CBD1AB9C,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-72920AE5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-F151BB6D,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C959CF61,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D86AFFC3,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A8A39E5D,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Additional Scenario Analysis,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-91888938,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-47AA9CDB,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-02CD3D0A,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-67B60B0A,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
