decision_package_id,representative_recommendation,immediate_option,near_term_option,preventive_option,validation_status,confirmation_required,provisional_warning,stakeholder_validation_required,causality_warning,evidence_link,management_questions
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,
