governance_burden_record_id,decision_package_id,approval_package_id,blocking_question_count,pending_confirmation_count,governance_issue_count,contradiction_warning,provisional_warning,stakeholder_validation_required,assumption_validation_required,baseline_validation_required,financial_validation_required,governance_burden_status,burden_source_reference
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260408,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260421,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260502,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260605,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260616,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260717,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261228,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-GB,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,1,2,0,False,False; False; False; False; False; False,True,True,False,False,Moderate,Step 2D-2 management questions and confirmations
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017-GB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations
