integrated_decision_id,approval_package_id,operational_risk_score,recommendation_readiness,scenario_readiness,comparator_consistency,tradeoff_severity,displacement_risk,financial_readiness,cost_completeness,financial_confidence_score,governance_burden,evidence_completeness,lineage_completeness,overall_decision_readiness,scorecard_note
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
