retention_record_id,object_type,object_id,record_class,retention_status,retention_period_rule,archival_required,deletion_permitted,legal_hold_flag,sensitive_data_flag,access_classification,governance_note
RET-A36C36D8,Evidence Profile,EVP-75A33986,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-BD52B9EE,Evidence Profile,EVP-E2C214E9,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-92B3C4E3,Evidence Profile,EVP-B8B1F714,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-08C2B528,Evidence Profile,EVP-D92C4460,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-BDD5D832,Evidence Profile,EVP-04E3A463,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-24B6BA9A,Evidence Profile,EVP-D28A273E,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-34DEEBC1,Evidence Profile,EVP-1A9A0559,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-3AF1CDBA,Evidence Profile,EVP-EB1D744A,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-D530188F,Evidence Profile,EVP-BEAF421A,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-AC4E52C7,Evidence Profile,EVP-3924A956,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-09BCA291,Evidence Profile,EVP-1F511E3A,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-E471273F,Evidence Profile,EVP-D3C4B68E,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-90F2B981,Evidence Profile,EVP-53CDFB6E,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-51A0644F,Evidence Profile,EVP-A26F32FC,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-36CDCE0C,Evidence Profile,EVP-6669F3C8,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-BFEB0358,Evidence Profile,EVP-194A21CF,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-8E161CF3,Evidence Profile,EVP-0E544FDF,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-F3EE7196,Evidence Profile,EVP-314C8EDE,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-1614C6BB,Evidence Profile,EVP-EBD8A53F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-B7F50D60,Evidence Profile,EVP-88509763,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-60412659,Evidence Profile,EVP-9C3B6FBC,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-199651B8,Evidence Profile,EVP-9D7D6B2F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-3EFE53B1,Evidence Profile,EVP-AFBACB9D,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-BB21EF48,Evidence Profile,EVP-A6EED866,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-2D9DF5E8,Evidence Profile,EVP-EA1FAF4F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-F218A78A,Evidence Profile,EVP-0201327E,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-18DC5359,Evidence Profile,EVP-4534652C,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-19038302,Evidence Profile,EVP-9DD81B73,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-A25204AC,Evidence Profile,EVP-801107B6,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-1A78B9D3,Evidence Profile,EVP-DCC3C1AC,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-B145645A,Evidence Profile,EVP-AB7A0861,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-2F2DAEF1,Evidence Profile,EVP-CFE8635F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-05FB8A53,Evidence Profile,EVP-A3E4FEAA,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-F8D57DBA,Evidence Profile,EVP-D58F8BC3,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-8A9EF008,Evidence Profile,EVP-07D6D5AA,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-1D0BD3C4,Evidence Profile,EVP-01110714,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-C72BFEFB,Evidence Profile,EVP-CD7B90F7,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-E2ECF4EB,Evidence Profile,EVP-594AC44F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-EC491B4A,Evidence Profile,EVP-9F0D0ABE,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-4A6D1816,Evidence Profile,EVP-5FC030F5,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-0576CABE,Evidence Profile,EVP-EDE20783,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-E5A98AC6,Evidence Profile,EVP-D4323B50,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-0A425E79,Evidence Profile,EVP-62EE2A81,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-41693180,Evidence Profile,EVP-4BF3DA23,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-9030F237,Evidence Profile,EVP-6E01C44D,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-AC0BCC30,Evidence Profile,EVP-F30AF670,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-2D8D825D,Evidence Profile,EVP-ADED83D4,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-DB3C2E07,Evidence Profile,EVP-8B3EB9AD,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-826C5153,Evidence Profile,EVP-C181735F,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-89516E5A,Evidence Profile,EVP-10771BB6,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-550714D5,Evidence Profile,EVP-D430E0AA,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-890F372A,Evidence Profile,EVP-EC536174,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-D7332140,Evidence Profile,EVP-E44841B4,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-BDF8CD40,Evidence Profile,EVP-ED44F0A9,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-07607885,Evidence Profile,EVP-DE6E0696,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-D33CA432,Evidence Profile,EVP-39F82C44,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
RET-E877607C,Evidence Profile,EVP-DC05C55C,Decision Evidence,Active,Retention Period Requires Organisational Policy,True,False,False,False,Restricted,Retention classification for evidence profile
