escalation_id,decision_readiness_id,decision_scorecard_id,decision_package_id,operational_escalation_status,readiness_status,risk_tier,urgency,management_attention_required,escalation_basis,governance_note
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Not Assessable,Requires Evidence Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Not Assessable,Requires Evidence Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Not Assessable,Requires Benefit Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Not Assessable,Requires Lineage Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Not Assessable,Requires Assumption Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Not Assessable,Requires Baseline Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Not Assessable,Requires Lineage Completion,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Not Assessable,Not Suitable for Decision Use,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Not Assessable,Requires Financial Input,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Not Assessable,Ready for Integrated Management Review,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Not Assessable,Requires Benefit Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Not Assessable,Requires Additional Scenario Analysis,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Not Assessable,Not Suitable for Decision Use,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Not Assessable,Non-Quantitative,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Not Assessable,Requires Stakeholder Validation,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Not Assessable,Ready with Conditions,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
ESC-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Monitoring,Monitoring Only,Not Assessable,nan,False,Derived from risk tier and urgency; separate from analytical readiness,Operational escalation remains independent of readiness classification
