condition_flag_id,decision_package_id,approval_package_id,flag_name,flag_status,flag_severity,flag_reason,required_action,responsible_role,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
