issue_id,decision_package_id,issue_type,issue_description,severity,resolution_status,governance_note
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
