management_review_id,decision_package_id,reviewer_role,reviewer_id,reviewer_name,review_timestamp,review_status,review_outcome,selected_action_id,selected_scenario_id,management_comment,conditions_imposed,evidence_reviewed_flag,financial_reviewed_flag,governance_reviewed_flag,approval_reference,audit_event_id,governance_note
MRV-2489BA6B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-A627495D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-75545A54,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-9CB6F512,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-9B9CDFB5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-035B40A1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0E08D276,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E1E8427A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2804A08C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FAB0FE09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2A39BCFA,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6A003EA2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-B5F9EE77,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-BE3572C5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DFCE08E2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-43B53B16,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-71ED03D5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-88884734,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-01D32C7C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-9A53FDEE,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-1D82C430,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-CD017583,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-C8A1F2E7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-1C34F497,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-75FF40D5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6B67A160,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-43248C44,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6712E6A8,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3ED9DD48,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DD94E468,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-EBE6D518,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-10C256E1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-5E692CD2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-33242F0C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-466EDAF8,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-EA3EFADD,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-7BAD007C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0BE76AEF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-05E208CC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-E21630B0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-DA2A202F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FFA6C043,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-84C8F0D0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-09B93798,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-D053E8B6,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-96E155F9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-0515A65E,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-55A51AC9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-80CA058D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-2428C874,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-22B31DF8,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F51CEDB8,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-FC7D3300,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-09DA8F66,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-F325B6CF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-3012C955,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
MRV-6A23224B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,Hospital COO / General Manager,,,,Pending Management Review,,,,,,False,False,False,,,Management review contract for future use
