priority_view_id,decision_package_id,approval_package_id,hospital,department,dominant_kpi,risk_tier,urgency,package_status,decision_readiness,scenario_readiness,financial_readiness,contradiction_warning,provisional_warning,top_management_question,permitted_next_action,monitoring_required
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Unknown,Diagnostics,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Unknown,Diagnostics,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Unknown,Diagnostics,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Unknown,Diagnostics,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Unknown,Diagnostics,Average Patient Waiting Time,,,Non-Quantitative,Unknown,0.0,,,False,Is stakeholder review required?,Request Stakeholder Review,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Unknown,Diagnostics,Average Patient Waiting Time,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-PV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Unknown,Diagnostics,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
