queue_assignment_id,decision_readiness_id,decision_scorecard_id,decision_package_id,final_readiness_status,primary_queue,secondary_queue,queue_entry_date,queue_priority,queue_status,governance_note
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.077929,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.077959,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.077989,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.078018,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078047,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.078077,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078107,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.078136,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Requires Benefit Validation,Benefit Validation Queue,,2026-07-29T13:40:33.078165,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.078195,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.078224,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.078254,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078283,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.078315,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078344,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078373,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.078402,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.078431,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078461,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078490,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078519,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078547,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078575,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.078604,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.078631,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078660,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.078687,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Not Suitable for Decision Use,Not Suitable Register,,2026-07-29T13:40:33.078715,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078743,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078773,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078801,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078829,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078857,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Requires Financial Input,Financial Input Queue,,2026-07-29T13:40:33.078885,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078913,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078941,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.078970,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.078998,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Requires Benefit Validation,Benefit Validation Queue,,2026-07-29T13:40:33.079035,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.079076,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.079108,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.079141,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Not Suitable for Decision Use,Not Suitable Register,,2026-07-29T13:40:33.079172,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.079203,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.079233,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.079264,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.079294,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079322,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079352,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079382,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079411,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079440,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079469,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079497,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079526,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079554,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079582,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079612,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079641,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079670,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079698,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079727,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.079756,Standard,Active,Exactly one primary queue assigned
