gate_id,gate_name,gate_required,gate_status,gate_result,blocking_flag,failure_reason,source_reference,required_resolution,decision_readiness_id,decision_scorecard_id,decision_package_id
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-003,Baseline Gate,True,Pass with Conditions,Baseline status conditional,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-004,Scenario Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-005,Comparator Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-006,Financial Cost Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-007,Financial Benefit Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-008,Budget Gate,False,Pass with Conditions,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-009,Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-010,Lineage Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-011,Governance Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-012,Management Confirmation Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021
GATE-001,Operational Evidence Gate,True,Pass,Satisfied,False,,Step 2D-3 dimension data,,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127
GATE-002,Recommendation Gate,True,Pass with Conditions,Recommendation available with conditions,False,,Step 2D-3 dimension data,Confirm recommendation validity,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127
