transition_rule_id,decision_readiness_id,decision_package_id,current_state,eligible_next_state,transition_requirements,transition_not_executed_flag,transition_executed,execution_timestamp,executed_by,governance_note
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912-9,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031-0,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328-1,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409-11,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Requires Additional Scenario Analysis,Ready with Conditions,Additional modelling completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621-8,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626-9,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727-9,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Not Suitable for Decision Use,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027-2,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Requires Financial Input,Ready with Conditions,Mandatory financial inputs provided and validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207-10,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Requires Benefit Validation,Ready with Conditions,Benefit eligibility resolved,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227-11,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Requires Additional Scenario Analysis,Ready with Conditions,Additional modelling completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Not Suitable for Decision Use,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-6,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Non-Quantitative,Ready with Conditions,Sufficient governed quantitative data become available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-9,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-4,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-5,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
