patient_experience_daily_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,complaint_record_count,complaint_valid_record_count,complaint_excluded_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,complaint_channel_distinct_count,complaint_category_distinct_count,complaint_count_available_flag,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_invalid_score_record_count,survey_score_sum,survey_score_weighted_sum,survey_score_min,survey_score_max,survey_score_source_scale_count,survey_score_available_flag,survey_response_count_available_flag,complaint_source_present_flag,survey_source_present_flag,patient_experience_data_complete_flag,unresolved_rule_flag,processing_run_id,processed_datetime,transformation_version
PEX-HOSP-001-DEPT-PEX-20260204,HOSP-001,DEPT-PEX,2026-02-04,2,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.254256429803603,4.254256429803603,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260205,HOSP-001,DEPT-SURG,2026-02-05,2,2026,2,2,2,0,0,2,1,1,2,2,True,2.0,2.0,2.0,0.0,7.0,7.0,3.1057075081942447,4.638453054885719,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260206,HOSP-001,DEPT-OPC,2026-02-06,2,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260206,HOSP-001,DEPT-SURG,2026-02-06,2,2026,1,1,1,1,0,0,1,0,1,1,True,3.0,3.0,3.0,0.0,9.0,9.0,2.7774377879623104,3.817205649753604,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260207,HOSP-001,DEPT-ICU,2026-02-07,2,2026,2,2,2,1,1,0,2,0,1,1,True,3.0,3.0,3.0,0.0,12.0,12.0,3.3123800862902324,4.896083065699818,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260207,HOSP-001,DEPT-DIAG,2026-02-07,2,2026,1,1,1,1,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.3939940929645447,3.3939940929645447,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260207,HOSP-001,DEPT-MED,2026-02-07,2,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260208,HOSP-001,DEPT-PEX,2026-02-08,2,2026,1,1,1,0,0,1,0,1,1,1,True,4.0,4.0,4.0,0.0,16.0,16.0,3.083925800485027,5.0,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260208,HOSP-001,DEPT-OPC,2026-02-08,2,2026,1,1,1,0,1,0,1,0,1,1,True,4.0,4.0,4.0,0.0,16.0,16.0,3.1997150340059326,4.944667440176874,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260208,HOSP-001,DEPT-ED,2026-02-08,2,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.361526000314559,4.180967427959526,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260209,HOSP-001,DEPT-ED,2026-02-09,2,2026,3,3,3,0,0,3,2,1,1,3,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260210,HOSP-001,DEPT-ED,2026-02-10,2,2026,1,1,1,0,1,0,0,1,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,3.128086654190149,3.539852921654414,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260210,HOSP-001,DEPT-MED,2026-02-10,2,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,3.0,0.0,10.0,10.0,3.1253582081691453,4.316358605895748,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260211,HOSP-001,DEPT-SURG,2026-02-11,2,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.505547873859594,4.505547873859594,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260211,HOSP-001,DEPT-ADM,2026-02-11,2,2026,1,1,1,1,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.415245949052255,3.415245949052255,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260211,HOSP-001,DEPT-ICU,2026-02-11,2,2026,1,1,1,1,0,0,0,1,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260212,HOSP-001,DEPT-OPC,2026-02-12,2,2026,1,1,1,0,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.3219612256083586,3.7773933381213225,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260212,HOSP-001,DEPT-ADM,2026-02-12,2,2026,1,1,1,0,1,0,1,0,1,1,True,4.0,4.0,4.0,0.0,15.0,15.0,3.2657602252419204,4.253429201059415,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260213,HOSP-001,DEPT-ADM,2026-02-13,2,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.633357912559183,3.915020595941048,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260213,HOSP-001,DEPT-DIAG,2026-02-13,2,2026,1,1,1,1,0,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260213,HOSP-001,DEPT-OPC,2026-02-13,2,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.422623640032881,4.422623640032881,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260213,HOSP-001,DEPT-MED,2026-02-13,2,2026,1,1,1,0,1,0,0,1,1,1,True,3.0,3.0,3.0,0.0,12.0,12.0,3.5056518203382803,4.58255144830626,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260214,HOSP-001,DEPT-PEX,2026-02-14,2,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,11.0,11.0,3.56532383919335,3.870453206475311,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260214,HOSP-001,DEPT-SURG,2026-02-14,2,2026,1,1,1,0,1,0,0,1,1,1,True,3.0,3.0,3.0,0.0,9.0,9.0,2.513933932690773,3.4890276423623896,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260215,HOSP-001,DEPT-ICU,2026-02-15,2,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.9840300586125794,2.9840300586125794,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260216,HOSP-001,DEPT-ED,2026-02-16,2,2026,2,2,2,0,1,1,1,1,2,2,True,2.0,2.0,0.0,0.0,0.0,0.0,,,2.0,False,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260216,HOSP-001,DEPT-OPC,2026-02-16,2,2026,1,1,1,1,0,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260216,HOSP-001,DEPT-MED,2026-02-16,2,2026,1,1,1,0,0,1,0,1,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,3.0318300513360743,3.1919257651245454,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260217,HOSP-001,DEPT-ED,2026-02-17,2,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,3.0,0.0,12.0,12.0,3.493886317698543,4.643712068924085,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260218,HOSP-001,DEPT-ED,2026-02-18,2,2026,1,1,1,0,0,1,0,1,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.1480684576667657,4.008587654678788,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260218,HOSP-001,DEPT-SURG,2026-02-18,2,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.2145763893240584,3.2145763893240584,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260218,HOSP-001,DEPT-ICU,2026-02-18,2,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260219,HOSP-001,DEPT-OPC,2026-02-19,2,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,2.0,0.0,8.0,8.0,3.3778538727168224,4.801313592061863,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260220,HOSP-001,DEPT-DIAG,2026-02-20,2,2026,1,1,1,0,1,0,1,0,1,1,True,5.0,5.0,5.0,0.0,18.0,18.0,2.961655362242088,4.456733134967097,5.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260220,HOSP-001,DEPT-PEX,2026-02-20,2,2026,1,1,1,0,1,0,0,1,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.9624694518181967,3.991553308232173,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260221,HOSP-001,DEPT-ED,2026-02-21,2,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,1.0,0.0,4.0,4.0,4.787033177711742,4.787033177711742,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260221,HOSP-001,DEPT-MED,2026-02-21,2,2026,1,1,1,1,0,0,1,0,1,1,True,3.0,3.0,3.0,0.0,10.0,10.0,2.9567498510740013,4.117192605732188,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260222,HOSP-001,DEPT-PEX,2026-02-22,2,2026,2,2,2,1,1,0,1,1,2,2,True,3.0,3.0,3.0,0.0,12.0,12.0,3.726406303517022,4.565162189439352,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260222,HOSP-001,DEPT-MED,2026-02-22,2,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,13.0,13.0,3.981670912381361,5.0,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260222,HOSP-001,DEPT-ICU,2026-02-22,2,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260223,HOSP-001,DEPT-ADM,2026-02-23,2,2026,2,2,2,0,2,0,2,0,2,2,True,1.0,1.0,1.0,0.0,4.0,4.0,4.503020195152854,4.503020195152854,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260223,HOSP-001,DEPT-DIAG,2026-02-23,2,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,8.0,8.0,3.833158819072893,4.499795063730355,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260224,HOSP-001,DEPT-MED,2026-02-24,2,2026,1,1,1,0,0,0,1,0,1,1,True,2.0,2.0,1.0,0.0,1.0,1.0,1.978371096427035,1.978371096427035,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260224,HOSP-001,DEPT-ICU,2026-02-24,2,2026,1,1,1,1,0,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260225,HOSP-001,DEPT-SURG,2026-02-25,2,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,3.0,0.0,13.0,13.0,4.065002523744222,5.0,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260225,HOSP-001,DEPT-OPC,2026-02-25,2,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,8.0,8.0,4.097970499157198,4.527136190571516,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260226,HOSP-001,DEPT-MED,2026-02-26,2,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260226,HOSP-001,DEPT-ADM,2026-02-26,2,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260226,HOSP-001,DEPT-PEX,2026-02-26,2,2026,1,1,1,0,0,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260226,HOSP-001,DEPT-DIAG,2026-02-26,2,2026,1,1,1,1,0,0,1,0,1,1,True,4.0,4.0,4.0,0.0,16.0,16.0,3.546717957049777,5.0,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260227,HOSP-001,DEPT-ED,2026-02-27,2,2026,2,2,2,0,1,1,1,1,2,2,True,1.0,1.0,1.0,0.0,4.0,4.0,4.643072128037364,4.643072128037364,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260228,HOSP-001,DEPT-ICU,2026-02-28,2,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,2.0,0.0,6.0,6.0,3.0685577306031635,3.8817664087216777,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260228,HOSP-001,DEPT-SURG,2026-02-28,2,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.136604455576437,4.136604455576437,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260301,HOSP-001,DEPT-ED,2026-03-01,3,2026,1,1,1,1,0,0,0,1,1,1,True,4.0,4.0,3.0,0.0,10.0,10.0,3.1372841545857657,4.026680961166158,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260301,HOSP-001,DEPT-SURG,2026-03-01,3,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,11.0,11.0,2.2499872787961923,4.644665954048667,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260302,HOSP-001,DEPT-PEX,2026-03-02,3,2026,1,1,1,0,1,0,0,1,1,1,True,2.0,2.0,1.0,0.0,3.0,3.0,3.683893188685541,3.683893188685541,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260302,HOSP-001,DEPT-DIAG,2026-03-02,3,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.799221560369171,3.799221560369171,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260302,HOSP-001,DEPT-SURG,2026-03-02,3,2026,1,1,1,1,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.3472892532840963,3.3472892532840963,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260303,HOSP-001,DEPT-ADM,2026-03-03,3,2026,1,1,1,0,1,0,0,1,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.188938272515271,4.188938272515271,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260303,HOSP-001,DEPT-ED,2026-03-03,3,2026,1,1,1,0,1,0,0,1,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.2235115050812206,2.2235115050812206,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260304,HOSP-001,DEPT-ICU,2026-03-04,3,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,12.0,12.0,3.50385095535962,4.67416583651826,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260304,HOSP-001,DEPT-DIAG,2026-03-04,3,2026,1,1,1,0,1,0,0,1,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.361251277199052,4.361251277199052,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260304,HOSP-001,DEPT-SURG,2026-03-04,3,2026,1,1,1,0,1,0,0,1,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.249290874638644,4.249290874638644,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20260305,HOSP-001,DEPT-ADM,2026-03-05,3,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.453770383560644,3.453770383560644,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260305,HOSP-001,DEPT-ICU,2026-03-05,3,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.438739643396678,3.626754813280849,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260305,HOSP-001,DEPT-ED,2026-03-05,3,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,5.0,5.0,2.7784482779683106,3.1881873940734016,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260306,HOSP-001,DEPT-PEX,2026-03-06,3,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,5.0,5.0,2.2795629808908746,3.3383964906096875,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260306,HOSP-001,DEPT-ICU,2026-03-06,3,2026,1,1,1,1,0,0,1,0,1,1,True,3.0,3.0,3.0,0.0,11.0,11.0,3.3822278666308985,4.423575982053459,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20260306,HOSP-001,DEPT-ED,2026-03-06,3,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,5.0,5.0,2.790785162409464,3.0342018916656333,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20260307,HOSP-001,DEPT-PEX,2026-03-07,3,2026,2,2,2,0,0,2,2,0,2,2,True,2.0,2.0,2.0,0.0,7.0,7.0,2.6587594574364104,4.381064966172208,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260307,HOSP-001,DEPT-MED,2026-03-07,3,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260307,HOSP-001,DEPT-DIAG,2026-03-07,3,2026,2,2,2,0,0,2,2,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260308,HOSP-001,DEPT-SURG,2026-03-08,3,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,2.9748634636786804,4.478885202493844,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260308,HOSP-001,DEPT-DIAG,2026-03-08,3,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.2488709595050307,4.029914263044976,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20260308,HOSP-001,DEPT-MED,2026-03-08,3,2026,1,1,1,1,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.319675455499839,4.319675455499839,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260308,HOSP-001,DEPT-OPC,2026-03-08,3,2026,1,1,1,0,1,0,0,1,1,1,True,3.0,3.0,2.0,0.0,9.0,9.0,4.053550079927796,5.0,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20260309,HOSP-001,DEPT-SURG,2026-03-09,3,2026,1,1,1,0,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.618954965459964,3.618954965459964,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260309,HOSP-001,DEPT-OPC,2026-03-09,3,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.0598414430606,4.21090075828565,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20260309,HOSP-001,DEPT-DIAG,2026-03-09,3,2026,2,2,2,1,0,0,2,0,2,2,True,4.0,4.0,4.0,0.0,14.0,14.0,3.067548400836732,4.247360859901511,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20260310,HOSP-001,DEPT-ICU,2026-03-10,3,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,2.825094836410828,4.625296549843792,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20260310,HOSP-001,DEPT-OPC,2026-03-10,3,2026,1,1,1,0,1,0,0,1,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.5718785661254326,3.89951861960074,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
