service_schedule_id,hospital_id,department_id,service_date,reporting_date,reporting_month,service_type,session_start_datetime,session_end_datetime,planned_service_hours,planned_capacity,schedule_status,reduced_session_flag,cancelled_session_flag,extended_session_flag,valid_schedule_flag,source_primary_key,processing_run_id,validation_run_id,transformation_version,processed_datetime,source_row_number
SCH-00000087,HOSP-001,DEPT-ICU,2026-01-04,2026-01-04,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000087,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000088,HOSP-001,DEPT-DIAG,2026-01-04,2026-01-04,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000088,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000089,HOSP-001,DEPT-DIAG,2026-01-04,2026-01-04,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000089,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000090,HOSP-001,DEPT-DIAG,2026-01-04,2026-01-04,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000090,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000091,HOSP-001,DEPT-PEX,2026-01-04,2026-01-04,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000091,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000092,HOSP-001,DEPT-PEX,2026-01-04,2026-01-04,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000092,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000093,HOSP-001,DEPT-PEX,2026-01-04,2026-01-04,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000093,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000094,HOSP-001,DEPT-ADM,2026-01-04,2026-01-04,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000094,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000095,HOSP-001,DEPT-ADM,2026-01-04,2026-01-04,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000095,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000096,HOSP-001,DEPT-ADM,2026-01-04,2026-01-04,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000096,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000097,HOSP-001,DEPT-ED,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000097,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000098,HOSP-001,DEPT-ED,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000098,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000099,HOSP-001,DEPT-ED,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000099,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000100,HOSP-001,DEPT-OPC,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000100,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000101,HOSP-001,DEPT-OPC,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000101,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000102,HOSP-001,DEPT-OPC,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000102,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000103,HOSP-001,DEPT-MED,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000103,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000104,HOSP-001,DEPT-MED,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000104,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000105,HOSP-001,DEPT-MED,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000105,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000106,HOSP-001,DEPT-SURG,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000106,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000107,HOSP-001,DEPT-SURG,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000107,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000108,HOSP-001,DEPT-SURG,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000108,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000109,HOSP-001,DEPT-ICU,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000109,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000110,HOSP-001,DEPT-ICU,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000110,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000111,HOSP-001,DEPT-ICU,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000111,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000112,HOSP-001,DEPT-DIAG,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000112,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000113,HOSP-001,DEPT-DIAG,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000113,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000114,HOSP-001,DEPT-DIAG,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000114,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000115,HOSP-001,DEPT-PEX,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000115,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000116,HOSP-001,DEPT-PEX,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000116,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000117,HOSP-001,DEPT-PEX,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000117,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000118,HOSP-001,DEPT-ADM,2026-01-05,2026-01-05,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000118,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000119,HOSP-001,DEPT-ADM,2026-01-05,2026-01-05,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000119,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000120,HOSP-001,DEPT-ADM,2026-01-05,2026-01-05,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000120,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000121,HOSP-001,DEPT-ED,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000121,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000122,HOSP-001,DEPT-ED,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000122,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000123,HOSP-001,DEPT-ED,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000123,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000124,HOSP-001,DEPT-OPC,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000124,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000125,HOSP-001,DEPT-OPC,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000125,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000126,HOSP-001,DEPT-OPC,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000126,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000127,HOSP-001,DEPT-MED,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000127,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000128,HOSP-001,DEPT-MED,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000128,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000129,HOSP-001,DEPT-MED,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000129,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000130,HOSP-001,DEPT-SURG,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000130,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000131,HOSP-001,DEPT-SURG,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000131,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000132,HOSP-001,DEPT-SURG,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000132,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000133,HOSP-001,DEPT-ICU,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000133,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000134,HOSP-001,DEPT-ICU,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000134,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000135,HOSP-001,DEPT-ICU,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000135,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000136,HOSP-001,DEPT-DIAG,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000136,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000137,HOSP-001,DEPT-DIAG,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000137,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000138,HOSP-001,DEPT-DIAG,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000138,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000139,HOSP-001,DEPT-PEX,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000139,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000140,HOSP-001,DEPT-PEX,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000140,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000141,HOSP-001,DEPT-PEX,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000141,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000142,HOSP-001,DEPT-ADM,2026-01-06,2026-01-06,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000142,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000143,HOSP-001,DEPT-ADM,2026-01-06,2026-01-06,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000143,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000144,HOSP-001,DEPT-ADM,2026-01-06,2026-01-06,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000144,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000145,HOSP-001,DEPT-ED,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000145,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000146,HOSP-001,DEPT-ED,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000146,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000147,HOSP-001,DEPT-ED,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000147,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000148,HOSP-001,DEPT-OPC,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000148,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000149,HOSP-001,DEPT-OPC,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000149,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000150,HOSP-001,DEPT-OPC,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000150,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000151,HOSP-001,DEPT-MED,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000151,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000152,HOSP-001,DEPT-MED,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000152,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000153,HOSP-001,DEPT-MED,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000153,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000154,HOSP-001,DEPT-SURG,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000154,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000155,HOSP-001,DEPT-SURG,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000155,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000156,HOSP-001,DEPT-SURG,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000156,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000157,HOSP-001,DEPT-ICU,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000157,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000158,HOSP-001,DEPT-ICU,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000158,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000159,HOSP-001,DEPT-ICU,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000159,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000160,HOSP-001,DEPT-DIAG,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000160,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000161,HOSP-001,DEPT-DIAG,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000161,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000162,HOSP-001,DEPT-DIAG,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000162,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000163,HOSP-001,DEPT-PEX,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000163,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000164,HOSP-001,DEPT-PEX,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000164,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000165,HOSP-001,DEPT-PEX,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000165,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000166,HOSP-001,DEPT-ADM,2026-01-07,2026-01-07,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000166,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000167,HOSP-001,DEPT-ADM,2026-01-07,2026-01-07,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000167,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000168,HOSP-001,DEPT-ADM,2026-01-07,2026-01-07,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000168,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000169,HOSP-001,DEPT-ED,2026-01-08,2026-01-08,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000169,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000170,HOSP-001,DEPT-ED,2026-01-08,2026-01-08,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000170,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000171,HOSP-001,DEPT-ED,2026-01-08,2026-01-08,2026-01,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000171,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000172,HOSP-001,DEPT-OPC,2026-01-08,2026-01-08,2026-01,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000172,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000173,HOSP-001,DEPT-OPC,2026-01-08,2026-01-08,2026-01,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000173,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
