patient_flow_daily_id,hospital_id,department_id,reporting_date,reporting_month,encounter_count,completed_encounter_count,cancelled_encounter_count,left_before_service_count,official_wait_eligible_encounter_count,total_arrival_to_consultation_minutes,queue_arrivals_count,queue_served_count,queue_waiting_patient_count,queue_average_wait_minutes,licensed_beds,staffed_beds,operational_beds,occupied_beds,unavailable_beds,reserved_beds,beds_above_operational_capacity,overcapacity_flag,planned_service_session_count,cancelled_service_session_count,reduced_service_session_count,extended_service_session_count,processing_run_id,validation_run_id,transformation_version,processed_datetime
PFD-HOSP-001-DEPT-ED-20260130,HOSP-001,DEPT-ED,2026-01-30,2026-01,77,75,2,0,0,,77.0,75.0,2.0,29.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260130,HOSP-001,DEPT-OPC,2026-01-30,2026-01,75,74,1,0,0,,75.0,74.0,1.0,32.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260130,HOSP-001,DEPT-DIAG,2026-01-30,2026-01,40,36,2,2,0,,40.0,36.0,4.0,31.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260131,HOSP-001,DEPT-ED,2026-01-31,2026-01,99,94,2,3,0,,99.0,94.0,5.0,30.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260131,HOSP-001,DEPT-OPC,2026-01-31,2026-01,91,89,1,1,0,,91.0,89.0,2.0,33.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260131,HOSP-001,DEPT-DIAG,2026-01-31,2026-01,56,54,1,1,0,,56.0,54.0,2.0,31.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260201,HOSP-001,DEPT-ED,2026-02-01,2026-02,93,91,2,0,0,,93.0,91.0,2.0,30.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260201,HOSP-001,DEPT-OPC,2026-02-01,2026-02,100,96,2,2,0,,100.0,96.0,4.0,33.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260201,HOSP-001,DEPT-DIAG,2026-02-01,2026-02,49,48,1,0,0,,49.0,48.0,1.0,29.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260202,HOSP-001,DEPT-ED,2026-02-02,2026-02,87,83,2,2,0,,87.0,83.0,4.0,34.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260202,HOSP-001,DEPT-OPC,2026-02-02,2026-02,87,84,0,3,0,,87.0,84.0,3.0,31.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260202,HOSP-001,DEPT-DIAG,2026-02-02,2026-02,32,32,0,0,0,,32.0,32.0,0.0,31.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260203,HOSP-001,DEPT-ED,2026-02-03,2026-02,85,83,1,1,0,,85.0,83.0,2.0,33.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260203,HOSP-001,DEPT-OPC,2026-02-03,2026-02,81,80,1,0,0,,81.0,80.0,1.0,30.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260203,HOSP-001,DEPT-DIAG,2026-02-03,2026-02,58,55,1,2,0,,58.0,55.0,3.0,30.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260204,HOSP-001,DEPT-ED,2026-02-04,2026-02,101,101,0,0,0,,101.0,101.0,0.0,32.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260204,HOSP-001,DEPT-OPC,2026-02-04,2026-02,85,81,1,3,0,,85.0,81.0,4.0,31.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260204,HOSP-001,DEPT-DIAG,2026-02-04,2026-02,41,40,1,0,0,,41.0,40.0,1.0,33.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260205,HOSP-001,DEPT-ED,2026-02-05,2026-02,99,95,1,3,0,,99.0,95.0,4.0,30.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260205,HOSP-001,DEPT-OPC,2026-02-05,2026-02,77,72,3,2,0,,77.0,72.0,5.0,32.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260205,HOSP-001,DEPT-DIAG,2026-02-05,2026-02,52,50,0,2,0,,52.0,50.0,2.0,26.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260206,HOSP-001,DEPT-ED,2026-02-06,2026-02,103,100,1,2,0,,103.0,100.0,3.0,33.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260206,HOSP-001,DEPT-OPC,2026-02-06,2026-02,102,100,2,0,0,,102.0,100.0,2.0,32.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260206,HOSP-001,DEPT-DIAG,2026-02-06,2026-02,45,44,1,0,0,,45.0,44.0,1.0,27.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260207,HOSP-001,DEPT-ED,2026-02-07,2026-02,108,106,0,2,0,,108.0,106.0,2.0,32.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260207,HOSP-001,DEPT-OPC,2026-02-07,2026-02,81,77,1,3,0,,81.0,77.0,4.0,33.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260207,HOSP-001,DEPT-DIAG,2026-02-07,2026-02,45,44,1,0,0,,45.0,44.0,1.0,30.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260208,HOSP-001,DEPT-ED,2026-02-08,2026-02,103,99,1,3,0,,103.0,99.0,4.0,32.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260208,HOSP-001,DEPT-OPC,2026-02-08,2026-02,83,78,4,1,0,,83.0,78.0,5.0,30.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260208,HOSP-001,DEPT-DIAG,2026-02-08,2026-02,53,50,2,1,0,,53.0,50.0,3.0,33.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260209,HOSP-001,DEPT-ED,2026-02-09,2026-02,107,103,1,3,0,,107.0,103.0,4.0,33.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260209,HOSP-001,DEPT-OPC,2026-02-09,2026-02,78,76,2,0,0,,78.0,76.0,2.0,31.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260209,HOSP-001,DEPT-DIAG,2026-02-09,2026-02,41,39,2,0,0,,41.0,39.0,2.0,29.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260210,HOSP-001,DEPT-ED,2026-02-10,2026-02,92,91,1,0,0,,92.0,91.0,1.0,30.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260210,HOSP-001,DEPT-OPC,2026-02-10,2026-02,65,64,0,1,0,,65.0,64.0,1.0,31.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260210,HOSP-001,DEPT-DIAG,2026-02-10,2026-02,46,46,0,0,0,,46.0,46.0,0.0,28.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260211,HOSP-001,DEPT-ED,2026-02-11,2026-02,111,108,2,1,0,,111.0,108.0,3.0,30.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260211,HOSP-001,DEPT-OPC,2026-02-11,2026-02,86,82,2,2,0,,86.0,82.0,4.0,32.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260211,HOSP-001,DEPT-DIAG,2026-02-11,2026-02,49,49,0,0,0,,49.0,49.0,0.0,30.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260212,HOSP-001,DEPT-ED,2026-02-12,2026-02,96,94,2,0,0,,96.0,94.0,2.0,30.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260212,HOSP-001,DEPT-OPC,2026-02-12,2026-02,81,79,1,1,0,,81.0,79.0,2.0,30.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260212,HOSP-001,DEPT-DIAG,2026-02-12,2026-02,49,49,0,0,0,,49.0,49.0,0.0,31.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260213,HOSP-001,DEPT-ED,2026-02-13,2026-02,103,101,2,0,0,,103.0,101.0,2.0,30.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260213,HOSP-001,DEPT-OPC,2026-02-13,2026-02,76,76,0,0,0,,76.0,76.0,0.0,33.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260213,HOSP-001,DEPT-DIAG,2026-02-13,2026-02,30,29,0,1,0,,30.0,29.0,1.0,38.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260214,HOSP-001,DEPT-ED,2026-02-14,2026-02,106,105,1,0,0,,106.0,105.0,1.0,33.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260214,HOSP-001,DEPT-OPC,2026-02-14,2026-02,93,92,0,1,0,,93.0,92.0,1.0,32.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260214,HOSP-001,DEPT-DIAG,2026-02-14,2026-02,53,50,2,1,0,,53.0,50.0,3.0,30.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260215,HOSP-001,DEPT-ED,2026-02-15,2026-02,101,97,2,2,0,,101.0,97.0,4.0,31.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260215,HOSP-001,DEPT-OPC,2026-02-15,2026-02,74,66,3,5,0,,74.0,66.0,8.0,30.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260215,HOSP-001,DEPT-DIAG,2026-02-15,2026-02,50,49,1,0,0,,50.0,49.0,1.0,31.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260216,HOSP-001,DEPT-ED,2026-02-16,2026-02,99,96,1,2,0,,99.0,96.0,3.0,30.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260216,HOSP-001,DEPT-OPC,2026-02-16,2026-02,73,69,4,0,0,,73.0,69.0,4.0,34.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260216,HOSP-001,DEPT-DIAG,2026-02-16,2026-02,42,41,1,0,0,,42.0,41.0,1.0,27.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260217,HOSP-001,DEPT-ED,2026-02-17,2026-02,90,82,5,3,0,,90.0,82.0,8.0,30.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260217,HOSP-001,DEPT-OPC,2026-02-17,2026-02,77,77,0,0,0,,77.0,77.0,0.0,29.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260217,HOSP-001,DEPT-DIAG,2026-02-17,2026-02,49,46,2,1,0,,49.0,46.0,3.0,34.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260218,HOSP-001,DEPT-ED,2026-02-18,2026-02,107,98,7,2,0,,107.0,98.0,9.0,32.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260218,HOSP-001,DEPT-OPC,2026-02-18,2026-02,84,84,0,0,0,,84.0,84.0,0.0,30.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260218,HOSP-001,DEPT-DIAG,2026-02-18,2026-02,57,55,1,1,0,,57.0,55.0,2.0,31.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260219,HOSP-001,DEPT-ED,2026-02-19,2026-02,97,92,3,2,0,,97.0,92.0,5.0,32.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260219,HOSP-001,DEPT-OPC,2026-02-19,2026-02,71,69,0,2,0,,71.0,69.0,2.0,31.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260219,HOSP-001,DEPT-DIAG,2026-02-19,2026-02,48,46,1,1,0,,48.0,46.0,2.0,34.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260220,HOSP-001,DEPT-ED,2026-02-20,2026-02,83,79,2,2,0,,83.0,79.0,4.0,31.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260220,HOSP-001,DEPT-OPC,2026-02-20,2026-02,59,57,1,1,0,,59.0,57.0,2.0,32.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260220,HOSP-001,DEPT-DIAG,2026-02-20,2026-02,45,42,2,1,0,,45.0,42.0,3.0,30.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260221,HOSP-001,DEPT-ED,2026-02-21,2026-02,78,76,2,0,0,,78.0,76.0,2.0,32.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260221,HOSP-001,DEPT-OPC,2026-02-21,2026-02,65,64,0,1,0,,65.0,64.0,1.0,31.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260221,HOSP-001,DEPT-DIAG,2026-02-21,2026-02,56,56,0,0,0,,56.0,56.0,0.0,30.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260222,HOSP-001,DEPT-ED,2026-02-22,2026-02,96,94,2,0,0,,96.0,94.0,2.0,31.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260222,HOSP-001,DEPT-OPC,2026-02-22,2026-02,87,84,1,2,0,,87.0,84.0,3.0,28.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260222,HOSP-001,DEPT-DIAG,2026-02-22,2026-02,54,52,2,0,0,,54.0,52.0,2.0,32.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260223,HOSP-001,DEPT-ED,2026-02-23,2026-02,82,81,0,1,0,,82.0,81.0,1.0,30.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260223,HOSP-001,DEPT-OPC,2026-02-23,2026-02,77,75,1,1,0,,77.0,75.0,2.0,30.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260223,HOSP-001,DEPT-DIAG,2026-02-23,2026-02,52,52,0,0,0,,52.0,52.0,0.0,35.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260224,HOSP-001,DEPT-ED,2026-02-24,2026-02,91,90,1,0,0,,91.0,90.0,1.0,31.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260224,HOSP-001,DEPT-OPC,2026-02-24,2026-02,83,80,2,1,0,,83.0,80.0,3.0,33.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260224,HOSP-001,DEPT-DIAG,2026-02-24,2026-02,45,45,0,0,0,,45.0,45.0,0.0,30.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260225,HOSP-001,DEPT-ED,2026-02-25,2026-02,73,71,0,2,0,,73.0,71.0,2.0,31.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260225,HOSP-001,DEPT-OPC,2026-02-25,2026-02,78,78,0,0,0,,78.0,78.0,0.0,30.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260225,HOSP-001,DEPT-DIAG,2026-02-25,2026-02,45,45,0,0,0,,45.0,45.0,0.0,31.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260226,HOSP-001,DEPT-ED,2026-02-26,2026-02,91,87,1,3,0,,91.0,87.0,4.0,33.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260226,HOSP-001,DEPT-OPC,2026-02-26,2026-02,92,91,0,1,0,,92.0,91.0,1.0,31.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260226,HOSP-001,DEPT-DIAG,2026-02-26,2026-02,57,54,2,1,0,,57.0,54.0,3.0,29.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260227,HOSP-001,DEPT-ED,2026-02-27,2026-02,105,102,2,1,0,,105.0,102.0,3.0,32.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260227,HOSP-001,DEPT-OPC,2026-02-27,2026-02,90,90,0,0,0,,90.0,90.0,0.0,31.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20260227,HOSP-001,DEPT-DIAG,2026-02-27,2026-02,53,51,2,0,0,,53.0,51.0,2.0,28.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20260228,HOSP-001,DEPT-ED,2026-02-28,2026-02,107,102,1,4,0,,107.0,102.0,5.0,31.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20260228,HOSP-001,DEPT-OPC,2026-02-28,2026-02,87,87,0,0,0,,87.0,87.0,0.0,32.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
