hospital_id,department_id,reporting_date,reporting_month,reporting_year,planned_staff_count,present_staff_count,unapproved_absence_count,approved_leave_count,reassigned_staff_count,replacement_staff_count,workforce_missing_flag,encounter_record_count,completed_encounter_count,cancelled_encounter_count,lwbs_encounter_count,queue_count_total,occupied_beds,operational_beds,licensed_beds,overcapacity_count,scheduled_session_count,cancelled_session_count,reduced_session_count,extended_session_count,patient_flow_missing_flag,complaint_record_count,complaint_valid_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_score_sum,survey_score_weighted_sum,patient_experience_missing_flag,operational_data_complete_flag,partial_domain_record_flag,cross_domain_reference_valid_flag,cross_domain_date_valid_flag,unresolved_rule_flag,operational_daily_id,processing_run_id,processed_datetime,transformation_version
HOSP-001,DEPT-ADM,2026-03-10,3,2026,20.0,20.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260310,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-11,3,2026,22.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260311,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-12,3,2026,22.0,20.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260312,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-13,3,2026,22.0,19.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,4.0,4.0,4.0,14.0,14.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260313,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-14,3,2026,24.0,21.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260314,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-15,3,2026,21.0,20.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260315,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-16,3,2026,18.0,18.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260316,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-17,3,2026,19.0,18.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260317,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-18,3,2026,19.0,18.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260318,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-19,3,2026,17.0,14.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260319,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-20,3,2026,21.0,20.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260320,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-21,3,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260321,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-22,3,2026,19.0,16.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,2,2,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260322,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-23,3,2026,19.0,18.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260323,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-24,3,2026,25.0,24.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260324,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-25,3,2026,19.0,19.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,2,2,2,0,0,2,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260325,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-26,3,2026,18.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260326,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-27,3,2026,21.0,18.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,5.0,5.0,5.0,16.0,16.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260327,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-28,3,2026,18.0,15.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260328,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-29,3,2026,18.0,15.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260329,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-30,3,2026,17.0,15.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260330,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-03-31,3,2026,14.0,13.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260331,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-01,4,2026,16.0,12.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260401,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-02,4,2026,22.0,20.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260402,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-03,4,2026,17.0,14.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260403,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-04,4,2026,19.0,18.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,1,0,3.0,3.0,3.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260404,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-05,4,2026,22.0,20.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260405,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-06,4,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260406,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-07,4,2026,15.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260407,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-08,4,2026,20.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260408,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-09,4,2026,19.0,16.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260409,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-10,4,2026,18.0,15.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260410,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-11,4,2026,22.0,19.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,1,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260411,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-12,4,2026,18.0,16.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,9.0,9.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260412,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-13,4,2026,15.0,13.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260413,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-14,4,2026,19.0,16.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260414,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-15,4,2026,18.0,16.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,1,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260415,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-16,4,2026,17.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,1,0,0,1,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260416,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-17,4,2026,24.0,22.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260417,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-18,4,2026,19.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260418,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-19,4,2026,18.0,17.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,1,0,0,1,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260419,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-20,4,2026,14.0,11.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260420,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-21,4,2026,19.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,0,1,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260421,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-22,4,2026,16.0,14.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260422,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-23,4,2026,16.0,15.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,0,1,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260423,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-24,4,2026,20.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,1,0,3.0,3.0,3.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260424,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-25,4,2026,16.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,1,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260425,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-26,4,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,8.0,8.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260426,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-27,4,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260427,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-28,4,2026,23.0,20.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260428,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-29,4,2026,16.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260429,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-04-30,4,2026,21.0,18.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260430,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-01,5,2026,21.0,19.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,3,3,0,0,3,2,1,5.0,5.0,5.0,17.0,17.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260501,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-02,5,2026,23.0,22.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260502,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-03,5,2026,18.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,2,2,0,1,1,1,1,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260503,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-04,5,2026,16.0,16.0,0.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260504,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-05,5,2026,17.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260505,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-06,5,2026,16.0,12.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260506,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-07,5,2026,20.0,17.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260507,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-08,5,2026,19.0,18.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,3.0,3.0,3.0,10.0,10.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260508,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-09,5,2026,24.0,22.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,1,0,1,0,1.0,1.0,1.0,2.0,2.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260509,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-10,5,2026,21.0,21.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260510,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-11,5,2026,21.0,19.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,7.0,7.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260511,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-12,5,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,2.0,2.0,2.0,6.0,6.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260512,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-13,5,2026,17.0,15.0,2.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,0,1,0,2.0,2.0,2.0,5.0,5.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260513,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-14,5,2026,23.0,22.0,3.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,4.0,4.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260514,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-15,5,2026,23.0,20.0,4.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260515,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-16,5,2026,17.0,15.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,,,,,,,,,,,,,True,False,True,True,True,False,OPD-HOSP-001-DEPT-ADM-20260516,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-17,5,2026,19.0,18.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,0,0,0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260517,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
HOSP-001,DEPT-ADM,2026-05-18,5,2026,20.0,20.0,1.0,0.0,0.0,0.0,False,0,0,0,0,,,,,,3,0,0,0,False,1,1,0,0,1,1,0,1.0,1.0,1.0,3.0,3.0,False,True,False,True,True,False,OPD-HOSP-001-DEPT-ADM-20260518,PROC-2D5-9812E3D4E1F5,2026-07-27T08:28:03.347282,2D-5-1.0.0
