survey_id,hospital_id,department_id,encounter_id,survey_date,survey_type,scale_id,score_value,response_weight,is_complete,source_system,created_at
SURV-00000156,HOSP-001,DEPT-OPC,,2026-01-11,Outpatient Satisfaction,SCALE-5PT,3.351197388420917,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000157,HOSP-001,DEPT-ICU,,2026-01-11,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000158,HOSP-001,DEPT-MED,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000159,HOSP-001,DEPT-SURG,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.062731534977313,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000160,HOSP-001,DEPT-ED,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,3.3956959201313435,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000161,HOSP-001,DEPT-PEX,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.11820355558804,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000162,HOSP-001,DEPT-SURG,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.0137572261867085,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000163,HOSP-001,DEPT-PEX,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.384332249351929,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000164,HOSP-001,DEPT-OPC,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.281073628777995,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000165,HOSP-001,DEPT-MED,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,3.325031515820102,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000166,HOSP-001,DEPT-ADM,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,3.6973065804105247,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000167,HOSP-001,DEPT-SURG,,2026-01-12,Outpatient Satisfaction,SCALE-5PT,4.65837430351269,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000168,HOSP-001,DEPT-ICU,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.785431305235773,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000169,HOSP-001,DEPT-OPC,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.520097982539984,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000170,HOSP-001,DEPT-ADM,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.71002330101726,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000171,HOSP-001,DEPT-PEX,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.3908930236061794,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000172,HOSP-001,DEPT-ICU,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.6514165340406968,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000173,HOSP-001,DEPT-PEX,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.5186428416197857,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000174,HOSP-001,DEPT-DIAG,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.7088913780358923,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000175,HOSP-001,DEPT-PEX,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.6887133139201222,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000176,HOSP-001,DEPT-DIAG,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000177,HOSP-001,DEPT-MED,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,4.840391714138022,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000178,HOSP-001,DEPT-ADM,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.815521554836779,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000179,HOSP-001,DEPT-DIAG,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,4.163717525778869,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000180,HOSP-001,DEPT-ICU,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,4.6364249925968055,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000181,HOSP-001,DEPT-DIAG,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,3.797232433634922,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000182,HOSP-001,DEPT-PEX,,2026-01-13,Outpatient Satisfaction,SCALE-5PT,4.125820706481619,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000183,HOSP-001,DEPT-OPC,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.3350567910932267,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000184,HOSP-001,DEPT-ED,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,4.690901653241086,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000185,HOSP-001,DEPT-SURG,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,4.748659148756518,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000186,HOSP-001,DEPT-MED,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,2.7969189471022142,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000187,HOSP-001,DEPT-SURG,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.4728171377918096,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000188,HOSP-001,DEPT-PEX,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.5664754597584043,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000189,HOSP-001,DEPT-MED,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,4.197356430332375,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000190,HOSP-001,DEPT-OPC,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000191,HOSP-001,DEPT-ED,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000192,HOSP-001,DEPT-OPC,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.300769268714062,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000193,HOSP-001,DEPT-DIAG,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,4.05463461572646,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000194,HOSP-001,DEPT-DIAG,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.6339514290223707,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000195,HOSP-001,DEPT-ADM,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.6479623275739343,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000196,HOSP-001,DEPT-OPC,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.3475687167863595,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000197,HOSP-001,DEPT-ADM,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.5297658351199597,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000198,HOSP-001,DEPT-ADM,,2026-01-14,Outpatient Satisfaction,SCALE-5PT,3.6404390176568437,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000199,HOSP-001,DEPT-ICU,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,3.4993884035197063,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000200,HOSP-001,DEPT-PEX,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,4.36433256544235,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000201,HOSP-001,DEPT-PEX,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,3.168534890880839,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000202,HOSP-001,DEPT-ED,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,2.034289680749629,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000203,HOSP-001,DEPT-PEX,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,4.65603553101151,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000204,HOSP-001,DEPT-ED,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,3.1017284544497814,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000205,HOSP-001,DEPT-SURG,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000206,HOSP-001,DEPT-OPC,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,4.13571612084484,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000207,HOSP-001,DEPT-DIAG,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000208,HOSP-001,DEPT-ADM,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,4.5640553561953,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000209,HOSP-001,DEPT-ED,,2026-01-15,Outpatient Satisfaction,SCALE-5PT,3.9061571744648704,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000210,HOSP-001,DEPT-PEX,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,3.2669358445764036,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000211,HOSP-001,DEPT-ICU,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,4.301747029635542,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000212,HOSP-001,DEPT-ADM,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,4.111353778232421,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000213,HOSP-001,DEPT-OPC,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000214,HOSP-001,DEPT-ED,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,4.1408908553656305,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000215,HOSP-001,DEPT-ED,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,2.790962700523969,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000216,HOSP-001,DEPT-DIAG,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,3.2028985437570947,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000217,HOSP-001,DEPT-ED,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,4.168725796327835,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000218,HOSP-001,DEPT-ED,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,4.612378253576612,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000219,HOSP-001,DEPT-ICU,,2026-01-16,Outpatient Satisfaction,SCALE-5PT,3.3164747328377504,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000220,HOSP-001,DEPT-ED,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.181754357187763,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000221,HOSP-001,DEPT-PEX,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.118886707100473,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000222,HOSP-001,DEPT-SURG,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.1019858691208535,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000223,HOSP-001,DEPT-ADM,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.80580895043771,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000224,HOSP-001,DEPT-SURG,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.482250791882877,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000225,HOSP-001,DEPT-OPC,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.152960651902026,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000226,HOSP-001,DEPT-ICU,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.475802097072128,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000227,HOSP-001,DEPT-SURG,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,3.0795866547922293,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000228,HOSP-001,DEPT-DIAG,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.424990353348633,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000229,HOSP-001,DEPT-MED,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,4.080023175320617,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000230,HOSP-001,DEPT-MED,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,3.2255557010207134,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000231,HOSP-001,DEPT-ED,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,3.7530463068568287,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000232,HOSP-001,DEPT-DIAG,,2026-01-17,Outpatient Satisfaction,SCALE-5PT,3.600403768513778,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000233,HOSP-001,DEPT-DIAG,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,3.412542999140506,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000234,HOSP-001,DEPT-ED,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,2.7785061585201847,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000235,HOSP-001,DEPT-ED,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,4.136923711039421,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000236,HOSP-001,DEPT-PEX,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,3.344222466661891,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000237,HOSP-001,DEPT-PEX,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000238,HOSP-001,DEPT-ED,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,3.9232906723603516,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000239,HOSP-001,DEPT-PEX,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,3.9703708106578857,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000240,HOSP-001,DEPT-SURG,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000241,HOSP-001,DEPT-DIAG,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,4.378479871576124,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000242,HOSP-001,DEPT-OPC,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,3.959805673797839,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000243,HOSP-001,DEPT-DIAG,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000244,HOSP-001,DEPT-ED,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,4.853026130702685,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000245,HOSP-001,DEPT-MED,,2026-01-18,Outpatient Satisfaction,SCALE-5PT,4.155235767953821,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000246,HOSP-001,DEPT-DIAG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,2.1706488802212442,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000247,HOSP-001,DEPT-DIAG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000248,HOSP-001,DEPT-OPC,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,2.4498826935932154,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000249,HOSP-001,DEPT-PEX,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,3.399511211763029,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000250,HOSP-001,DEPT-SURG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,2.8710818095282526,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000251,HOSP-001,DEPT-ICU,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000252,HOSP-001,DEPT-DIAG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,4.874021787963521,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000253,HOSP-001,DEPT-ICU,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,2.695497432385179,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000254,HOSP-001,DEPT-DIAG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,4.53857910203775,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000255,HOSP-001,DEPT-ICU,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,3.901170068172062,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000256,HOSP-001,DEPT-SURG,,2026-01-19,Outpatient Satisfaction,SCALE-5PT,3.763366644671491,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000257,HOSP-001,DEPT-DIAG,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,4.644762584184592,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000258,HOSP-001,DEPT-SURG,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,2.753226954267822,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000259,HOSP-001,DEPT-OPC,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.749649467071487,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000260,HOSP-001,DEPT-PEX,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,4.304122279325078,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000261,HOSP-001,DEPT-OPC,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.5411916374483337,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000262,HOSP-001,DEPT-ED,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.7198369902923383,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000263,HOSP-001,DEPT-DIAG,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,4.782851573765073,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000264,HOSP-001,DEPT-DIAG,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.741259832530548,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000265,HOSP-001,DEPT-ICU,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,4.701850413856977,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000266,HOSP-001,DEPT-SURG,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.3505365197460995,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000267,HOSP-001,DEPT-ADM,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.396050559038887,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000268,HOSP-001,DEPT-MED,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.7999312696104797,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000269,HOSP-001,DEPT-ICU,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,3.658305805882426,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000270,HOSP-001,DEPT-ICU,,2026-01-20,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000271,HOSP-001,DEPT-ICU,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.5815827947030328,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000272,HOSP-001,DEPT-ICU,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,4.756993485051021,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000273,HOSP-001,DEPT-ED,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.5781602634443015,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000274,HOSP-001,DEPT-OPC,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,4.741194996232881,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000275,HOSP-001,DEPT-ICU,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.3695716091793795,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000276,HOSP-001,DEPT-PEX,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,2.9847381915980202,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000277,HOSP-001,DEPT-OPC,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.51482237515662,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000278,HOSP-001,DEPT-SURG,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.8600980937046954,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000279,HOSP-001,DEPT-SURG,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.9802118723625877,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000280,HOSP-001,DEPT-ICU,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.0159297242096854,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000281,HOSP-001,DEPT-ADM,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.307555155461772,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000282,HOSP-001,DEPT-ICU,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,4.344672503006984,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000283,HOSP-001,DEPT-OPC,,2026-01-21,Outpatient Satisfaction,SCALE-5PT,3.311540865785909,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000284,HOSP-001,DEPT-ADM,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.771088893308027,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000285,HOSP-001,DEPT-ICU,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.671501274679912,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000286,HOSP-001,DEPT-SURG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.341418143238392,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000287,HOSP-001,DEPT-ADM,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.3243162153040524,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000288,HOSP-001,DEPT-MED,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.308136971533423,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000289,HOSP-001,DEPT-ADM,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.3713214380275227,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000290,HOSP-001,DEPT-SURG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000291,HOSP-001,DEPT-ED,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.864812261822084,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000292,HOSP-001,DEPT-DIAG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.7357312774998395,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000293,HOSP-001,DEPT-SURG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.231170210397785,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000294,HOSP-001,DEPT-ICU,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.416045192066021,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000295,HOSP-001,DEPT-OPC,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.9506902457313404,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000296,HOSP-001,DEPT-ICU,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.393440250578041,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000297,HOSP-001,DEPT-DIAG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,1.643562468118537,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000298,HOSP-001,DEPT-SURG,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,4.364984650773733,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000299,HOSP-001,DEPT-ICU,,2026-01-22,Outpatient Satisfaction,SCALE-5PT,3.540431687047599,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000300,HOSP-001,DEPT-PEX,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,3.328907065062893,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000301,HOSP-001,DEPT-SURG,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,3.864351385426695,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000302,HOSP-001,DEPT-SURG,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,,1.0,False,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000303,HOSP-001,DEPT-MED,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,4.383595364920019,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000304,HOSP-001,DEPT-DIAG,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,5.0,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000305,HOSP-001,DEPT-OPC,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,4.186730907087558,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000306,HOSP-001,DEPT-ED,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,4.578252792291234,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000307,HOSP-001,DEPT-DIAG,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,3.648793672120028,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000308,HOSP-001,DEPT-SURG,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,3.2101955694261877,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000309,HOSP-001,DEPT-MED,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,2.8259562074107225,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
SURV-00000310,HOSP-001,DEPT-PEX,,2026-01-23,Outpatient Satisfaction,SCALE-5PT,2.327678255768336,1.0,True,SENTINEL_DEMO_SURV,2025-01-01
