schedule_id,hospital_id,department_id,service_date,planned_start_time,planned_end_time,planned_hours,planned_capacity,schedule_status,shift_code,source_system,created_at
SCH-00000169,HOSP-001,DEPT-ED,2026-01-08,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000170,HOSP-001,DEPT-ED,2026-01-08,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000171,HOSP-001,DEPT-ED,2026-01-08,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000172,HOSP-001,DEPT-OPC,2026-01-08,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000173,HOSP-001,DEPT-OPC,2026-01-08,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000174,HOSP-001,DEPT-OPC,2026-01-08,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000175,HOSP-001,DEPT-MED,2026-01-08,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000176,HOSP-001,DEPT-MED,2026-01-08,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000177,HOSP-001,DEPT-MED,2026-01-08,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000178,HOSP-001,DEPT-SURG,2026-01-08,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000179,HOSP-001,DEPT-SURG,2026-01-08,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000180,HOSP-001,DEPT-SURG,2026-01-08,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000181,HOSP-001,DEPT-ICU,2026-01-08,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000182,HOSP-001,DEPT-ICU,2026-01-08,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000183,HOSP-001,DEPT-ICU,2026-01-08,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000184,HOSP-001,DEPT-DIAG,2026-01-08,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000185,HOSP-001,DEPT-DIAG,2026-01-08,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000186,HOSP-001,DEPT-DIAG,2026-01-08,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000187,HOSP-001,DEPT-PEX,2026-01-08,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000188,HOSP-001,DEPT-PEX,2026-01-08,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000189,HOSP-001,DEPT-PEX,2026-01-08,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000190,HOSP-001,DEPT-ADM,2026-01-08,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000191,HOSP-001,DEPT-ADM,2026-01-08,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000192,HOSP-001,DEPT-ADM,2026-01-08,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000193,HOSP-001,DEPT-ED,2026-01-09,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000194,HOSP-001,DEPT-ED,2026-01-09,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000195,HOSP-001,DEPT-ED,2026-01-09,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000196,HOSP-001,DEPT-OPC,2026-01-09,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000197,HOSP-001,DEPT-OPC,2026-01-09,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000198,HOSP-001,DEPT-OPC,2026-01-09,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000199,HOSP-001,DEPT-MED,2026-01-09,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000200,HOSP-001,DEPT-MED,2026-01-09,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000201,HOSP-001,DEPT-MED,2026-01-09,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000202,HOSP-001,DEPT-SURG,2026-01-09,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000203,HOSP-001,DEPT-SURG,2026-01-09,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000204,HOSP-001,DEPT-SURG,2026-01-09,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000205,HOSP-001,DEPT-ICU,2026-01-09,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000206,HOSP-001,DEPT-ICU,2026-01-09,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000207,HOSP-001,DEPT-ICU,2026-01-09,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000208,HOSP-001,DEPT-DIAG,2026-01-09,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000209,HOSP-001,DEPT-DIAG,2026-01-09,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000210,HOSP-001,DEPT-DIAG,2026-01-09,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000211,HOSP-001,DEPT-PEX,2026-01-09,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000212,HOSP-001,DEPT-PEX,2026-01-09,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000213,HOSP-001,DEPT-PEX,2026-01-09,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000214,HOSP-001,DEPT-ADM,2026-01-09,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000215,HOSP-001,DEPT-ADM,2026-01-09,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000216,HOSP-001,DEPT-ADM,2026-01-09,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000217,HOSP-001,DEPT-ED,2026-01-10,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000218,HOSP-001,DEPT-ED,2026-01-10,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000219,HOSP-001,DEPT-ED,2026-01-10,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000220,HOSP-001,DEPT-OPC,2026-01-10,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000221,HOSP-001,DEPT-OPC,2026-01-10,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000222,HOSP-001,DEPT-OPC,2026-01-10,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000223,HOSP-001,DEPT-MED,2026-01-10,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000224,HOSP-001,DEPT-MED,2026-01-10,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000225,HOSP-001,DEPT-MED,2026-01-10,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000226,HOSP-001,DEPT-SURG,2026-01-10,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000227,HOSP-001,DEPT-SURG,2026-01-10,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000228,HOSP-001,DEPT-SURG,2026-01-10,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000229,HOSP-001,DEPT-ICU,2026-01-10,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000230,HOSP-001,DEPT-ICU,2026-01-10,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000231,HOSP-001,DEPT-ICU,2026-01-10,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000232,HOSP-001,DEPT-DIAG,2026-01-10,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000233,HOSP-001,DEPT-DIAG,2026-01-10,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000234,HOSP-001,DEPT-DIAG,2026-01-10,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000235,HOSP-001,DEPT-PEX,2026-01-10,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000236,HOSP-001,DEPT-PEX,2026-01-10,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000237,HOSP-001,DEPT-PEX,2026-01-10,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000238,HOSP-001,DEPT-ADM,2026-01-10,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000239,HOSP-001,DEPT-ADM,2026-01-10,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000240,HOSP-001,DEPT-ADM,2026-01-10,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000241,HOSP-001,DEPT-ED,2026-01-11,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000242,HOSP-001,DEPT-ED,2026-01-11,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000243,HOSP-001,DEPT-ED,2026-01-11,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000244,HOSP-001,DEPT-OPC,2026-01-11,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000245,HOSP-001,DEPT-OPC,2026-01-11,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000246,HOSP-001,DEPT-OPC,2026-01-11,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000247,HOSP-001,DEPT-MED,2026-01-11,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000248,HOSP-001,DEPT-MED,2026-01-11,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000249,HOSP-001,DEPT-MED,2026-01-11,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000250,HOSP-001,DEPT-SURG,2026-01-11,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000251,HOSP-001,DEPT-SURG,2026-01-11,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000252,HOSP-001,DEPT-SURG,2026-01-11,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000253,HOSP-001,DEPT-ICU,2026-01-11,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000254,HOSP-001,DEPT-ICU,2026-01-11,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000255,HOSP-001,DEPT-ICU,2026-01-11,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000256,HOSP-001,DEPT-DIAG,2026-01-11,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000257,HOSP-001,DEPT-DIAG,2026-01-11,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000258,HOSP-001,DEPT-DIAG,2026-01-11,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000259,HOSP-001,DEPT-PEX,2026-01-11,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000260,HOSP-001,DEPT-PEX,2026-01-11,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000261,HOSP-001,DEPT-PEX,2026-01-11,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000262,HOSP-001,DEPT-ADM,2026-01-11,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000263,HOSP-001,DEPT-ADM,2026-01-11,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000264,HOSP-001,DEPT-ADM,2026-01-11,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000265,HOSP-001,DEPT-ED,2026-01-12,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000266,HOSP-001,DEPT-ED,2026-01-12,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000267,HOSP-001,DEPT-ED,2026-01-12,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000268,HOSP-001,DEPT-OPC,2026-01-12,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000269,HOSP-001,DEPT-OPC,2026-01-12,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000270,HOSP-001,DEPT-OPC,2026-01-12,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000271,HOSP-001,DEPT-MED,2026-01-12,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000272,HOSP-001,DEPT-MED,2026-01-12,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000273,HOSP-001,DEPT-MED,2026-01-12,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000274,HOSP-001,DEPT-SURG,2026-01-12,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000275,HOSP-001,DEPT-SURG,2026-01-12,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000276,HOSP-001,DEPT-SURG,2026-01-12,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000277,HOSP-001,DEPT-ICU,2026-01-12,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000278,HOSP-001,DEPT-ICU,2026-01-12,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000279,HOSP-001,DEPT-ICU,2026-01-12,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000280,HOSP-001,DEPT-DIAG,2026-01-12,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000281,HOSP-001,DEPT-DIAG,2026-01-12,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000282,HOSP-001,DEPT-DIAG,2026-01-12,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000283,HOSP-001,DEPT-PEX,2026-01-12,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000284,HOSP-001,DEPT-PEX,2026-01-12,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000285,HOSP-001,DEPT-PEX,2026-01-12,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000286,HOSP-001,DEPT-ADM,2026-01-12,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000287,HOSP-001,DEPT-ADM,2026-01-12,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000288,HOSP-001,DEPT-ADM,2026-01-12,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000289,HOSP-001,DEPT-ED,2026-01-13,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000290,HOSP-001,DEPT-ED,2026-01-13,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000291,HOSP-001,DEPT-ED,2026-01-13,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000292,HOSP-001,DEPT-OPC,2026-01-13,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000293,HOSP-001,DEPT-OPC,2026-01-13,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000294,HOSP-001,DEPT-OPC,2026-01-13,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000295,HOSP-001,DEPT-MED,2026-01-13,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000296,HOSP-001,DEPT-MED,2026-01-13,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000297,HOSP-001,DEPT-MED,2026-01-13,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000298,HOSP-001,DEPT-SURG,2026-01-13,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000299,HOSP-001,DEPT-SURG,2026-01-13,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000300,HOSP-001,DEPT-SURG,2026-01-13,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000301,HOSP-001,DEPT-ICU,2026-01-13,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000302,HOSP-001,DEPT-ICU,2026-01-13,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000303,HOSP-001,DEPT-ICU,2026-01-13,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000304,HOSP-001,DEPT-DIAG,2026-01-13,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000305,HOSP-001,DEPT-DIAG,2026-01-13,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000306,HOSP-001,DEPT-DIAG,2026-01-13,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000307,HOSP-001,DEPT-PEX,2026-01-13,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000308,HOSP-001,DEPT-PEX,2026-01-13,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000309,HOSP-001,DEPT-PEX,2026-01-13,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000310,HOSP-001,DEPT-ADM,2026-01-13,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000311,HOSP-001,DEPT-ADM,2026-01-13,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000312,HOSP-001,DEPT-ADM,2026-01-13,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000313,HOSP-001,DEPT-ED,2026-01-14,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000314,HOSP-001,DEPT-ED,2026-01-14,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000315,HOSP-001,DEPT-ED,2026-01-14,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000316,HOSP-001,DEPT-OPC,2026-01-14,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000317,HOSP-001,DEPT-OPC,2026-01-14,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000318,HOSP-001,DEPT-OPC,2026-01-14,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000319,HOSP-001,DEPT-MED,2026-01-14,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000320,HOSP-001,DEPT-MED,2026-01-14,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000321,HOSP-001,DEPT-MED,2026-01-14,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000322,HOSP-001,DEPT-SURG,2026-01-14,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000323,HOSP-001,DEPT-SURG,2026-01-14,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000324,HOSP-001,DEPT-SURG,2026-01-14,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000325,HOSP-001,DEPT-ICU,2026-01-14,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000326,HOSP-001,DEPT-ICU,2026-01-14,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000327,HOSP-001,DEPT-ICU,2026-01-14,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000328,HOSP-001,DEPT-DIAG,2026-01-14,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000329,HOSP-001,DEPT-DIAG,2026-01-14,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000330,HOSP-001,DEPT-DIAG,2026-01-14,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000331,HOSP-001,DEPT-PEX,2026-01-14,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000332,HOSP-001,DEPT-PEX,2026-01-14,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000333,HOSP-001,DEPT-PEX,2026-01-14,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000334,HOSP-001,DEPT-ADM,2026-01-14,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000335,HOSP-001,DEPT-ADM,2026-01-14,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000336,HOSP-001,DEPT-ADM,2026-01-14,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00000337,HOSP-001,DEPT-ED,2026-01-15,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
