governance_id,scenario_run_id,rule_id,rule_name,rule_applied,rule_outcome,message,applied_at
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.735924
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.735928
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.735932
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.735935
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.735938
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.735941
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.735944
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.735948
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.735951
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.735954
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.735957
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.735960
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.735963
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.735966
GOV-SR-BL-DC41AA9F364EC81B-COMP-CONS-001-,SR-BL-DC41AA9F364EC81B-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.735970
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.739748
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.739752
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.739755
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.739758
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.739761
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.739764
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.739767
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.739771
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.739774
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.739777
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.739780
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.739783
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.739786
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.739789
GOV-SR-BL-DC41AA9F364EC81B-COMP-EXP-001-,SR-BL-DC41AA9F364EC81B-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.739792
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.744814
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.744829
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.744837
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.744843
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.744849
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.744855
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.744862
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.744868
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.744874
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.744880
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.744885
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.744891
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.744897
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.744903
GOV-SR-BL-DC41AA9F364EC81B-COMP-HIGH-001-,SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.744909
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.756387
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.756391
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.756395
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.756398
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.756401
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.756404
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.756407
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.756410
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.756414
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.756417
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.756420
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.756423
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.756426
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.756429
GOV-SR-BL-3048F5335B1741BC-COMP-BASE-001-,SR-BL-3048F5335B1741BC-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.756432
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.761448
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.761452
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.761456
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.761459
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.761462
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.761465
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.761468
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.761471
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.761475
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.761478
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.761481
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.761484
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.761487
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.761490
GOV-SR-BL-3048F5335B1741BC-COMP-CONS-001-,SR-BL-3048F5335B1741BC-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.761493
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.765863
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.765879
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.765882
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.765885
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.765888
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.765892
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.765895
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.765898
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.765901
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.765904
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.765907
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.765910
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.765913
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.765916
GOV-SR-BL-3048F5335B1741BC-COMP-EXP-001-,SR-BL-3048F5335B1741BC-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.765919
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.769643
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.769647
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.769650
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.769653
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.769656
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.769659
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.769662
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.769665
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.769668
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.769671
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.769674
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.769677
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.769680
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.769683
GOV-SR-BL-3048F5335B1741BC-COMP-HIGH-001-,SR-BL-3048F5335B1741BC-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.769686
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.776365
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.776371
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.776376
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.776380
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.776383
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.776386
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.776389
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.776392
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.776395
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.776399
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.776402
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.776405
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.776408
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.776411
GOV-SR-BL-EB935D17ADFCF500-COMP-BASE-001-,SR-BL-EB935D17ADFCF500-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.776414
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:58:57.783231
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:58:57.783235
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:58:57.783238
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:58:57.783242
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:58:57.783245
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:58:57.783248
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:58:57.783251
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:58:57.783254
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:58:57.783257
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:58:57.783261
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:58:57.783264
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:58:57.783267
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:58:57.783270
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:58:57.783273
GOV-SR-BL-EB935D17ADFCF500-COMP-CONS-001-,SR-BL-EB935D17ADFCF500-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:58:57.783276
