analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260131,HOSP-001,DEPT-ADM,2026-01-31,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260131,PEX-KPI-DCF120177644,2026-07-27T14:43:25.057476
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260201,HOSP-001,DEPT-ADM,2026-02-01,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644,2026-07-27T14:43:25.061580
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260201,HOSP-001,DEPT-ADM,2026-02-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644,2026-07-27T14:43:25.063385
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260202,HOSP-001,DEPT-ADM,2026-02-02,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644,2026-07-27T14:43:25.066931
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260202,HOSP-001,DEPT-ADM,2026-02-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,3.0,4.333333333333333,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644,2026-07-27T14:43:25.068686
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260203,HOSP-001,DEPT-ADM,2026-02-03,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644,2026-07-27T14:43:25.074229
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260203,HOSP-001,DEPT-ADM,2026-02-03,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644,2026-07-27T14:43:25.076395
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260204,HOSP-001,DEPT-ADM,2026-02-04,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644,2026-07-27T14:43:25.078589
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260204,HOSP-001,DEPT-ADM,2026-02-04,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644,2026-07-27T14:43:25.080367
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260205,HOSP-001,DEPT-ADM,2026-02-05,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644,2026-07-27T14:43:25.083995
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260205,HOSP-001,DEPT-ADM,2026-02-05,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644,2026-07-27T14:43:25.085778
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260206,HOSP-001,DEPT-ADM,2026-02-06,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260206,PEX-KPI-DCF120177644,2026-07-27T14:43:25.090570
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260206,HOSP-001,DEPT-ADM,2026-02-06,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260206,PEX-KPI-DCF120177644,2026-07-27T14:43:25.093050
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260207,HOSP-001,DEPT-ADM,2026-02-07,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260207,PEX-KPI-DCF120177644,2026-07-27T14:43:25.096787
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260207,HOSP-001,DEPT-ADM,2026-02-07,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260207,PEX-KPI-DCF120177644,2026-07-27T14:43:25.098547
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260208,HOSP-001,DEPT-ADM,2026-02-08,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260208,PEX-KPI-DCF120177644,2026-07-27T14:43:25.102165
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260208,HOSP-001,DEPT-ADM,2026-02-08,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260208,PEX-KPI-DCF120177644,2026-07-27T14:43:25.103898
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260209,HOSP-001,DEPT-ADM,2026-02-09,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260209,PEX-KPI-DCF120177644,2026-07-27T14:43:25.109896
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260209,HOSP-001,DEPT-ADM,2026-02-09,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260209,PEX-KPI-DCF120177644,2026-07-27T14:43:25.111802
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260210,HOSP-001,DEPT-ADM,2026-02-10,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260210,PEX-KPI-DCF120177644,2026-07-27T14:43:25.115483
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260210,HOSP-001,DEPT-ADM,2026-02-10,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,2.0,4.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260210,PEX-KPI-DCF120177644,2026-07-27T14:43:25.117203
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260211,HOSP-001,DEPT-ADM,2026-02-11,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260211,PEX-KPI-DCF120177644,2026-07-27T14:43:25.120927
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260211,HOSP-001,DEPT-ADM,2026-02-11,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260211,PEX-KPI-DCF120177644,2026-07-27T14:43:25.123588
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260212,HOSP-001,DEPT-ADM,2026-02-12,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260212,PEX-KPI-DCF120177644,2026-07-27T14:43:25.127562
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260212,HOSP-001,DEPT-ADM,2026-02-12,,,kpi_006,Patient Satisfaction Score,Patient Experience,15.0,4.0,3.75,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260212,PEX-KPI-DCF120177644,2026-07-27T14:43:25.129298
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260213,HOSP-001,DEPT-ADM,2026-02-13,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260213,PEX-KPI-DCF120177644,2026-07-27T14:43:25.132949
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260213,HOSP-001,DEPT-ADM,2026-02-13,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260213,PEX-KPI-DCF120177644,2026-07-27T14:43:25.134690
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260214,HOSP-001,DEPT-ADM,2026-02-14,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260214,PEX-KPI-DCF120177644,2026-07-27T14:43:25.138607
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260214,HOSP-001,DEPT-ADM,2026-02-14,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260214,PEX-KPI-DCF120177644,2026-07-27T14:43:25.141170
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260215,HOSP-001,DEPT-ADM,2026-02-15,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260215,PEX-KPI-DCF120177644,2026-07-27T14:43:25.144771
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260215,HOSP-001,DEPT-ADM,2026-02-15,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,4.0,3.25,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260215,PEX-KPI-DCF120177644,2026-07-27T14:43:25.146347
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260216,HOSP-001,DEPT-ADM,2026-02-16,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260216,PEX-KPI-DCF120177644,2026-07-27T14:43:25.149658
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260216,HOSP-001,DEPT-ADM,2026-02-16,,,kpi_006,Patient Satisfaction Score,Patient Experience,17.0,4.0,4.25,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260216,PEX-KPI-DCF120177644,2026-07-27T14:43:25.151221
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260217,HOSP-001,DEPT-ADM,2026-02-17,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260217,PEX-KPI-DCF120177644,2026-07-27T14:43:25.154792
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260217,HOSP-001,DEPT-ADM,2026-02-17,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260217,PEX-KPI-DCF120177644,2026-07-27T14:43:25.157662
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260218,HOSP-001,DEPT-ADM,2026-02-18,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260218,PEX-KPI-DCF120177644,2026-07-27T14:43:25.159735
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260218,HOSP-001,DEPT-ADM,2026-02-18,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260218,PEX-KPI-DCF120177644,2026-07-27T14:43:25.161366
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260219,HOSP-001,DEPT-ADM,2026-02-19,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260219,PEX-KPI-DCF120177644,2026-07-27T14:43:25.164799
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260219,HOSP-001,DEPT-ADM,2026-02-19,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260219,PEX-KPI-DCF120177644,2026-07-27T14:43:25.166415
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260220,HOSP-001,DEPT-ADM,2026-02-20,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260220,PEX-KPI-DCF120177644,2026-07-27T14:43:25.169690
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260220,HOSP-001,DEPT-ADM,2026-02-20,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260220,PEX-KPI-DCF120177644,2026-07-27T14:43:25.171570
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260221,HOSP-001,DEPT-ADM,2026-02-21,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260221,PEX-KPI-DCF120177644,2026-07-27T14:43:25.176231
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260221,HOSP-001,DEPT-ADM,2026-02-21,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260221,PEX-KPI-DCF120177644,2026-07-27T14:43:25.177888
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260222,HOSP-001,DEPT-ADM,2026-02-22,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260222,PEX-KPI-DCF120177644,2026-07-27T14:43:25.179705
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260222,HOSP-001,DEPT-ADM,2026-02-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260222,PEX-KPI-DCF120177644,2026-07-27T14:43:25.181247
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260223,HOSP-001,DEPT-ADM,2026-02-23,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260223,PEX-KPI-DCF120177644,2026-07-27T14:43:25.184627
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260223,HOSP-001,DEPT-ADM,2026-02-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260223,PEX-KPI-DCF120177644,2026-07-27T14:43:25.186194
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260224,HOSP-001,DEPT-ADM,2026-02-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260224,PEX-KPI-DCF120177644,2026-07-27T14:43:25.190640
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260224,HOSP-001,DEPT-ADM,2026-02-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260224,PEX-KPI-DCF120177644,2026-07-27T14:43:25.192503
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260225,HOSP-001,DEPT-ADM,2026-02-25,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260225,PEX-KPI-DCF120177644,2026-07-27T14:43:25.195913
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260225,HOSP-001,DEPT-ADM,2026-02-25,,,kpi_006,Patient Satisfaction Score,Patient Experience,15.0,4.0,3.75,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260225,PEX-KPI-DCF120177644,2026-07-27T14:43:25.197488
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260226,HOSP-001,DEPT-ADM,2026-02-26,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260226,PEX-KPI-DCF120177644,2026-07-27T14:43:25.200805
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260226,HOSP-001,DEPT-ADM,2026-02-26,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260226,PEX-KPI-DCF120177644,2026-07-27T14:43:25.202384
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260227,HOSP-001,DEPT-ADM,2026-02-27,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260227,PEX-KPI-DCF120177644,2026-07-27T14:43:25.204243
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260227,HOSP-001,DEPT-ADM,2026-02-27,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260227,PEX-KPI-DCF120177644,2026-07-27T14:43:25.207181
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260228,HOSP-001,DEPT-ADM,2026-02-28,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260228,PEX-KPI-DCF120177644,2026-07-27T14:43:25.211248
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260228,HOSP-001,DEPT-ADM,2026-02-28,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260228,PEX-KPI-DCF120177644,2026-07-27T14:43:25.212871
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260301,HOSP-001,DEPT-ADM,2026-03-01,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260301,PEX-KPI-DCF120177644,2026-07-27T14:43:25.216179
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260301,HOSP-001,DEPT-ADM,2026-03-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,3.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260301,PEX-KPI-DCF120177644,2026-07-27T14:43:25.217749
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260302,HOSP-001,DEPT-ADM,2026-03-02,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260302,PEX-KPI-DCF120177644,2026-07-27T14:43:25.221040
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260302,HOSP-001,DEPT-ADM,2026-03-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260302,PEX-KPI-DCF120177644,2026-07-27T14:43:25.223012
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260303,HOSP-001,DEPT-ADM,2026-03-03,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260303,PEX-KPI-DCF120177644,2026-07-27T14:43:25.227103
