analytical_record_id,kpi_id,source_dataset,source_record_id,calculation_run_id,evidence_type,source_field,source_value,evidence_role
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260209,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260209,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,18.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260210,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260210,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260210,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260210,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260211,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,15.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260211,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,16.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260211,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260211,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,16.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260212,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,15.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260212,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260212,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260212,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260213,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260213,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260213,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260213,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260214,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260214,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260214,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260214,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260215,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260215,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260215,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260215,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260216,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,20.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260216,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260216,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260216,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260217,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260217,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,20.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260217,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260217,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,20.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260218,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,22.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260218,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260218,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260218,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260219,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260219,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260219,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260219,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260220,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260220,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260220,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260220,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260221,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260221,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260221,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260221,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260222,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260222,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260222,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260222,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260223,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260223,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260223,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260223,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260224,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260224,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260224,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260224,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260225,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260225,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260225,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260225,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260226,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260226,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260226,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260226,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260227,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260227,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260227,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260227,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260228,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,14.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260228,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260228,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260228,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260301,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260301,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260301,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260301,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260302,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,18.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260302,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260302,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260302,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,19.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260303,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260303,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260303,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260303,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260304,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,18.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260304,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,18.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260304,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260304,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,18.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260305,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,20.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260305,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260305,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260305,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260306,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260306,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260306,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260306,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,23.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260307,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,16.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260307,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,16.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260307,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260307,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,16.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260308,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,13.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260308,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260308,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260308,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,14.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260309,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,17.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260309,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260309,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260309,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,17.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260310,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,20.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260310,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,20.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260310,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,0.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260310,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,20.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260311,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,18.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260311,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260311,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,1.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260311,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260312,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,20.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260312,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260312,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,3.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260312,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260313,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,19.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260313,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260313,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260313,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,22.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260314,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,21.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260314,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260314,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,4.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260314,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,24.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260315,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,20.0,numerator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260315,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260315,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,unapproved_absence_count,2.0,numerator
AKPI-kpi_002-HOSP-001-DEPT-ADM-20260315,kpi_002,processed_operational_daily,,WF-KPI-AE9BC170EF5F,denominator,planned_staff_count,21.0,denominator
AKPI-kpi_001-HOSP-001-DEPT-ADM-20260316,kpi_001,processed_operational_daily,,WF-KPI-AE9BC170EF5F,numerator,present_staff_count + replacement_staff_count,18.0,numerator
