hospital_id,department_id,reporting_date,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,engine_run_id,processed_at
HOSP-001,DEPT-ICU,2026-01-15,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-15,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-15,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-15,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_005,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-15,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_005,2,kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-15,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_005,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-15,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_001,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-16,kpi_001,Staffing Level,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_003,kpi_002,2,kpi_001; kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-16,kpi_005,Patient Complaint Rate,57.6196,threshold=Red; breach=Provisional Breach; watch=High,True,kpi_006,kpi_001,3,kpi_005; kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-16,kpi_001,Staffing Level,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-16,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,4,kpi_003; kpi_006; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-16,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-16,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-16,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_005,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-16,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_005,kpi_006,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-17,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,4,kpi_003; kpi_006; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-17,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-17,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-17,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-17,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-17,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_004,kpi_002,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-17,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_005,kpi_001,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-17,kpi_003,Bed Occupancy Rate,11.1522,No current adverse indicators,True,kpi_006,kpi_002,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-18,kpi_002,Staff Absenteeism Rate,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_006,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-18,kpi_002,Staff Absenteeism Rate,17.3913,watch=Moderate,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-18,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-18,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-18,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-18,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_005,2,kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-18,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-18,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_004,kpi_006,2,kpi_001; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-19,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-19,kpi_003,Bed Occupancy Rate,39.0326,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_006,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-19,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-19,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-19,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,2,kpi_004; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-19,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-19,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_004,2,kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-19,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-20,kpi_002,Staff Absenteeism Rate,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,3,kpi_002; kpi_003; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-20,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-20,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-20,kpi_002,Staff Absenteeism Rate,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-20,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-20,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,2,kpi_004; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-20,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-20,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-21,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-21,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_006,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-21,kpi_001,Staffing Level,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-21,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-21,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_006,2,kpi_003; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-21,kpi_002,Staff Absenteeism Rate,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_004,kpi_006,2,kpi_002; kpi_004,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-21,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-21,kpi_001,Staffing Level,6.5217,No current adverse indicators,False,kpi_004,kpi_002,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-22,kpi_002,Staff Absenteeism Rate,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_004,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-22,kpi_001,Staffing Level,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_005,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-22,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_006,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-22,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_001,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-22,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-22,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_006,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-22,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_004,kpi_001,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-22,kpi_001,Staffing Level,4.3478,watch=Informational,False,kpi_002,,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-23,kpi_005,Patient Complaint Rate,57.6196,threshold=Red; breach=Provisional Breach; watch=High,True,kpi_001,kpi_002,4,kpi_005; kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-23,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_003; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-23,kpi_002,Staff Absenteeism Rate,21.7391,watch=Moderate,False,kpi_003,kpi_001,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-23,kpi_001,Staffing Level,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_004,2,kpi_001; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-23,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_005,4,kpi_001; kpi_002; kpi_005; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-23,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-23,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-23,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_001,,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-24,kpi_002,Staff Absenteeism Rate,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_006,kpi_001,2,kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-24,kpi_003,Bed Occupancy Rate,39.0326,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,2,kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-24,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-24,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_005,kpi_002,3,kpi_001; kpi_005; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-24,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-24,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_001,,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-24,kpi_003,Bed Occupancy Rate,11.1522,watch=Low,True,kpi_006,kpi_001,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-24,kpi_004,Average Patient Waiting Time,6.5217,No current adverse indicators,False,kpi_005,kpi_001,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-25,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_003,3,kpi_002; kpi_001; kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-25,kpi_002,Staff Absenteeism Rate,17.3913,watch=Moderate,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-25,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_004,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-25,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_001,2,kpi_006; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-25,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_005,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-25,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-25,kpi_003,Bed Occupancy Rate,11.1522,No current adverse indicators,True,kpi_006,kpi_001,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-25,kpi_004,Average Patient Waiting Time,6.5217,No current adverse indicators,False,kpi_006,kpi_001,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-26,kpi_002,Staff Absenteeism Rate,73.913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,3,kpi_002; kpi_003; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-26,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_005,kpi_001,4,kpi_006; kpi_005; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-26,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-26,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_004,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-26,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-26,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_005,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-26,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-26,kpi_001,Staffing Level,8.6957,watch=Informational,False,kpi_002,,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-27,kpi_001,Staffing Level,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_003,kpi_002,3,kpi_001; kpi_003; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-27,kpi_002,Staff Absenteeism Rate,26.087,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-27,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,1,kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-27,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-27,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-27,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_005,2,kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-27,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-27,kpi_006,Patient Satisfaction Score,10.8696,watch=Low,False,kpi_001,kpi_002,0,,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-01-28,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,2,kpi_002; kpi_003,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-01-28,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_002,2,kpi_006; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-01-28,kpi_003,Bed Occupancy Rate,40.8913,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-01-28,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_001,4,kpi_003; kpi_006; kpi_001; kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-01-28,kpi_002,Staff Absenteeism Rate,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_001,kpi_004,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-01-28,kpi_001,Staffing Level,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,,1,kpi_001,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-01-28,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_005,kpi_001,1,kpi_002,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-01-28,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
