department_risk_record_id,hospital_id,department_id,reporting_date,assessable_kpi_count,unavailable_kpi_count,green_kpi_count,amber_kpi_count,red_kpi_count,critical_kpi_count,low_utilisation_count,watch_condition_count,repeated_breach_count,deteriorating_kpi_count,provisional_kpi_count,maximum_kpi_risk_score,average_assessable_kpi_risk_score,concurrent_risk_flag,concurrent_kpi_count,concurrent_kpi_list,concurrence_score,concurrence_rule_id,escalation_score,department_risk_score_raw,department_risk_score_normalized,department_priority_tier,urgency_level,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,confidence_level,contains_provisional_kpi,provisional_risk_flag,provisional_risk_contribution,provisional_contribution_materiality,governance_warning,evidence_pack_id,data_availability_status,department_data_availability_rate,minimum_assessable_kpi_requirement,engine_run_id,processed_at,kpi_id,threshold_state,threshold_is_provisional,dominant_threshold_is_provisional,dominant_breach_type_governed,dominant_driver_governance_warning,dominant_driver_reason_governed
DRS-8CE8052C3449,HOSP-001,DEPT-ED,2026-01-06,5,1,4,1,0,0,0,4,0,3,2,60.8696,21.67608,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,35.994144,49.3309,Elevated,Prompt Review,kpi_002,Staff Absenteeism Rate,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_004,3,kpi_002; kpi_001; kpi_004,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-9F36FCA5A73E,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-6D18F5C750CC,HOSP-001,DEPT-MED,2026-01-06,3,3,2,1,0,0,0,1,0,0,2,44.6087,17.7681,False,1,kpi_003,0.0,,0.0,25.404345,34.8173,Monitor,Review Soon,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,1,kpi_003,Moderate,True,True,44.6087,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-DE23BCEDF1E7,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-437C30FDCE11,HOSP-001,DEPT-SURG,2026-01-06,4,2,4,0,0,0,0,2,0,1,2,23.913,9.467375,False,1,kpi_006,0.0,,2.0,13.8010625,18.9147,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_006,Moderate,True,False,7.4348,Minor,Department contains provisional threshold KPIs,DEP-EP-958DE997E795,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-E67A911DF8F4,HOSP-001,DEPT-DIAG,2026-01-06,5,1,5,0,0,0,0,2,0,1,2,23.913,9.04346,False,1,kpi_002,0.0,,2.0,13.673887999999998,18.7404,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,1,kpi_002,Low,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-982AE568FF6D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-8E18C36589D7,HOSP-001,DEPT-OPC,2026-01-06,5,1,5,0,0,0,0,3,0,1,2,23.913,8.58912,False,1,kpi_004,0.0,,2.0,13.537586,18.5536,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,1,kpi_004,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-7A5EC035074D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-5C610503DC9F,HOSP-001,DEPT-PEX,2026-01-06,3,3,3,0,0,0,0,3,0,2,2,15.2174,11.521733333333332,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,11.45435,15.6985,Monitor,Routine Monitoring,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_002,kpi_006,2,kpi_001; kpi_002,Moderate,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-6220296731EC,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-89E53C56A0C2,HOSP-001,DEPT-ADM,2026-01-06,3,3,3,0,0,0,0,1,0,1,2,15.2174,9.420266666666668,False,1,kpi_006,0.0,,2.0,9.87391,13.5325,Stable,Routine Monitoring,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-54E585172551,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-956FFF8882DB,HOSP-001,DEPT-ED,2026-01-07,3,3,1,1,1,0,0,2,0,2,2,93.4783,52.17393333333334,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,58.867415,80.6793,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-9C34E063804B,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-B4EFEE04CF3E,HOSP-001,DEPT-OPC,2026-01-07,5,1,3,0,2,0,0,4,0,3,2,93.4783,40.37174,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,56.276757,77.1288,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_006,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-338DE0DB5116,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-4BBA07AB3E4C,HOSP-001,DEPT-DIAG,2026-01-07,5,1,4,0,1,0,0,4,0,1,2,55.7609,21.58696,False,2,kpi_002; kpi_005,0.0,,2.0,31.768493,43.5396,Elevated,Immediate Review,kpi_005,Patient Complaint Rate,55.7609,threshold=Red; breach=Provisional Breach; watch=High,True,kpi_002,kpi_001,2,kpi_005; kpi_002,Moderate,True,True,55.7609,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-1ADB319450E5,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_005,Red,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Red; breach=Provisional Breach
DRS-818E92D7C4FC,HOSP-001,DEPT-ADM,2026-01-07,2,4,1,1,0,0,0,2,0,1,2,47.8261,35.86955,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,2.0,33.23261,45.5462,Elevated,Prompt Review,kpi_001,Staffing Level,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-96B0B5739FA2,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-566185D13A19,HOSP-001,DEPT-ICU,2026-01-07,3,3,2,0,0,0,1,3,1,2,2,39.0326,31.126800000000003,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,7.0,28.352710000000005,38.8581,Elevated,Prompt Review,kpi_003,Bed Occupancy Rate,39.0326,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,39.0326,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-86379834F16B,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
DRS-F13659AFDF18,HOSP-001,DEPT-MED,2026-01-07,4,2,3,1,0,0,0,4,0,2,2,44.6087,21.967375,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,4.0,27.8141275,38.12,Elevated,Review Soon,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,44.6087,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-6C46E3C5A404,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-9AF96185BBBD,HOSP-001,DEPT-SURG,2026-01-07,4,2,3,0,0,0,1,3,0,2,2,42.75,21.013575,False,3,kpi_002; kpi_003; kpi_006,0.0,,4.0,25.9415725,35.5536,Elevated,Review Soon,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,3,kpi_003; kpi_006; kpi_002,Moderate,True,True,42.75,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-6533A86AAA8B,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
DRS-9311DF378B29,HOSP-001,DEPT-PEX,2026-01-07,3,3,3,0,0,0,0,3,0,1,2,15.2174,9.347833333333334,False,1,kpi_002,0.0,,2.0,9.85218,13.5027,Stable,Routine Monitoring,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_006,1,kpi_002,Moderate,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-DD94FD9B286A,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-C9841727A1EB,HOSP-001,DEPT-DIAG,2026-01-08,5,1,2,1,2,0,0,4,0,4,2,93.4783,52.14784000000001,True,4,kpi_001; kpi_002; kpi_005; kpi_006,10.0,Workforce Pressure; Complaint-Satisfaction Pressure,8.0,60.009587,82.2447,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_005,4,kpi_001; kpi_002; kpi_005; kpi_006,Moderate,True,True,52.0435,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-4EA4D1948CDF,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-8BCAAA976362,HOSP-001,DEPT-ED,2026-01-08,5,1,3,1,1,0,0,4,0,3,2,93.4783,36.45872,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,55.102851,75.5199,Critical,Immediate Review,kpi_001,Staffing Level,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_002,kpi_004,3,kpi_001; kpi_002; kpi_004,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-9F881711E541,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-3D8D2F1009F6,HOSP-001,DEPT-ADM,2026-01-08,3,3,2,1,0,0,0,3,0,3,2,65.2174,34.782599999999995,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,41.13261,56.3733,High,Prompt Review,kpi_001,Staffing Level,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-411B538755D1,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-244F8DBE8B49,HOSP-001,DEPT-ICU,2026-01-08,4,2,3,0,0,0,1,4,1,2,2,42.75,25.904875,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,7.0,28.4589625,39.0038,Elevated,Prompt Review,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,4,kpi_003; kpi_001; kpi_002; kpi_006,Moderate,True,True,42.75,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-DA6CCC180FDD,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
DRS-94C2397D66F5,HOSP-001,DEPT-SURG,2026-01-08,4,2,3,1,0,0,0,3,0,2,2,44.6087,21.47825,False,3,kpi_002; kpi_003; kpi_006,0.0,,4.0,26.91739,36.891,Elevated,Review Soon,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,3,kpi_003; kpi_006; kpi_002,Moderate,True,True,44.6087,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-E943B8E15E62,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-9B39370AD33B,HOSP-001,DEPT-OPC,2026-01-08,5,1,5,0,0,0,0,5,0,4,2,23.913,16.76738,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,18.091064,24.7943,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,4,kpi_004; kpi_006; kpi_001; kpi_002,Moderate,True,False,5.5761,Minor,Department contains provisional threshold KPIs,DEP-EP-1FF21C767327,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-074EB4FA827C,HOSP-001,DEPT-MED,2026-01-08,4,2,4,0,0,0,0,4,0,2,2,23.913,15.130425,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,16.449977499999996,22.5451,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-2F9379F8EA21,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-B90C50D1DAE6,HOSP-001,DEPT-PEX,2026-01-08,2,4,2,0,0,0,0,2,0,0,2,10.8696,10.8696,False,0,,0.0,,0.0,8.1522,11.1728,Stable,Routine Monitoring,kpi_001,Staffing Level,10.8696,watch=Low,False,kpi_002,,0,,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-81FAA8BF9D04,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-7B827595954E,HOSP-001,DEPT-ICU,2026-01-09,4,2,2,0,1,0,1,4,1,2,2,78.2609,40.035325,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,7.0,48.678002500000005,66.7145,High,Immediate Review,kpi_002,Staff Absenteeism Rate,78.2609,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,4,kpi_002; kpi_003; kpi_001; kpi_006,Moderate,True,True,42.75,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-7497E046B97B,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-51864807A8F6,HOSP-001,DEPT-DIAG,2026-01-09,5,1,4,1,0,0,0,4,0,4,2,52.0435,22.5826,True,4,kpi_001; kpi_002; kpi_005; kpi_006,10.0,Workforce Pressure; Complaint-Satisfaction Pressure,8.0,32.494355,44.5344,Elevated,Review Soon,kpi_005,Patient Complaint Rate,52.0435,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,True,kpi_002,kpi_001,4,kpi_005; kpi_002; kpi_001; kpi_006,Moderate,True,True,52.0435,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-2D4784DC1B8D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_005,Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Amber; breach=Provisional Breach
DRS-10B3D35CF30D,HOSP-001,DEPT-PEX,2026-01-09,3,3,2,1,0,0,0,3,0,1,2,47.8261,26.08693333333333,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,2.0,30.297825,41.524,Elevated,Review Soon,kpi_001,Staffing Level,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_006,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-A285A0745E44,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-815538528C7F,HOSP-001,DEPT-MED,2026-01-09,4,2,3,0,0,0,1,4,0,2,2,39.0326,21.171175,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,4.0,25.066022500000003,34.3536,Monitor,Review Soon,kpi_003,Bed Occupancy Rate,39.0326,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,39.0326,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-89537A87B8C5,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
DRS-DE74D49F3E9A,HOSP-001,DEPT-ADM,2026-01-09,3,3,3,0,0,0,0,3,0,3,2,23.913,21.014466666666667,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,18.415190000000003,25.2385,Monitor,Review Soon,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_001; kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-2726914FE3A7,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-0BF9B0D62228,HOSP-001,DEPT-OPC,2026-01-09,5,1,5,0,0,0,0,4,0,4,2,23.913,16.0239,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,17.86802,24.4886,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,4,kpi_004; kpi_006; kpi_001; kpi_002,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-6E608695F69F,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-B3B31C36C6B4,HOSP-001,DEPT-ED,2026-01-09,5,1,5,0,0,0,0,4,0,3,2,23.913,15.15434,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,17.407152,23.857,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_002,3,kpi_001; kpi_004; kpi_002,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-B33CB676787D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-A72C24C025F2,HOSP-001,DEPT-SURG,2026-01-09,4,2,4,0,0,0,0,3,0,1,2,15.2174,10.782625,False,1,kpi_002,0.0,,2.0,10.2826175,14.0926,Stable,Routine Monitoring,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_006,1,kpi_002,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-59253C72BC7A,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-2B502924BA2A,HOSP-001,DEPT-ICU,2026-01-10,4,2,3,0,0,0,1,4,1,2,2,42.75,22.644025,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,7.0,27.4807075,37.663,Elevated,Prompt Review,kpi_003,Bed Occupancy Rate,42.75,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,42.75,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-A8D2002FD923,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
DRS-E777CDD0DCDF,HOSP-001,DEPT-SURG,2026-01-10,4,2,3,0,0,0,1,3,0,0,2,39.0326,13.019000000000002,False,1,kpi_003,0.0,,0.0,21.470370000000003,29.4257,Monitor,Review Soon,kpi_003,Bed Occupancy Rate,39.0326,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,True,kpi_006,kpi_002,1,kpi_003,Moderate,True,True,39.0326,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-04015B40D83F,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Low Utilisation,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Low Utilisation; breach=Provisional Breach
