evidence_record_id,relationship_record_id,evidence_type,source_reference,records_used,calculation_method,result_summary,engine_run_id,processed_at
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,Pairwise Association,analytical_six_kpi_daily.csv,365.0,Pearson and Spearman correlation; direction agreement,Pearson=-0.6971; Spearman=-0.6763,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=36.12; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=41.67; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ED-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=12.99; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=46.72; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.36; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=7.67; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.44; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=29.72; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.59; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.47; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=16.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-ICU-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=44.15; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.07; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=7.67; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=15.07; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=30.8; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.03; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.65; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=16.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-MED-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=48.11; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=41.0; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=20.49; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.26; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.63; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=42.02; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.15; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.35; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=38.59; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=41.89; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-OPC-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=13.92; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=46.85; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=7.67; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.44; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.63; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=20.39; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=11.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=16.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-PEX-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=47.15; class=Plausible Contributing Factor,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=18.8; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=7.67; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.07; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
