comparison_id,scenario_run_id_a,scenario_run_id_b,comparator_a,comparator_b,approval_package_id,episode_id,scenario_template_id,incremental_primary_kpi_change,confidence_change,warning_change,comparator_relationship,evidence_basis
COMP-SR-BL-E2B02306C6DE9E93-COMP-EXP-001-Expected-vs-Conservative,SR-BL-E2B02306C6DE9E93-COMP-EXP-001,SR-BL-E2B02306C6DE9E93-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,EP-HOSP-001-DEPT-ADM-kpi_001-20260822,SCEN-STAFF-001,13.043478260869577,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-E2B02306C6DE9E93-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-E2B02306C6DE9E93-COMP-HIGH-001,SR-BL-E2B02306C6DE9E93-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,EP-HOSP-001-DEPT-ADM-kpi_001-20260822,SCEN-STAFF-001,4.347826086956516,0,0.0,Diminishing Improvement,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-E2B02306C6DE9E93-COMP-EXP-001-Expected-vs-Baseline,SR-BL-E2B02306C6DE9E93-COMP-EXP-001,SR-BL-E2B02306C6DE9E93-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,EP-HOSP-001-DEPT-ADM-kpi_001-20260822,SCEN-STAFF-001,21.739130434782624,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-E2B02306C6DE9E93-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-E2B02306C6DE9E93-COMP-HIGH-001,SR-BL-E2B02306C6DE9E93-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,EP-HOSP-001-DEPT-ADM-kpi_001-20260822,SCEN-STAFF-001,26.08695652173914,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-391D7921E462CF87-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-391D7921E462CF87-COMP-CONS-001,SR-BL-391D7921E462CF87-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,EP-HOSP-001-DEPT-ADM-kpi_001-20261012,SCEN-STAFF-001,9.523809523809533,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-391D7921E462CF87-COMP-EXP-001-Expected-vs-Conservative,SR-BL-391D7921E462CF87-COMP-EXP-001,SR-BL-391D7921E462CF87-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,EP-HOSP-001-DEPT-ADM-kpi_001-20261012,SCEN-STAFF-001,9.523809523809518,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-391D7921E462CF87-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-391D7921E462CF87-COMP-HIGH-001,SR-BL-391D7921E462CF87-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,EP-HOSP-001-DEPT-ADM-kpi_001-20261012,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-391D7921E462CF87-COMP-EXP-001-Expected-vs-Baseline,SR-BL-391D7921E462CF87-COMP-EXP-001,SR-BL-391D7921E462CF87-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,EP-HOSP-001-DEPT-ADM-kpi_001-20261012,SCEN-STAFF-001,19.04761904761905,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-391D7921E462CF87-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-391D7921E462CF87-COMP-HIGH-001,SR-BL-391D7921E462CF87-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,EP-HOSP-001-DEPT-ADM-kpi_001-20261012,SCEN-STAFF-001,19.04761904761905,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-B581A76BC79E1F57-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-B581A76BC79E1F57-COMP-CONS-001,SR-BL-B581A76BC79E1F57-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,EP-HOSP-001-DEPT-ADM-kpi_001-20261021,SCEN-STAFF-001,12.5,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-B581A76BC79E1F57-COMP-EXP-001-Expected-vs-Conservative,SR-BL-B581A76BC79E1F57-COMP-EXP-001,SR-BL-B581A76BC79E1F57-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,EP-HOSP-001-DEPT-ADM-kpi_001-20261021,SCEN-STAFF-001,12.5,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-B581A76BC79E1F57-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-B581A76BC79E1F57-COMP-HIGH-001,SR-BL-B581A76BC79E1F57-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,EP-HOSP-001-DEPT-ADM-kpi_001-20261021,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-B581A76BC79E1F57-COMP-EXP-001-Expected-vs-Baseline,SR-BL-B581A76BC79E1F57-COMP-EXP-001,SR-BL-B581A76BC79E1F57-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,EP-HOSP-001-DEPT-ADM-kpi_001-20261021,SCEN-STAFF-001,25.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-B581A76BC79E1F57-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-B581A76BC79E1F57-COMP-HIGH-001,SR-BL-B581A76BC79E1F57-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,EP-HOSP-001-DEPT-ADM-kpi_001-20261021,SCEN-STAFF-001,25.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-A8F1AB286327924A-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-A8F1AB286327924A-COMP-CONS-001,SR-BL-A8F1AB286327924A-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-STAFF-001,9.523809523809518,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-A8F1AB286327924A-COMP-EXP-001-Expected-vs-Conservative,SR-BL-A8F1AB286327924A-COMP-EXP-001,SR-BL-A8F1AB286327924A-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-STAFF-001,6.349206349206355,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-A8F1AB286327924A-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-A8F1AB286327924A-COMP-HIGH-001,SR-BL-A8F1AB286327924A-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-A8F1AB286327924A-COMP-EXP-001-Expected-vs-Baseline,SR-BL-A8F1AB286327924A-COMP-EXP-001,SR-BL-A8F1AB286327924A-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-STAFF-001,15.873015873015873,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-A8F1AB286327924A-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-A8F1AB286327924A-COMP-HIGH-001,SR-BL-A8F1AB286327924A-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-STAFF-001,15.873015873015873,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-57C70AF120BE0469-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-57C70AF120BE0469-COMP-CONS-001,SR-BL-57C70AF120BE0469-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,10.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-57C70AF120BE0469-COMP-EXP-001-Expected-vs-Conservative,SR-BL-57C70AF120BE0469-COMP-EXP-001,SR-BL-57C70AF120BE0469-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,10.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-57C70AF120BE0469-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-57C70AF120BE0469-COMP-HIGH-001,SR-BL-57C70AF120BE0469-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-57C70AF120BE0469-COMP-EXP-001-Expected-vs-Baseline,SR-BL-57C70AF120BE0469-COMP-EXP-001,SR-BL-57C70AF120BE0469-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,20.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-57C70AF120BE0469-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-57C70AF120BE0469-COMP-HIGH-001,SR-BL-57C70AF120BE0469-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,20.0,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-C3F11B1E0C2533F4-COMP-CONS-001-Conservative-vs-Baseline,SR-BL-C3F11B1E0C2533F4-COMP-CONS-001,SR-BL-C3F11B1E0C2533F4-COMP-BASE-001,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,9.900990099009903,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-C3F11B1E0C2533F4-COMP-EXP-001-Expected-vs-Conservative,SR-BL-C3F11B1E0C2533F4-COMP-EXP-001,SR-BL-C3F11B1E0C2533F4-COMP-CONS-001,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,10.89108910891089,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C3F11B1E0C2533F4-COMP-HIGH-001-Higher Intensity-vs-Expected,SR-BL-C3F11B1E0C2533F4-COMP-HIGH-001,SR-BL-C3F11B1E0C2533F4-COMP-EXP-001,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,0.0,0,0.0,No Material Incremental Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-C3F11B1E0C2533F4-COMP-EXP-001-Expected-vs-Baseline,SR-BL-C3F11B1E0C2533F4-COMP-EXP-001,SR-BL-C3F11B1E0C2533F4-COMP-BASE-001,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,20.792079207920793,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-C3F11B1E0C2533F4-COMP-HIGH-001-Higher Intensity-vs-Baseline,SR-BL-C3F11B1E0C2533F4-COMP-HIGH-001,SR-BL-C3F11B1E0C2533F4-COMP-BASE-001,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,20.792079207920793,0,0.0,Incremental Benefit with Limited Additional Risk,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-DF709330D67ABEC5-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-DF709330D67ABEC5-COMP-CONS-002,SR-BL-DF709330D67ABEC5-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,-9.999999999999995,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-DF709330D67ABEC5-COMP-EXP-002-Expected-vs-Conservative,SR-BL-DF709330D67ABEC5-COMP-EXP-002,SR-BL-DF709330D67ABEC5-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,-9.999999999999995,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-DF709330D67ABEC5-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-DF709330D67ABEC5-COMP-HIGH-002,SR-BL-DF709330D67ABEC5-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,-15.00000000000001,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-DF709330D67ABEC5-COMP-EXP-002-Expected-vs-Baseline,SR-BL-DF709330D67ABEC5-COMP-EXP-002,SR-BL-DF709330D67ABEC5-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,-19.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-DF709330D67ABEC5-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-DF709330D67ABEC5-COMP-HIGH-002,SR-BL-DF709330D67ABEC5-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-747242470CE54799-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-747242470CE54799-COMP-CONS-002,SR-BL-747242470CE54799-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-747242470CE54799-COMP-EXP-002-Expected-vs-Conservative,SR-BL-747242470CE54799-COMP-EXP-002,SR-BL-747242470CE54799-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-747242470CE54799-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-747242470CE54799-COMP-HIGH-002,SR-BL-747242470CE54799-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-747242470CE54799-COMP-EXP-002-Expected-vs-Baseline,SR-BL-747242470CE54799-COMP-EXP-002,SR-BL-747242470CE54799-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-747242470CE54799-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-747242470CE54799-COMP-HIGH-002,SR-BL-747242470CE54799-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-59E3FB429973055E-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-59E3FB429973055E-COMP-CONS-002,SR-BL-59E3FB429973055E-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,-9.999999999999995,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-59E3FB429973055E-COMP-EXP-002-Expected-vs-Conservative,SR-BL-59E3FB429973055E-COMP-EXP-002,SR-BL-59E3FB429973055E-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,-9.999999999999995,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-59E3FB429973055E-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-59E3FB429973055E-COMP-HIGH-002,SR-BL-59E3FB429973055E-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,-15.00000000000001,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-59E3FB429973055E-COMP-EXP-002-Expected-vs-Baseline,SR-BL-59E3FB429973055E-COMP-EXP-002,SR-BL-59E3FB429973055E-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,-19.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-59E3FB429973055E-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-59E3FB429973055E-COMP-HIGH-002,SR-BL-59E3FB429973055E-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-58927C6C611CB6A2-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-58927C6C611CB6A2-COMP-CONS-002,SR-BL-58927C6C611CB6A2-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-58927C6C611CB6A2-COMP-EXP-002-Expected-vs-Conservative,SR-BL-58927C6C611CB6A2-COMP-EXP-002,SR-BL-58927C6C611CB6A2-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-58927C6C611CB6A2-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-58927C6C611CB6A2-COMP-HIGH-002,SR-BL-58927C6C611CB6A2-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,-15.000000000000007,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-58927C6C611CB6A2-COMP-EXP-002-Expected-vs-Baseline,SR-BL-58927C6C611CB6A2-COMP-EXP-002,SR-BL-58927C6C611CB6A2-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,-19.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-58927C6C611CB6A2-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-58927C6C611CB6A2-COMP-HIGH-002,SR-BL-58927C6C611CB6A2-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-175EFE24E943C187-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-175EFE24E943C187-COMP-CONS-002,SR-BL-175EFE24E943C187-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,-9.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-175EFE24E943C187-COMP-EXP-002-Expected-vs-Conservative,SR-BL-175EFE24E943C187-COMP-EXP-002,SR-BL-175EFE24E943C187-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,-9.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-175EFE24E943C187-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-175EFE24E943C187-COMP-HIGH-002,SR-BL-175EFE24E943C187-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,-15.000000000000007,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-175EFE24E943C187-COMP-EXP-002-Expected-vs-Baseline,SR-BL-175EFE24E943C187-COMP-EXP-002,SR-BL-175EFE24E943C187-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,-19.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-175EFE24E943C187-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-175EFE24E943C187-COMP-HIGH-002,SR-BL-175EFE24E943C187-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-65BAA941479C62D1-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-65BAA941479C62D1-COMP-CONS-002,SR-BL-65BAA941479C62D1-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-ABS-001,-10.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-65BAA941479C62D1-COMP-EXP-002-Expected-vs-Conservative,SR-BL-65BAA941479C62D1-COMP-EXP-002,SR-BL-65BAA941479C62D1-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-65BAA941479C62D1-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-65BAA941479C62D1-COMP-HIGH-002,SR-BL-65BAA941479C62D1-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-65BAA941479C62D1-COMP-EXP-002-Expected-vs-Baseline,SR-BL-65BAA941479C62D1-COMP-EXP-002,SR-BL-65BAA941479C62D1-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
