hospital_risk_summary_id,hospital_id,reporting_date,department_count,assessable_department_count,stable_department_count,monitor_department_count,elevated_department_count,high_department_count,critical_department_count,not_assessable_department_count,highest_department_risk_score,highest_risk_department_id,top_three_department_ids,top_three_dominant_drivers,provisional_risk_department_count,overall_data_availability_rate,maximum_urgency_level,hospital_summary_status,engine_run_id,processed_at
HRS-0E20516155A1,HOSP-001,2026-01-01,8,8,5,3,0,0,0,0,30.1441,DEPT-ADM,DEPT-ADM; DEPT-ICU; DEPT-SURG,Staffing Level; Bed Occupancy Rate; Bed Occupancy Rate,2,0.6875,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-30B083446F7D,HOSP-001,2026-11-25,8,8,2,2,3,1,0,0,57.9911,DEPT-MED,DEPT-MED; DEPT-DIAG; DEPT-ICU,Patient Satisfaction Score; Patient Complaint Rate; Bed Occupancy Rate,4,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-02D9DAF7A663,HOSP-001,2026-11-26,8,8,4,2,1,1,0,0,60.6986,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-ED,Staff Absenteeism Rate; Patient Satisfaction Score; Average Patient Waiting Time,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F25E1951046B,HOSP-001,2026-11-27,8,8,1,2,1,4,0,0,67.2225,DEPT-ED,DEPT-ED; DEPT-SURG; DEPT-ADM,Staff Absenteeism Rate; Staffing Level; Staffing Level,1,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-3DE8B1267F07,HOSP-001,2026-11-28,8,8,3,4,0,1,0,0,57.6883,DEPT-OPC,DEPT-OPC; DEPT-SURG; DEPT-ICU,Staffing Level; Bed Occupancy Rate; Staff Absenteeism Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-43D476A9BE0E,HOSP-001,2026-11-29,8,8,1,1,3,2,1,0,91.6726,DEPT-ICU,DEPT-ICU; DEPT-ADM; DEPT-SURG,Staff Absenteeism Rate; Staffing Level; Staffing Level,1,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-BFF3DE0AEAC2,HOSP-001,2026-11-30,8,8,2,5,0,1,0,0,59.3587,DEPT-ICU,DEPT-ICU; DEPT-OPC; DEPT-SURG,Staffing Level; Patient Satisfaction Score; Staffing Level,2,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-438D85A0A7B9,HOSP-001,2026-12-01,8,8,1,5,2,0,0,0,40.3553,DEPT-SURG,DEPT-SURG; DEPT-MED; DEPT-DIAG,Bed Occupancy Rate; Staff Absenteeism Rate; Patient Complaint Rate,2,0.625,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-4F0B6FA092FD,HOSP-001,2026-12-02,8,8,1,1,3,3,0,0,74.5864,DEPT-ADM,DEPT-ADM; DEPT-SURG; DEPT-DIAG,Patient Satisfaction Score; Patient Satisfaction Score; Staff Absenteeism Rate,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-0C9BFDA726D9,HOSP-001,2026-12-03,8,8,0,5,0,3,0,0,73.3858,DEPT-SURG,DEPT-SURG; DEPT-ED; DEPT-OPC,Staffing Level; Patient Satisfaction Score; Staffing Level,1,0.6042,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-6F64A7565BCC,HOSP-001,2026-12-04,8,8,0,5,2,0,1,0,79.7393,DEPT-OPC,DEPT-OPC; DEPT-SURG; DEPT-ED,Patient Satisfaction Score; Bed Occupancy Rate; Patient Complaint Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F73879D3B43D,HOSP-001,2026-12-05,8,8,2,2,2,1,1,0,75.2956,DEPT-ICU,DEPT-ICU; DEPT-SURG; DEPT-ADM,Patient Satisfaction Score; Staffing Level; Staffing Level,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-A85AB822C070,HOSP-001,2026-12-06,8,8,0,2,2,1,3,0,92.9187,DEPT-PEX,DEPT-PEX; DEPT-ADM; DEPT-ICU,Staff Absenteeism Rate; Staffing Level; Patient Satisfaction Score,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-A8837836CE85,HOSP-001,2026-12-07,8,8,0,3,3,2,0,0,64.7633,DEPT-PEX,DEPT-PEX; DEPT-DIAG; DEPT-ICU,Staff Absenteeism Rate; Staff Absenteeism Rate; Staff Absenteeism Rate,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-823D94CBED6D,HOSP-001,2026-12-08,8,8,1,5,2,0,0,0,53.3612,DEPT-SURG,DEPT-SURG; DEPT-PEX; DEPT-DIAG,Patient Satisfaction Score; Patient Satisfaction Score; Patient Complaint Rate,2,0.6458,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C06977F0FD4C,HOSP-001,2026-12-09,8,8,1,4,1,2,0,0,70.3114,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-OPC,Patient Complaint Rate; Staff Absenteeism Rate; Staffing Level,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-92EA11D2B7BE,HOSP-001,2026-12-10,8,8,0,4,3,1,0,0,56.9224,DEPT-ED,DEPT-ED; DEPT-DIAG; DEPT-PEX,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,1,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-23485308339F,HOSP-001,2026-12-11,8,8,2,4,2,0,0,0,50.626,DEPT-DIAG,DEPT-DIAG; DEPT-ICU; DEPT-PEX,Staff Absenteeism Rate; Bed Occupancy Rate; Staffing Level,1,0.6042,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-36BCD02403E3,HOSP-001,2026-12-12,8,8,2,3,0,3,0,0,68.7209,DEPT-ED,DEPT-ED; DEPT-MED; DEPT-DIAG,Staff Absenteeism Rate; Patient Satisfaction Score; Patient Complaint Rate,2,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-54DF88E17622,HOSP-001,2026-12-13,8,8,3,2,2,1,0,0,60.5951,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-MED,Staff Absenteeism Rate; Patient Complaint Rate; Bed Occupancy Rate,2,0.625,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-CAA2050D5C89,HOSP-001,2026-12-14,8,8,0,2,4,2,0,0,72.7899,DEPT-SURG,DEPT-SURG; DEPT-PEX; DEPT-OPC,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-626A1FAC9E42,HOSP-001,2026-12-15,8,8,0,4,3,1,0,0,74.5963,DEPT-OPC,DEPT-OPC; DEPT-DIAG; DEPT-PEX,Patient Satisfaction Score; Patient Complaint Rate; Patient Satisfaction Score,3,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-DC970E095193,HOSP-001,2026-12-16,8,8,1,3,2,2,0,0,74.5418,DEPT-ICU,DEPT-ICU; DEPT-MED; DEPT-PEX,Patient Satisfaction Score; Patient Satisfaction Score; Staff Absenteeism Rate,2,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-5BDDB89EB2E0,HOSP-001,2026-12-17,8,8,2,3,2,1,0,0,69.3128,DEPT-ICU,DEPT-ICU; DEPT-ED; DEPT-SURG,Staff Absenteeism Rate; Staff Absenteeism Rate; Staffing Level,2,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-E84FA03280F1,HOSP-001,2026-12-18,8,8,0,7,0,1,0,0,55.8638,DEPT-ADM,DEPT-ADM; DEPT-ED; DEPT-ICU,Patient Satisfaction Score; Staff Absenteeism Rate; Staffing Level,1,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-D04E6504C308,HOSP-001,2026-12-19,8,8,1,2,3,2,0,0,62.8812,DEPT-OPC,DEPT-OPC; DEPT-MED; DEPT-SURG,Staffing Level; Staffing Level; Staff Absenteeism Rate,4,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7B1F06B418B8,HOSP-001,2026-12-20,8,8,2,2,1,2,1,0,78.1349,DEPT-SURG,DEPT-SURG; DEPT-ADM; DEPT-ICU,Staff Absenteeism Rate; Staffing Level; Patient Satisfaction Score,2,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-AD0786F556ED,HOSP-001,2026-12-21,8,8,2,3,2,0,1,0,85.7443,DEPT-ADM,DEPT-ADM; DEPT-DIAG; DEPT-MED,Staffing Level; Patient Complaint Rate; Bed Occupancy Rate,3,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-957C8C97B76F,HOSP-001,2026-12-22,8,8,3,2,0,2,1,0,77.6761,DEPT-ADM,DEPT-ADM; DEPT-MED; DEPT-ICU,Staffing Level; Staffing Level; Patient Satisfaction Score,3,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F03CB8E18724,HOSP-001,2026-12-23,8,8,0,3,4,0,1,0,77.5846,DEPT-OPC,DEPT-OPC; DEPT-ED; DEPT-DIAG,Staffing Level; Patient Complaint Rate; Staff Absenteeism Rate,4,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-975300348943,HOSP-001,2026-12-24,8,8,1,1,3,1,2,0,87.2102,DEPT-ADM,DEPT-ADM; DEPT-OPC; DEPT-ED,Staffing Level; Staffing Level; Patient Satisfaction Score,3,0.6875,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-FC374F227E23,HOSP-001,2026-12-25,8,8,1,2,2,2,1,0,76.005,DEPT-OPC,DEPT-OPC; DEPT-DIAG; DEPT-ADM,Patient Complaint Rate; Patient Complaint Rate; Staff Absenteeism Rate,4,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-F7E55DF55AA1,HOSP-001,2026-12-26,8,8,0,3,3,2,0,0,65.4401,DEPT-DIAG,DEPT-DIAG; DEPT-SURG; DEPT-OPC,Patient Complaint Rate; Patient Satisfaction Score; Staff Absenteeism Rate,1,0.6458,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-99F2407EA619,HOSP-001,2026-12-27,8,8,2,2,2,2,0,0,59.4272,DEPT-ICU,DEPT-ICU; DEPT-DIAG; DEPT-ED,Staffing Level; Staff Absenteeism Rate; Staffing Level,2,0.625,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-7625873FE79E,HOSP-001,2026-12-28,8,8,1,2,3,0,2,0,97.6619,DEPT-ADM,DEPT-ADM; DEPT-MED; DEPT-OPC,Staffing Level; Staffing Level; Staff Absenteeism Rate,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-C8A5AEAE40BF,HOSP-001,2026-12-29,8,8,0,6,0,0,2,0,92.299,DEPT-PEX,DEPT-PEX; DEPT-OPC; DEPT-MED,Staffing Level; Staff Absenteeism Rate; Staffing Level,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-2C19DAEACCF6,HOSP-001,2026-12-30,8,8,1,4,0,3,0,0,65.4777,DEPT-ICU,DEPT-ICU; DEPT-SURG; DEPT-PEX,Staffing Level; Staff Absenteeism Rate; Staffing Level,1,0.6667,Immediate Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
HRS-2C3397906BE9,HOSP-001,2026-12-31,8,8,1,5,2,0,0,0,54.2877,DEPT-PEX,DEPT-PEX; DEPT-ICU; DEPT-DIAG,Patient Satisfaction Score; Staff Absenteeism Rate; Staff Absenteeism Rate,0,0.6667,Prompt Review,Generated,RISKPRIOR-20260728062026,2026-07-28T06:21:49.599421
