summary_record_id,hospital_id,department_id,reporting_date,kpi_count,calculated_kpi_count,green_count,amber_count,red_count,critical_capacity_pressure_count,low_utilisation_count,watch_condition_count,high_watch_count,critical_watch_count,provisional_watch_count,unavailable_count,max_observed_watch_severity,summary_status,engine_run_id,processed_at
SUM-E22C84BB6D214929,HOSP-001,DEPT-ADM,2026-05-10,6,3,2,0,1,0,0,1,1,0,1,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-832BF0E61B184A64,HOSP-001,DEPT-ADM,2026-05-11,6,3,3,0,0,0,0,1,0,0,1,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6152F40417C94B76,HOSP-001,DEPT-ADM,2026-05-12,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BC859A877EE94695,HOSP-001,DEPT-ADM,2026-05-13,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3CCC9A1A840441E2,HOSP-001,DEPT-ADM,2026-05-14,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D6C62E0EDF1545DE,HOSP-001,DEPT-ADM,2026-05-15,6,2,1,1,0,0,0,2,1,0,2,4,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D06EE89D8C2D4E58,HOSP-001,DEPT-ADM,2026-05-16,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DDF7475760CB4F12,HOSP-001,DEPT-ADM,2026-05-17,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-623DDCCE79934F8B,HOSP-001,DEPT-ADM,2026-05-18,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-40A41EC632D94EA3,HOSP-001,DEPT-ADM,2026-05-19,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C3DA1B7FB69243B2,HOSP-001,DEPT-ADM,2026-05-20,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4860D3A232B04F23,HOSP-001,DEPT-ADM,2026-05-21,6,2,0,1,1,0,0,2,1,1,2,4,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EBBEA362B0314916,HOSP-001,DEPT-ADM,2026-05-22,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D6B31321CA2F4591,HOSP-001,DEPT-ADM,2026-05-23,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-67C4D5CF347F4433,HOSP-001,DEPT-ADM,2026-05-24,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D8E5C9509E574614,HOSP-001,DEPT-ADM,2026-05-25,6,3,2,0,1,0,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-405A28A941454CCF,HOSP-001,DEPT-ADM,2026-05-26,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DB1C10F5F3AE4A5A,HOSP-001,DEPT-ADM,2026-05-27,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-41C7A1D699C84A94,HOSP-001,DEPT-ADM,2026-05-28,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-05D52B1140484A1A,HOSP-001,DEPT-ADM,2026-05-29,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A8B9CABEC9AE48B9,HOSP-001,DEPT-ADM,2026-05-30,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5345EDC742E54968,HOSP-001,DEPT-ADM,2026-05-31,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6C2C8C2D92024C6F,HOSP-001,DEPT-ADM,2026-06-01,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EC1FEB5ECD814681,HOSP-001,DEPT-ADM,2026-06-02,6,3,1,2,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-762AB97CE3804414,HOSP-001,DEPT-ADM,2026-06-03,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B5A4368329DE4438,HOSP-001,DEPT-ADM,2026-06-04,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-AF7257276F97458A,HOSP-001,DEPT-ADM,2026-06-05,6,2,2,0,0,0,0,1,0,0,1,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A2C1B32FB46E4D09,HOSP-001,DEPT-ADM,2026-06-06,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5B283AE2A0924A2D,HOSP-001,DEPT-ADM,2026-06-07,6,2,1,0,1,0,0,2,0,1,2,4,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B2EC639012A54998,HOSP-001,DEPT-ADM,2026-06-08,6,3,1,0,2,0,0,3,0,2,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F1E0647FC44F4356,HOSP-001,DEPT-ADM,2026-06-09,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0418DB71B4614E26,HOSP-001,DEPT-ADM,2026-06-10,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-62CFDA9B09414B36,HOSP-001,DEPT-ADM,2026-06-11,6,3,2,0,1,0,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-85CFDC8F81EB4070,HOSP-001,DEPT-ADM,2026-06-12,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FE390EA8F8654892,HOSP-001,DEPT-ADM,2026-06-13,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B74D823A87204384,HOSP-001,DEPT-ADM,2026-06-14,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4C8A8C35F8A1478D,HOSP-001,DEPT-ADM,2026-06-15,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BAF197AB3C8A4789,HOSP-001,DEPT-ADM,2026-06-16,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-34BF348E767341B5,HOSP-001,DEPT-ADM,2026-06-17,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9A5E80760A0847F8,HOSP-001,DEPT-ADM,2026-06-18,6,3,0,2,1,0,0,3,2,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6DAD0A5075FB4AF2,HOSP-001,DEPT-ADM,2026-06-19,6,3,2,0,1,0,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CEEC3DE52E60459F,HOSP-001,DEPT-ADM,2026-06-20,6,3,1,1,1,0,0,3,2,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-73062829368F456B,HOSP-001,DEPT-ADM,2026-06-21,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9F8AAFD685484881,HOSP-001,DEPT-ADM,2026-06-22,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EA76313AC0334856,HOSP-001,DEPT-ADM,2026-06-23,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DC2DB4F1CA4A467B,HOSP-001,DEPT-ADM,2026-06-24,6,3,1,1,1,0,0,3,1,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2414019155304165,HOSP-001,DEPT-ADM,2026-06-25,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B7D774E92FFF4AC8,HOSP-001,DEPT-ADM,2026-06-26,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D0A57B8884824ED6,HOSP-001,DEPT-ADM,2026-06-27,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-69CE22089F1C45C6,HOSP-001,DEPT-ADM,2026-06-28,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-21635CD079D045C5,HOSP-001,DEPT-ADM,2026-06-29,6,3,2,1,0,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-065F9132958B48B1,HOSP-001,DEPT-ADM,2026-06-30,6,2,2,0,0,0,0,0,0,0,0,4,None,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F958279D5C5F400B,HOSP-001,DEPT-ADM,2026-07-01,6,2,1,1,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-70A704B1882749BA,HOSP-001,DEPT-ADM,2026-07-02,6,2,0,1,1,0,0,2,1,0,2,4,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DA56639558274456,HOSP-001,DEPT-ADM,2026-07-03,6,3,0,0,3,0,0,3,2,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0773BE561B964917,HOSP-001,DEPT-ADM,2026-07-04,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-668CBC21400F4256,HOSP-001,DEPT-ADM,2026-07-05,6,3,2,1,0,0,0,1,1,0,1,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-79E6DC7CF9A04D91,HOSP-001,DEPT-ADM,2026-07-06,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DB86134D3FCB412D,HOSP-001,DEPT-ADM,2026-07-07,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D6F88E2A760F4BE7,HOSP-001,DEPT-ADM,2026-07-08,6,3,1,2,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-739BEDD8DA9B4D1A,HOSP-001,DEPT-ADM,2026-07-09,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-92DA6C3A1CA0425F,HOSP-001,DEPT-ADM,2026-07-10,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D2A549B1F49E44FE,HOSP-001,DEPT-ADM,2026-07-11,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5FAC1CEC0384409A,HOSP-001,DEPT-ADM,2026-07-12,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-80B59AEB3FC147F3,HOSP-001,DEPT-ADM,2026-07-13,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2CAE4291F9A9403D,HOSP-001,DEPT-ADM,2026-07-14,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-BFB383FC24B84573,HOSP-001,DEPT-ADM,2026-07-15,6,2,1,0,1,0,0,2,0,1,2,4,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-13D4F031F20F4DFB,HOSP-001,DEPT-ADM,2026-07-16,6,3,1,1,1,0,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-65BC4264386640A2,HOSP-001,DEPT-ADM,2026-07-17,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D1E4C0C446494094,HOSP-001,DEPT-ADM,2026-07-18,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-1F3F1AABCD72464C,HOSP-001,DEPT-ADM,2026-07-19,6,3,0,2,1,0,0,3,3,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-A5579D5D2AAD4F3E,HOSP-001,DEPT-ADM,2026-07-20,6,2,2,0,0,0,0,2,0,0,2,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CEF67FF7B1FB42F6,HOSP-001,DEPT-ADM,2026-07-21,6,3,1,0,2,0,0,3,2,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C42429543D5F484E,HOSP-001,DEPT-ADM,2026-07-22,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-25D5C99BC2A94C2A,HOSP-001,DEPT-ADM,2026-07-23,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FE6FA01C594D46AC,HOSP-001,DEPT-ADM,2026-07-24,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-39B6ACB21E4A46E6,HOSP-001,DEPT-ADM,2026-07-25,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D2CDE20E54BC45F4,HOSP-001,DEPT-ADM,2026-07-26,6,3,1,0,2,0,0,3,2,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-113D346B45A34D04,HOSP-001,DEPT-ADM,2026-07-27,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3A2C6C9C8FA54C8D,HOSP-001,DEPT-ADM,2026-07-28,6,2,2,0,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-14CFAF70E8634083,HOSP-001,DEPT-ADM,2026-07-29,6,3,1,2,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F4DC44C9B4C54828,HOSP-001,DEPT-ADM,2026-07-30,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-2EB3DD2911E444DF,HOSP-001,DEPT-ADM,2026-07-31,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4B5F1F9D2C1940FF,HOSP-001,DEPT-ADM,2026-08-01,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5001F10DB9A940AE,HOSP-001,DEPT-ADM,2026-08-02,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FDA40227FBC64A93,HOSP-001,DEPT-ADM,2026-08-03,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F0248090E56542F7,HOSP-001,DEPT-ADM,2026-08-04,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6386390A02B74C52,HOSP-001,DEPT-ADM,2026-08-05,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D04CFCA29888486A,HOSP-001,DEPT-ADM,2026-08-06,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B9039916C9FB4BE4,HOSP-001,DEPT-ADM,2026-08-07,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3F46144B1DD04BEF,HOSP-001,DEPT-ADM,2026-08-08,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-94A85052D62F4116,HOSP-001,DEPT-ADM,2026-08-09,6,3,2,0,1,0,0,1,1,0,1,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6C4B2F0D50244945,HOSP-001,DEPT-ADM,2026-08-10,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-243D71F93FE04168,HOSP-001,DEPT-ADM,2026-08-11,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F3CF80D9615D4EF8,HOSP-001,DEPT-ADM,2026-08-12,6,3,2,0,1,0,0,1,1,0,1,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5EBCD976865146CB,HOSP-001,DEPT-ADM,2026-08-13,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-5EB02778F9B14A1A,HOSP-001,DEPT-ADM,2026-08-14,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-853D41888EA04913,HOSP-001,DEPT-ADM,2026-08-15,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-372B891318634C97,HOSP-001,DEPT-ADM,2026-08-16,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9B0C265C316C4E6A,HOSP-001,DEPT-ADM,2026-08-17,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D5C98B5AF13F4A71,HOSP-001,DEPT-ADM,2026-08-18,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-879304DB2D8647F8,HOSP-001,DEPT-ADM,2026-08-19,6,2,2,0,0,0,0,0,0,0,0,4,None,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0EE1D4EC417E4DF4,HOSP-001,DEPT-ADM,2026-08-20,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-71756A9D68384279,HOSP-001,DEPT-ADM,2026-08-21,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-834A08E793A8435A,HOSP-001,DEPT-ADM,2026-08-22,6,3,1,1,1,0,0,3,0,1,3,3,Critical,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-72AD3C36BC424620,HOSP-001,DEPT-ADM,2026-08-23,6,3,3,0,0,0,0,3,0,0,3,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-466585353D004260,HOSP-001,DEPT-ADM,2026-08-24,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CD390E44047F4A6F,HOSP-001,DEPT-ADM,2026-08-25,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-B61992AAEAB84462,HOSP-001,DEPT-ADM,2026-08-26,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-D1A2647B90884522,HOSP-001,DEPT-ADM,2026-08-27,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9B6B85317A9D40D1,HOSP-001,DEPT-ADM,2026-08-28,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-F72B682D44374B39,HOSP-001,DEPT-ADM,2026-08-29,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-94EF6F0EB9FD4181,HOSP-001,DEPT-ADM,2026-08-30,6,3,2,1,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-6836EFE0FF1C4E2C,HOSP-001,DEPT-ADM,2026-08-31,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-281AF729BE2A48C8,HOSP-001,DEPT-ADM,2026-09-01,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-8DB5423FC62B4064,HOSP-001,DEPT-ADM,2026-09-02,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-C61B2480911A46E7,HOSP-001,DEPT-ADM,2026-09-03,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-228E4B0B945E42A4,HOSP-001,DEPT-ADM,2026-09-04,6,3,2,0,1,0,0,3,1,0,3,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-29C020B71B6541D5,HOSP-001,DEPT-ADM,2026-09-05,6,3,2,0,1,0,0,1,1,0,1,3,High,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-4CF532CC8937467E,HOSP-001,DEPT-ADM,2026-09-06,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-3D4DC93FB017435E,HOSP-001,DEPT-ADM,2026-09-07,6,3,2,1,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-928447BBC6034CF8,HOSP-001,DEPT-ADM,2026-09-08,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-CBB42DB53CC14BB5,HOSP-001,DEPT-ADM,2026-09-09,6,3,3,0,0,0,0,1,0,0,1,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-FEE7634D20524877,HOSP-001,DEPT-ADM,2026-09-10,6,2,1,1,0,0,0,2,0,0,2,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-516E0F2EA1974373,HOSP-001,DEPT-ADM,2026-09-11,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-0A57E51B81EC466B,HOSP-001,DEPT-ADM,2026-09-12,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EAB33D35670E433C,HOSP-001,DEPT-ADM,2026-09-13,6,3,3,0,0,0,0,3,0,0,3,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DFF1CA6D2F34438F,HOSP-001,DEPT-ADM,2026-09-14,6,3,3,0,0,0,0,2,0,0,2,3,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-9DD4F8CD326048D2,HOSP-001,DEPT-ADM,2026-09-15,6,2,2,0,0,0,0,1,0,0,1,4,Moderate,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-DBCD0A9477A645CF,HOSP-001,DEPT-ADM,2026-09-16,6,3,3,0,0,0,0,2,0,0,2,3,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
SUM-EDED66AFD347448C,HOSP-001,DEPT-ADM,2026-09-17,6,2,2,0,0,0,0,1,0,0,1,4,Low,Complete,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
