exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id,_source_domain,integration_exclusion_id,source_exclusion_id,exclusion_origin,integration_run_id
EXC-107CE98C,kpi_003,HOSP-001,DEPT-ADM,2026-04-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260403,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D57C4FD8,EXC-107CE98C,source_engine,SIX-KPI-8EC2F4190438
EXC-C61A2013,kpi_003,HOSP-001,DEPT-ADM,2026-04-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260404,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3BCCBB8E,EXC-C61A2013,source_engine,SIX-KPI-8EC2F4190438
EXC-D26794FA,kpi_003,HOSP-001,DEPT-ADM,2026-04-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260405,PF-KPI-4E7933DFEF21,patient_flow,IEXC-33FD52FA,EXC-D26794FA,source_engine,SIX-KPI-8EC2F4190438
EXC-6EFD9C02,kpi_003,HOSP-001,DEPT-ADM,2026-04-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260406,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A29E4442,EXC-6EFD9C02,source_engine,SIX-KPI-8EC2F4190438
EXC-56F312E6,kpi_003,HOSP-001,DEPT-ADM,2026-04-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260407,PF-KPI-4E7933DFEF21,patient_flow,IEXC-680E4052,EXC-56F312E6,source_engine,SIX-KPI-8EC2F4190438
EXC-19D8F213,kpi_003,HOSP-001,DEPT-ADM,2026-04-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260408,PF-KPI-4E7933DFEF21,patient_flow,IEXC-57CFF82C,EXC-19D8F213,source_engine,SIX-KPI-8EC2F4190438
EXC-1982BA9F,kpi_003,HOSP-001,DEPT-ADM,2026-04-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260409,PF-KPI-4E7933DFEF21,patient_flow,IEXC-31B827EB,EXC-1982BA9F,source_engine,SIX-KPI-8EC2F4190438
EXC-B533FFF6,kpi_003,HOSP-001,DEPT-ADM,2026-04-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260410,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AFBE066F,EXC-B533FFF6,source_engine,SIX-KPI-8EC2F4190438
EXC-DF35621D,kpi_003,HOSP-001,DEPT-ADM,2026-04-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260411,PF-KPI-4E7933DFEF21,patient_flow,IEXC-447FD4D7,EXC-DF35621D,source_engine,SIX-KPI-8EC2F4190438
EXC-ED80E828,kpi_003,HOSP-001,DEPT-ADM,2026-04-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260412,PF-KPI-4E7933DFEF21,patient_flow,IEXC-26FE6FAF,EXC-ED80E828,source_engine,SIX-KPI-8EC2F4190438
EXC-3745DA75,kpi_003,HOSP-001,DEPT-ADM,2026-04-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260413,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1A87F35F,EXC-3745DA75,source_engine,SIX-KPI-8EC2F4190438
EXC-D01DA086,kpi_003,HOSP-001,DEPT-ADM,2026-04-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260414,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1039D573,EXC-D01DA086,source_engine,SIX-KPI-8EC2F4190438
EXC-93A240D8,kpi_003,HOSP-001,DEPT-ADM,2026-04-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260415,PF-KPI-4E7933DFEF21,patient_flow,IEXC-DD77B3FC,EXC-93A240D8,source_engine,SIX-KPI-8EC2F4190438
EXC-CE012F50,kpi_003,HOSP-001,DEPT-ADM,2026-04-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260416,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2CE7CAA2,EXC-CE012F50,source_engine,SIX-KPI-8EC2F4190438
EXC-56773C0B,kpi_003,HOSP-001,DEPT-ADM,2026-04-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260417,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CEB2A0C8,EXC-56773C0B,source_engine,SIX-KPI-8EC2F4190438
EXC-5F529FE6,kpi_003,HOSP-001,DEPT-ADM,2026-04-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260418,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BCFCD322,EXC-5F529FE6,source_engine,SIX-KPI-8EC2F4190438
EXC-998ED6B5,kpi_003,HOSP-001,DEPT-ADM,2026-04-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260419,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4901A95D,EXC-998ED6B5,source_engine,SIX-KPI-8EC2F4190438
EXC-B2FFAB5D,kpi_003,HOSP-001,DEPT-ADM,2026-04-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260420,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B4F05945,EXC-B2FFAB5D,source_engine,SIX-KPI-8EC2F4190438
EXC-3ED4D6D7,kpi_003,HOSP-001,DEPT-ADM,2026-04-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260421,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BEDBF0CF,EXC-3ED4D6D7,source_engine,SIX-KPI-8EC2F4190438
EXC-EFAEE111,kpi_003,HOSP-001,DEPT-ADM,2026-04-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260422,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3C9271D5,EXC-EFAEE111,source_engine,SIX-KPI-8EC2F4190438
EXC-954A188C,kpi_003,HOSP-001,DEPT-ADM,2026-04-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260423,PF-KPI-4E7933DFEF21,patient_flow,IEXC-449AD6FD,EXC-954A188C,source_engine,SIX-KPI-8EC2F4190438
EXC-156877AB,kpi_003,HOSP-001,DEPT-ADM,2026-04-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260424,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E29426B3,EXC-156877AB,source_engine,SIX-KPI-8EC2F4190438
EXC-CAC583A5,kpi_003,HOSP-001,DEPT-ADM,2026-04-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260425,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EC7E98AA,EXC-CAC583A5,source_engine,SIX-KPI-8EC2F4190438
EXC-5F77FDFD,kpi_003,HOSP-001,DEPT-ADM,2026-04-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260426,PF-KPI-4E7933DFEF21,patient_flow,IEXC-73BB9134,EXC-5F77FDFD,source_engine,SIX-KPI-8EC2F4190438
EXC-5BE1F179,kpi_003,HOSP-001,DEPT-ADM,2026-04-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260427,PF-KPI-4E7933DFEF21,patient_flow,IEXC-499C7638,EXC-5BE1F179,source_engine,SIX-KPI-8EC2F4190438
EXC-E958A355,kpi_003,HOSP-001,DEPT-ADM,2026-04-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260428,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1398BFA7,EXC-E958A355,source_engine,SIX-KPI-8EC2F4190438
EXC-BAFD3708,kpi_003,HOSP-001,DEPT-ADM,2026-04-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260429,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B0F404A8,EXC-BAFD3708,source_engine,SIX-KPI-8EC2F4190438
EXC-4E594FB7,kpi_003,HOSP-001,DEPT-ADM,2026-04-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260430,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0FFD7964,EXC-4E594FB7,source_engine,SIX-KPI-8EC2F4190438
EXC-ED79C63D,kpi_003,HOSP-001,DEPT-ADM,2026-05-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260501,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7253C2AD,EXC-ED79C63D,source_engine,SIX-KPI-8EC2F4190438
EXC-643C0E60,kpi_003,HOSP-001,DEPT-ADM,2026-05-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260502,PF-KPI-4E7933DFEF21,patient_flow,IEXC-69FA58A0,EXC-643C0E60,source_engine,SIX-KPI-8EC2F4190438
EXC-5C972821,kpi_003,HOSP-001,DEPT-ADM,2026-05-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260503,PF-KPI-4E7933DFEF21,patient_flow,IEXC-270988D6,EXC-5C972821,source_engine,SIX-KPI-8EC2F4190438
EXC-D743A7AC,kpi_003,HOSP-001,DEPT-ADM,2026-05-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260504,PF-KPI-4E7933DFEF21,patient_flow,IEXC-985BE886,EXC-D743A7AC,source_engine,SIX-KPI-8EC2F4190438
EXC-FAE00D22,kpi_003,HOSP-001,DEPT-ADM,2026-05-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260505,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B85D1BC2,EXC-FAE00D22,source_engine,SIX-KPI-8EC2F4190438
EXC-356EDA8F,kpi_003,HOSP-001,DEPT-ADM,2026-05-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260506,PF-KPI-4E7933DFEF21,patient_flow,IEXC-77A7C04B,EXC-356EDA8F,source_engine,SIX-KPI-8EC2F4190438
EXC-14106369,kpi_003,HOSP-001,DEPT-ADM,2026-05-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260507,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C54E8CDC,EXC-14106369,source_engine,SIX-KPI-8EC2F4190438
EXC-FA8B4BDE,kpi_003,HOSP-001,DEPT-ADM,2026-05-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260508,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9DEEB570,EXC-FA8B4BDE,source_engine,SIX-KPI-8EC2F4190438
EXC-C3DC3944,kpi_003,HOSP-001,DEPT-ADM,2026-05-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260509,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0058F664,EXC-C3DC3944,source_engine,SIX-KPI-8EC2F4190438
EXC-B332C922,kpi_003,HOSP-001,DEPT-ADM,2026-05-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260510,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3F6A739A,EXC-B332C922,source_engine,SIX-KPI-8EC2F4190438
EXC-2A81E2E7,kpi_003,HOSP-001,DEPT-ADM,2026-05-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260511,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9D509DAF,EXC-2A81E2E7,source_engine,SIX-KPI-8EC2F4190438
EXC-16061C4C,kpi_003,HOSP-001,DEPT-ADM,2026-05-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260512,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7B940A76,EXC-16061C4C,source_engine,SIX-KPI-8EC2F4190438
EXC-50701441,kpi_003,HOSP-001,DEPT-ADM,2026-05-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260513,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B3B3A8EB,EXC-50701441,source_engine,SIX-KPI-8EC2F4190438
EXC-42D39915,kpi_003,HOSP-001,DEPT-ADM,2026-05-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260514,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0D1BBB0B,EXC-42D39915,source_engine,SIX-KPI-8EC2F4190438
EXC-DB01A48D,kpi_003,HOSP-001,DEPT-ADM,2026-05-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260515,PF-KPI-4E7933DFEF21,patient_flow,IEXC-37C8EEF1,EXC-DB01A48D,source_engine,SIX-KPI-8EC2F4190438
EXC-DC1D03C1,kpi_003,HOSP-001,DEPT-ADM,2026-05-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260516,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4D907E28,EXC-DC1D03C1,source_engine,SIX-KPI-8EC2F4190438
EXC-9F623506,kpi_003,HOSP-001,DEPT-ADM,2026-05-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260517,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E5BF35BF,EXC-9F623506,source_engine,SIX-KPI-8EC2F4190438
EXC-BA9E58C8,kpi_003,HOSP-001,DEPT-ADM,2026-05-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260518,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BDDE2F0E,EXC-BA9E58C8,source_engine,SIX-KPI-8EC2F4190438
EXC-AE319494,kpi_003,HOSP-001,DEPT-ADM,2026-05-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260519,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3ACD99C8,EXC-AE319494,source_engine,SIX-KPI-8EC2F4190438
EXC-93EFBA2B,kpi_003,HOSP-001,DEPT-ADM,2026-05-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260520,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EDEFAF1D,EXC-93EFBA2B,source_engine,SIX-KPI-8EC2F4190438
EXC-56BA64FB,kpi_003,HOSP-001,DEPT-ADM,2026-05-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260521,PF-KPI-4E7933DFEF21,patient_flow,IEXC-94867C28,EXC-56BA64FB,source_engine,SIX-KPI-8EC2F4190438
EXC-73AE1726,kpi_003,HOSP-001,DEPT-ADM,2026-05-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260522,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1A1CE111,EXC-73AE1726,source_engine,SIX-KPI-8EC2F4190438
EXC-2CECC213,kpi_003,HOSP-001,DEPT-ADM,2026-05-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260523,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9E5C2A4E,EXC-2CECC213,source_engine,SIX-KPI-8EC2F4190438
EXC-60A0D108,kpi_003,HOSP-001,DEPT-ADM,2026-05-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260524,PF-KPI-4E7933DFEF21,patient_flow,IEXC-19CA5552,EXC-60A0D108,source_engine,SIX-KPI-8EC2F4190438
EXC-5DF7D9E3,kpi_003,HOSP-001,DEPT-ADM,2026-05-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260525,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E2662B9B,EXC-5DF7D9E3,source_engine,SIX-KPI-8EC2F4190438
EXC-E32D6641,kpi_003,HOSP-001,DEPT-ADM,2026-05-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260526,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A7018B00,EXC-E32D6641,source_engine,SIX-KPI-8EC2F4190438
EXC-9680F758,kpi_003,HOSP-001,DEPT-ADM,2026-05-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260527,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CB7F9F4F,EXC-9680F758,source_engine,SIX-KPI-8EC2F4190438
EXC-24E22B87,kpi_003,HOSP-001,DEPT-ADM,2026-05-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260528,PF-KPI-4E7933DFEF21,patient_flow,IEXC-6D224D79,EXC-24E22B87,source_engine,SIX-KPI-8EC2F4190438
EXC-FBA712E2,kpi_003,HOSP-001,DEPT-ADM,2026-05-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260529,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C31FC2D3,EXC-FBA712E2,source_engine,SIX-KPI-8EC2F4190438
EXC-8DA4E18E,kpi_003,HOSP-001,DEPT-ADM,2026-05-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260530,PF-KPI-4E7933DFEF21,patient_flow,IEXC-88E700CE,EXC-8DA4E18E,source_engine,SIX-KPI-8EC2F4190438
EXC-73D00430,kpi_003,HOSP-001,DEPT-ADM,2026-05-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260531,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5A3E607C,EXC-73D00430,source_engine,SIX-KPI-8EC2F4190438
EXC-0A8C2696,kpi_003,HOSP-001,DEPT-ADM,2026-06-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260601,PF-KPI-4E7933DFEF21,patient_flow,IEXC-48FBCC7D,EXC-0A8C2696,source_engine,SIX-KPI-8EC2F4190438
EXC-233EDBF6,kpi_003,HOSP-001,DEPT-ADM,2026-06-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260602,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2B4719A7,EXC-233EDBF6,source_engine,SIX-KPI-8EC2F4190438
EXC-1662E4F6,kpi_003,HOSP-001,DEPT-ADM,2026-06-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260603,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2DB523D7,EXC-1662E4F6,source_engine,SIX-KPI-8EC2F4190438
EXC-D7D13668,kpi_003,HOSP-001,DEPT-ADM,2026-06-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260604,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1E27A290,EXC-D7D13668,source_engine,SIX-KPI-8EC2F4190438
EXC-3E74F929,kpi_003,HOSP-001,DEPT-ADM,2026-06-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260605,PF-KPI-4E7933DFEF21,patient_flow,IEXC-DC45DCF2,EXC-3E74F929,source_engine,SIX-KPI-8EC2F4190438
EXC-B6BE4F0D,kpi_003,HOSP-001,DEPT-ADM,2026-06-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260606,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9C2E47BD,EXC-B6BE4F0D,source_engine,SIX-KPI-8EC2F4190438
EXC-13030A7B,kpi_003,HOSP-001,DEPT-ADM,2026-06-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260607,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C3B506F3,EXC-13030A7B,source_engine,SIX-KPI-8EC2F4190438
EXC-D0129042,kpi_003,HOSP-001,DEPT-ADM,2026-06-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260608,PF-KPI-4E7933DFEF21,patient_flow,IEXC-51DE9117,EXC-D0129042,source_engine,SIX-KPI-8EC2F4190438
EXC-3BD83A76,kpi_003,HOSP-001,DEPT-ADM,2026-06-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260609,PF-KPI-4E7933DFEF21,patient_flow,IEXC-31C557BD,EXC-3BD83A76,source_engine,SIX-KPI-8EC2F4190438
EXC-01D55BB0,kpi_003,HOSP-001,DEPT-ADM,2026-06-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260610,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E4E295C7,EXC-01D55BB0,source_engine,SIX-KPI-8EC2F4190438
EXC-3E61B4F8,kpi_003,HOSP-001,DEPT-ADM,2026-06-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260611,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3161A24D,EXC-3E61B4F8,source_engine,SIX-KPI-8EC2F4190438
EXC-9BE353A8,kpi_003,HOSP-001,DEPT-ADM,2026-06-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260612,PF-KPI-4E7933DFEF21,patient_flow,IEXC-686D4C01,EXC-9BE353A8,source_engine,SIX-KPI-8EC2F4190438
EXC-0A699C75,kpi_003,HOSP-001,DEPT-ADM,2026-06-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260613,PF-KPI-4E7933DFEF21,patient_flow,IEXC-77D91F6B,EXC-0A699C75,source_engine,SIX-KPI-8EC2F4190438
EXC-CE4B2F93,kpi_003,HOSP-001,DEPT-ADM,2026-06-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260614,PF-KPI-4E7933DFEF21,patient_flow,IEXC-911DF9AC,EXC-CE4B2F93,source_engine,SIX-KPI-8EC2F4190438
EXC-C6A81DFD,kpi_003,HOSP-001,DEPT-ADM,2026-06-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260615,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CC0F2815,EXC-C6A81DFD,source_engine,SIX-KPI-8EC2F4190438
EXC-1DC950A6,kpi_003,HOSP-001,DEPT-ADM,2026-06-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260616,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9FAEC995,EXC-1DC950A6,source_engine,SIX-KPI-8EC2F4190438
EXC-741F244D,kpi_003,HOSP-001,DEPT-ADM,2026-06-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260617,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EACB4BCD,EXC-741F244D,source_engine,SIX-KPI-8EC2F4190438
EXC-3EB2944B,kpi_003,HOSP-001,DEPT-ADM,2026-06-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260618,PF-KPI-4E7933DFEF21,patient_flow,IEXC-10BAA9E5,EXC-3EB2944B,source_engine,SIX-KPI-8EC2F4190438
EXC-97D24471,kpi_003,HOSP-001,DEPT-ADM,2026-06-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260619,PF-KPI-4E7933DFEF21,patient_flow,IEXC-584A04B4,EXC-97D24471,source_engine,SIX-KPI-8EC2F4190438
EXC-A293739D,kpi_003,HOSP-001,DEPT-ADM,2026-06-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260620,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1EAF0325,EXC-A293739D,source_engine,SIX-KPI-8EC2F4190438
EXC-33D64B2C,kpi_003,HOSP-001,DEPT-ADM,2026-06-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260621,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0D978B2F,EXC-33D64B2C,source_engine,SIX-KPI-8EC2F4190438
EXC-BC273C5D,kpi_003,HOSP-001,DEPT-ADM,2026-06-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260622,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7BF9D559,EXC-BC273C5D,source_engine,SIX-KPI-8EC2F4190438
EXC-B9842F1F,kpi_003,HOSP-001,DEPT-ADM,2026-06-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260623,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3F4C641A,EXC-B9842F1F,source_engine,SIX-KPI-8EC2F4190438
EXC-04B6C6FE,kpi_003,HOSP-001,DEPT-ADM,2026-06-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260624,PF-KPI-4E7933DFEF21,patient_flow,IEXC-93915A38,EXC-04B6C6FE,source_engine,SIX-KPI-8EC2F4190438
EXC-37DBF36A,kpi_003,HOSP-001,DEPT-ADM,2026-06-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260625,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4972B7E4,EXC-37DBF36A,source_engine,SIX-KPI-8EC2F4190438
EXC-27267243,kpi_003,HOSP-001,DEPT-ADM,2026-06-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260626,PF-KPI-4E7933DFEF21,patient_flow,IEXC-85B61EB6,EXC-27267243,source_engine,SIX-KPI-8EC2F4190438
EXC-8B2F214F,kpi_003,HOSP-001,DEPT-ADM,2026-06-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260627,PF-KPI-4E7933DFEF21,patient_flow,IEXC-31BC427B,EXC-8B2F214F,source_engine,SIX-KPI-8EC2F4190438
EXC-2D0B492C,kpi_003,HOSP-001,DEPT-ADM,2026-06-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260628,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CAC3533E,EXC-2D0B492C,source_engine,SIX-KPI-8EC2F4190438
EXC-CBFBD868,kpi_003,HOSP-001,DEPT-ADM,2026-06-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260629,PF-KPI-4E7933DFEF21,patient_flow,IEXC-79ED5163,EXC-CBFBD868,source_engine,SIX-KPI-8EC2F4190438
EXC-C467E476,kpi_003,HOSP-001,DEPT-ADM,2026-06-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260630,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3701EE14,EXC-C467E476,source_engine,SIX-KPI-8EC2F4190438
EXC-70AAD935,kpi_003,HOSP-001,DEPT-ADM,2026-07-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260701,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0BA4F451,EXC-70AAD935,source_engine,SIX-KPI-8EC2F4190438
EXC-3D1CCA65,kpi_003,HOSP-001,DEPT-ADM,2026-07-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260702,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AAFF2E90,EXC-3D1CCA65,source_engine,SIX-KPI-8EC2F4190438
EXC-1CBC46FB,kpi_003,HOSP-001,DEPT-ADM,2026-07-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260703,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BCD28A4D,EXC-1CBC46FB,source_engine,SIX-KPI-8EC2F4190438
EXC-EBA22488,kpi_003,HOSP-001,DEPT-ADM,2026-07-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260704,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2F5077EB,EXC-EBA22488,source_engine,SIX-KPI-8EC2F4190438
