analytical_record_id,kpi_id,evidence_type,source_dataset,source_field,source_value,evidence_role,source_record_id,calculation_run_id
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260120,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260120,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260120,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260120,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260120,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260120,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260120,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260120,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260120,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260120,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260120,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260121,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260121,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260121,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260121,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260121,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260121,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260121,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260121,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260121,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260121,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260121,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260122,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260122,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260122,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260122,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260122,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260122,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,10.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260122,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260122,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260122,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260122,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260122,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260123,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260123,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260123,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260123,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260123,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260123,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260123,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260123,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260123,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260123,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260123,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260124,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260124,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260124,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260124,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260124,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260124,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260124,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260124,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260124,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260124,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260124,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260125,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260125,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260125,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260125,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260125,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260125,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,11.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260125,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260125,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260125,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260125,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260125,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260126,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260126,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260126,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260126,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260126,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260126,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260126,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260126,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260126,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260126,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260126,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260127,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260127,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260127,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260127,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260127,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260127,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260127,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260127,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260127,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260127,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260127,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260128,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260128,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260128,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260128,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260128,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260128,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260128,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260128,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260128,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260128,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260128,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260129,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260129,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260129,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260129,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260129,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260129,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260129,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260129,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260129,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260129,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260129,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260130,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260130,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260130,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260130,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260130,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260130,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260130,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260130,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260130,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260130,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260130,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260131,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260131,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260131,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260131,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260131,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260131,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260131,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260131,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260131,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260131,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260131,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260201,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260201,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260201,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260201,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260201,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260201,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260201,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260201,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260202,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260202,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260202,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260202,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,13.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260202,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260202,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260202,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260202,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260203,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260203,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260203,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260203,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260203,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260203,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260203,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260203,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260204,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260204,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260204,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260204,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260204,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260204,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260204,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260204,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260205,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260205,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,0.0,exposure_denominator,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-ADM-20260205,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260205,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,11.0,weighted_score_numerator,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260205,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-ADM-20260205,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260205,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-ADM-20260205,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
