scenario_run_id,primary_kpi_id,baseline_value,scenario_value,absolute_change,percentage_change,direction_of_change,affected_supporting_kpis,supporting_kpi_result_status
SR-BL-39C76286F3139545--MON,kpi_006,,,,,Uncertain,[],
SR-BL-6DD5A1B515228443--MON,kpi_006,,,,,Uncertain,[],
SR-BL-8172F3F80CE0AB58--MON,kpi_006,,,,,Uncertain,[],
SR-BL-45D6C8F383B2CE5F--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F5CB1C98AB26DB6A--MON,kpi_006,,,,,Uncertain,[],
SR-BL-79493E4A94621449--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F434D85745526290--MON,kpi_006,,,,,Uncertain,[],
SR-BL-9397FC30E4B4E8C0--MON,kpi_006,,,,,Uncertain,[],
SR-BL-71B2EECA8105D7ED--MON,kpi_006,,,,,Uncertain,[],
SR-BL-23C32F36062D2147--MON,kpi_006,,,,,Uncertain,[],
SR-BL-0E1DA0D55F8B8DE9--MON,kpi_006,,,,,Uncertain,[],
SR-BL-C9D69992FDCA46DB--MON,kpi_006,,,,,Uncertain,[],
SR-BL-DA96E22F1213E259--MON,kpi_006,,,,,Uncertain,[],
SR-BL-BC7016D53E361B6C--MON,kpi_006,,,,,Uncertain,[],
SR-BL-7FA25BE37FB130FA--MON,kpi_006,,,,,Uncertain,[],
SR-BL-C25374C78F524C16--MON,kpi_006,,,,,Uncertain,[],
SR-BL-C30643B1834D0FE5--MON,kpi_006,,,,,Uncertain,[],
SR-BL-CEA59D2C11B1C6CE--MON,kpi_006,,,,,Uncertain,[],
SR-BL-E94424EA87CF0C7C--MON,kpi_006,,,,,Uncertain,[],
SR-BL-A8D81AEECEA939D7--MON,kpi_006,,,,,Uncertain,[],
SR-BL-AE41DF557D030911--MON,kpi_006,,,,,Uncertain,[],
SR-BL-6B0104936CC45EEA--MON,kpi_006,,,,,Uncertain,[],
SR-BL-C5EA216F6628932B--MON,kpi_006,,,,,Uncertain,[],
SR-BL-D526C5A67CB24DD4--MON,kpi_006,,,,,Uncertain,[],
SR-BL-29361A00DB1C2528--MON,kpi_006,,,,,Uncertain,[],
SR-BL-D0E59A6EDD6A48F5--MON,kpi_006,,,,,Uncertain,[],
SR-BL-B39A98EE7F13F13A--MON,kpi_006,,,,,Uncertain,[],
SR-BL-DBB5335D39C4165A-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-FEFBC8B61DA9B843-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-FEFBC8B61DA9B843-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-FEFBC8B61DA9B843-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-FEFBC8B61DA9B843-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-1B8E17CD4B65AFDC-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-AE0ECF84DFF3A318-,kpi_001,83.57843137254902,,,,Uncertain,[],
SR-BL-1D96A40F71E676FB-COMP-BASE-001,kpi_001,83.57843137254902,83.13253012048193,0.0,-0.4459012520670882,Decrease,[],
SR-BL-1D96A40F71E676FB-COMP-CONS-001,kpi_001,83.57843137254902,97.59036144578313,2.0,14.011930073234112,Increase,[],
SR-BL-1D96A40F71E676FB-COMP-EXP-001,kpi_001,83.57843137254902,100.0,5.0,16.42156862745098,Increase,[],
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,kpi_001,83.57843137254902,100.0,9.0,16.42156862745098,Increase,[],
SR-BL-75E2B6F2EFE2A50D-,kpi_001,83.57843137254902,,,,Uncertain,[],
SR-BL-C04295DBBAD58282-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-BE82963C39B9912F-COMP-BASE-001,kpi_001,76.92307692307693,76.92307692307693,0.0,0.0,No Change,[],
SR-BL-BE82963C39B9912F-COMP-CONS-001,kpi_001,76.92307692307693,92.3076923076923,2.0,15.384615384615373,Increase,[],
SR-BL-BE82963C39B9912F-COMP-EXP-001,kpi_001,76.92307692307693,100.0,5.0,23.076923076923066,Increase,[],
SR-BL-BE82963C39B9912F-COMP-HIGH-001,kpi_001,76.92307692307693,100.0,9.0,23.076923076923066,Increase,[],
SR-BL-3C0B602233877305-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-5F58A8CB45F0E177-,kpi_001,78.4090909090909,,,,Uncertain,[],
SR-BL-22C42CC7D8441311-COMP-BASE-001,kpi_001,78.4090909090909,78.26086956521739,0.0,-0.14822134387351582,Decrease,[],
SR-BL-22C42CC7D8441311-COMP-CONS-001,kpi_001,78.4090909090909,95.65217391304348,2.0,17.243083003952577,Increase,[],
SR-BL-22C42CC7D8441311-COMP-EXP-001,kpi_001,78.4090909090909,100.0,5.0,21.590909090909093,Increase,[],
SR-BL-22C42CC7D8441311-COMP-HIGH-001,kpi_001,78.4090909090909,100.0,9.0,21.590909090909093,Increase,[],
SR-BL-695096D3E402BD46-,kpi_001,78.4090909090909,,,,Uncertain,[],
SR-BL-22128368177DE61E-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-2CCB064E1D409CEE-COMP-BASE-001,kpi_001,75.0,75.0,0.0,0.0,No Change,[],
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,kpi_001,75.0,91.66666666666666,2.0,16.666666666666657,Increase,[],
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,kpi_001,75.0,100.0,5.0,25.0,Increase,[],
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,kpi_001,75.0,100.0,9.0,25.0,Increase,[],
SR-BL-1F991A9825FC1777-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-937F36F3F877C31B-,kpi_001,76.78571428571428,,,,Uncertain,[],
SR-BL-E9948BC6064C806C-COMP-BASE-001,kpi_001,76.78571428571428,76.92307692307693,0.0,0.13736263736265641,Increase,[],
SR-BL-E9948BC6064C806C-COMP-CONS-001,kpi_001,76.78571428571428,92.3076923076923,2.0,15.521978021978029,Increase,[],
SR-BL-E9948BC6064C806C-COMP-EXP-001,kpi_001,76.78571428571428,100.0,5.0,23.214285714285722,Increase,[],
SR-BL-E9948BC6064C806C-COMP-HIGH-001,kpi_001,76.78571428571428,100.0,9.0,23.214285714285722,Increase,[],
SR-BL-BE8B597032B2FE60-,kpi_001,76.78571428571428,,,,Uncertain,[],
SR-BL-9D9F4BA1BC854040-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-3C57805EB83FB27D-COMP-BASE-001,kpi_001,76.92307692307693,76.92307692307693,0.0,0.0,No Change,[],
SR-BL-3C57805EB83FB27D-COMP-CONS-001,kpi_001,76.92307692307693,92.3076923076923,2.0,15.384615384615373,Increase,[],
SR-BL-3C57805EB83FB27D-COMP-EXP-001,kpi_001,76.92307692307693,100.0,5.0,23.076923076923066,Increase,[],
SR-BL-3C57805EB83FB27D-COMP-HIGH-001,kpi_001,76.92307692307693,100.0,9.0,23.076923076923066,Increase,[],
SR-BL-17CE12E919144132-,kpi_001,76.92307692307693,,,,Uncertain,[],
SR-BL-55B7E28F57FC0091-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-758FACE8410BA690-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-758FACE8410BA690-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-758FACE8410BA690-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-758FACE8410BA690-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-B00C44AC2533829E-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-F4CEEAEEB6134C63-,kpi_001,77.97619047619048,,,,Uncertain,[],
SR-BL-3430FEABC4C3DF9B-COMP-BASE-001,kpi_001,77.97619047619048,78.0,0.0,0.023809523809518396,Increase,[],
SR-BL-3430FEABC4C3DF9B-COMP-CONS-001,kpi_001,77.97619047619048,94.0,2.0,16.02380952380952,Increase,[],
SR-BL-3430FEABC4C3DF9B-COMP-EXP-001,kpi_001,77.97619047619048,100.0,5.0,22.02380952380952,Increase,[],
SR-BL-3430FEABC4C3DF9B-COMP-HIGH-001,kpi_001,77.97619047619048,100.0,9.0,22.02380952380952,Increase,[],
SR-BL-E75688F03B99F32F-,kpi_001,77.97619047619048,,,,Uncertain,[],
SR-BL-C60C5F4A3F1EA3D7-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-2FEE410FDFB16298-COMP-BASE-001,kpi_001,75.0,75.0,0.0,0.0,No Change,[],
SR-BL-2FEE410FDFB16298-COMP-CONS-001,kpi_001,75.0,100.0,2.0,25.0,Increase,[],
SR-BL-2FEE410FDFB16298-COMP-EXP-001,kpi_001,75.0,100.0,5.0,25.0,Increase,[],
SR-BL-2FEE410FDFB16298-COMP-HIGH-001,kpi_001,75.0,100.0,9.0,25.0,Increase,[],
SR-BL-E16784357E70E84C-,kpi_001,75.0,,,,Uncertain,[],
SR-BL-ED7256F23CAF3C7D-,kpi_001,73.33333333333333,,,,Uncertain,[],
SR-BL-46FA657888EFE7AD-COMP-BASE-001,kpi_001,73.33333333333333,73.33333333333333,0.0,0.0,No Change,[],
SR-BL-46FA657888EFE7AD-COMP-CONS-001,kpi_001,73.33333333333333,86.66666666666667,2.0,13.333333333333343,Increase,[],
SR-BL-46FA657888EFE7AD-COMP-EXP-001,kpi_001,73.33333333333333,100.0,5.0,26.66666666666667,Increase,[],
SR-BL-46FA657888EFE7AD-COMP-HIGH-001,kpi_001,73.33333333333333,100.0,9.0,26.66666666666667,Increase,[],
SR-BL-9C3D7EAEF5C01866-,kpi_001,73.33333333333333,,,,Uncertain,[],
SR-BL-80E9ED2513937DAA-,kpi_001,79.76190476190476,,,,Uncertain,[],
SR-BL-9B7D1CB5C80261D2-COMP-BASE-001,kpi_001,79.76190476190476,80.0,0.0,0.2380952380952408,Increase,[],
SR-BL-9B7D1CB5C80261D2-COMP-CONS-001,kpi_001,79.76190476190476,95.0,2.0,15.23809523809524,Increase,[],
SR-BL-9B7D1CB5C80261D2-COMP-EXP-001,kpi_001,79.76190476190476,100.0,5.0,20.23809523809524,Increase,[],
SR-BL-9B7D1CB5C80261D2-COMP-HIGH-001,kpi_001,79.76190476190476,100.0,8.999999999999998,20.23809523809524,Increase,[],
SR-BL-287A92F1AEE17DBD-,kpi_001,79.76190476190476,,,,Uncertain,[],
SR-BL-79398897DDDB37E7-,kpi_001,79.65367965367966,,,,Uncertain,[],
SR-BL-5E612570B8373BB8-COMP-BASE-001,kpi_001,79.65367965367966,79.48717948717949,0.0,-0.16650016650017108,Decrease,[],
SR-BL-5E612570B8373BB8-COMP-CONS-001,kpi_001,79.65367965367966,94.87179487179488,2.0,15.218115218115216,Increase,[],
SR-BL-5E612570B8373BB8-COMP-EXP-001,kpi_001,79.65367965367966,100.0,5.0,20.34632034632034,Increase,[],
SR-BL-5E612570B8373BB8-COMP-HIGH-001,kpi_001,79.65367965367966,100.0,9.000000000000002,20.34632034632034,Increase,[],
SR-BL-F60BA593C5EB33E1-,kpi_001,79.65367965367966,,,,Uncertain,[],
SR-BL-E35EEE61132AB54B-,kpi_001,54.54545454545454,,,,Uncertain,[],
SR-BL-D262692D06094508-COMP-BASE-001,kpi_001,54.54545454545454,54.54545454545454,0.0,0.0,No Change,[],
SR-BL-D262692D06094508-COMP-CONS-001,kpi_001,54.54545454545454,72.72727272727273,2.0,18.181818181818194,Increase,[],
SR-BL-D262692D06094508-COMP-EXP-001,kpi_001,54.54545454545454,100.0,5.0,45.45454545454546,Increase,[],
SR-BL-D262692D06094508-COMP-HIGH-001,kpi_001,54.54545454545454,100.0,9.0,45.45454545454546,Increase,[],
SR-BL-191FE010811D4A1E-,kpi_001,54.54545454545454,,,,Uncertain,[],
SR-BL-EC509AD35DB9402E-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-070A0C28E0BA5503-COMP-BASE-001,kpi_001,72.72727272727273,72.72727272727273,0.0,0.0,No Change,[],
SR-BL-070A0C28E0BA5503-COMP-CONS-001,kpi_001,72.72727272727273,90.9090909090909,2.0,18.181818181818173,Increase,[],
SR-BL-070A0C28E0BA5503-COMP-EXP-001,kpi_001,72.72727272727273,100.0,5.0,27.272727272727266,Increase,[],
SR-BL-070A0C28E0BA5503-COMP-HIGH-001,kpi_001,72.72727272727273,100.0,9.0,27.272727272727266,Increase,[],
SR-BL-CF05842D79536398-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-E35A041294E9DE0E-,kpi_001,81.96564798837525,,,,Uncertain,[],
SR-BL-93DB6F1285221796-COMP-BASE-001,kpi_001,81.96564798837525,82.35294117647058,0.0,0.3872931880953274,Increase,[],
SR-BL-93DB6F1285221796-COMP-CONS-001,kpi_001,81.96564798837525,98.52941176470588,2.0,16.56376377633063,Increase,[],
SR-BL-93DB6F1285221796-COMP-EXP-001,kpi_001,81.96564798837525,100.0,5.0,18.034352011624748,Increase,[],
SR-BL-93DB6F1285221796-COMP-HIGH-001,kpi_001,81.96564798837525,100.0,8.999999999999998,18.034352011624748,Increase,[],
SR-BL-EA51A04E691524B9-,kpi_001,81.96564798837525,,,,Uncertain,[],
SR-BL-50C8DDBEDD838DE1-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-047D3EEF2C3B17A9-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-047D3EEF2C3B17A9-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-047D3EEF2C3B17A9-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-047D3EEF2C3B17A9-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-7303B3D158B0453B-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-773E477B6CEF5092-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-F7B5D619087F6EBD-COMP-BASE-001,kpi_001,81.81818181818183,81.81818181818183,0.0,0.0,No Change,[],
SR-BL-F7B5D619087F6EBD-COMP-CONS-001,kpi_001,81.81818181818183,100.0,2.0,18.181818181818173,Increase,[],
SR-BL-F7B5D619087F6EBD-COMP-EXP-001,kpi_001,81.81818181818183,100.0,5.0,18.181818181818173,Increase,[],
SR-BL-F7B5D619087F6EBD-COMP-HIGH-001,kpi_001,81.81818181818183,100.0,9.0,18.181818181818173,Increase,[],
SR-BL-80AEB8E2DFFD8693-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-E420CFBCB020DE61-,kpi_001,80.57109557109557,,,,Uncertain,[],
SR-BL-D5B12F1E9C4A93D9-COMP-BASE-001,kpi_001,80.57109557109557,80.64516129032258,0.0,0.07406571922700778,Increase,[],
SR-BL-D5B12F1E9C4A93D9-COMP-CONS-001,kpi_001,80.57109557109557,96.77419354838709,2.0,16.20309797729152,Increase,[],
SR-BL-D5B12F1E9C4A93D9-COMP-EXP-001,kpi_001,80.57109557109557,100.0,5.0,19.42890442890443,Increase,[],
SR-BL-D5B12F1E9C4A93D9-COMP-HIGH-001,kpi_001,80.57109557109557,100.0,9.0,19.42890442890443,Increase,[],
SR-BL-4B6ABC65AC17BCD6-,kpi_001,80.57109557109557,,,,Uncertain,[],
SR-BL-7F5CF279EB91C859-,kpi_002,33.33333333333333,,,,Uncertain,[],
SR-BL-0258B09545055290-COMP-BASE-002,kpi_002,33.33333333333333,33.33333333333333,0.0,0.0,No Change,[],
SR-BL-0258B09545055290-COMP-CONS-002,kpi_002,33.33333333333333,29.999999999999996,-3.333333333333332,-9.999999999999998,Decrease,[],
SR-BL-0258B09545055290-COMP-EXP-002,kpi_002,33.33333333333333,26.666666666666664,-6.666666666666664,-19.999999999999996,Decrease,[],
SR-BL-0258B09545055290-COMP-HIGH-002,kpi_002,33.33333333333333,21.666666666666664,-11.666666666666664,-35.0,Decrease,[],
SR-BL-CE7E7EB61A5684A3-,kpi_002,33.33333333333333,,,,Uncertain,[],
SR-BL-D799C5DEC843F2FA-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-8CC358EFDC91E8CD-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-8CC358EFDC91E8CD-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-8CC358EFDC91E8CD-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-8CC358EFDC91E8CD-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-E50E44185A8557BC-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-44E432B40BC6E736-,kpi_002,12.222222222222221,,,,Uncertain,[],
SR-BL-8103288615D22BDC-COMP-BASE-002,kpi_002,12.222222222222221,12.222222222222221,0.0,0.0,No Change,[],
SR-BL-8103288615D22BDC-COMP-CONS-002,kpi_002,12.222222222222221,11.0,-1.2222222222222214,-9.999999999999993,Decrease,[],
SR-BL-8103288615D22BDC-COMP-EXP-002,kpi_002,12.222222222222221,9.777777777777779,-2.444444444444443,-19.999999999999986,Decrease,[],
SR-BL-8103288615D22BDC-COMP-HIGH-002,kpi_002,12.222222222222221,7.944444444444445,-4.277777777777777,-34.99999999999999,Decrease,[],
SR-BL-788A7D31FCEE5B37-,kpi_002,12.222222222222221,,,,Uncertain,[],
SR-BL-1C73214A576CA935-,kpi_002,17.647058823529413,,,,Uncertain,[],
SR-BL-E1CC2592F6C9FF5D-COMP-BASE-002,kpi_002,17.647058823529413,17.647058823529413,0.0,0.0,No Change,[],
SR-BL-E1CC2592F6C9FF5D-COMP-CONS-002,kpi_002,17.647058823529413,15.882352941176473,-1.7647058823529402,-9.999999999999993,Decrease,[],
SR-BL-E1CC2592F6C9FF5D-COMP-EXP-002,kpi_002,17.647058823529413,14.11764705882353,-3.5294117647058822,-20.0,Decrease,[],
SR-BL-E1CC2592F6C9FF5D-COMP-HIGH-002,kpi_002,17.647058823529413,11.47058823529412,-6.1764705882352935,-34.99999999999999,Decrease,[],
SR-BL-5E1A530C4233A0E8-,kpi_002,17.647058823529413,,,,Uncertain,[],
SR-BL-7D3F1AB8FD2713F6-,kpi_002,24.03846153846154,,,,Uncertain,[],
SR-BL-E5112414C7B6EE2B-COMP-BASE-002,kpi_002,24.03846153846154,24.03846153846154,0.0,0.0,No Change,[],
SR-BL-E5112414C7B6EE2B-COMP-CONS-002,kpi_002,24.03846153846154,21.634615384615387,-2.4038461538461533,-9.999999999999996,Decrease,[],
SR-BL-E5112414C7B6EE2B-COMP-EXP-002,kpi_002,24.03846153846154,19.230769230769234,-4.807692307692307,-19.999999999999993,Decrease,[],
SR-BL-E5112414C7B6EE2B-COMP-HIGH-002,kpi_002,24.03846153846154,15.625000000000002,-8.413461538461538,-35.0,Decrease,[],
SR-BL-0E25AB87844828A4-,kpi_002,24.03846153846154,,,,Uncertain,[],
SR-BL-7A46F409A8C90FAF-,kpi_002,25.174825174825173,,,,Uncertain,[],
SR-BL-B09A9FE61EB3980B-COMP-BASE-002,kpi_002,25.174825174825173,25.174825174825173,0.0,0.0,No Change,[],
SR-BL-B09A9FE61EB3980B-COMP-CONS-002,kpi_002,25.174825174825173,22.657342657342657,-2.5174825174825166,-9.999999999999998,Decrease,[],
SR-BL-B09A9FE61EB3980B-COMP-EXP-002,kpi_002,25.174825174825173,20.13986013986014,-5.034965034965033,-19.999999999999996,Decrease,[],
SR-BL-B09A9FE61EB3980B-COMP-HIGH-002,kpi_002,25.174825174825173,16.363636363636363,-8.81118881118881,-35.0,Decrease,[],
SR-BL-1A90AB2AC3040FDF-,kpi_002,25.174825174825173,,,,Uncertain,[],
SR-BL-DF2AAC5F6ABF4462-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-57A1BFEDDFB3858E-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-57A1BFEDDFB3858E-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-57A1BFEDDFB3858E-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-57A1BFEDDFB3858E-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-BB6F7473D8B9DAD7-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-21BF224029786AD4-,kpi_002,27.27272727272727,,,,Uncertain,[],
SR-BL-65961F3EEDFDE03F-COMP-BASE-002,kpi_002,27.27272727272727,27.27272727272727,0.0,0.0,No Change,[],
SR-BL-65961F3EEDFDE03F-COMP-CONS-002,kpi_002,27.27272727272727,24.545454545454543,-2.7272727272727266,-10.0,Decrease,[],
SR-BL-65961F3EEDFDE03F-COMP-EXP-002,kpi_002,27.27272727272727,21.818181818181817,-5.454545454545453,-20.0,Decrease,[],
SR-BL-65961F3EEDFDE03F-COMP-HIGH-002,kpi_002,27.27272727272727,17.727272727272727,-9.545454545454543,-35.0,Decrease,[],
SR-BL-50FF042735561564-,kpi_002,27.27272727272727,,,,Uncertain,[],
SR-BL-4C80F24FCF16EE0E-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-277EBDFF9E5DE512-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-277EBDFF9E5DE512-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-277EBDFF9E5DE512-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-277EBDFF9E5DE512-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-1B6F08275BB810CC-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-8B408465AB651CAB-,kpi_002,23.333333333333336,,,,Uncertain,[],
SR-BL-0F8F7C9EE711C4F4-COMP-BASE-002,kpi_002,23.333333333333336,23.333333333333336,0.0,0.0,No Change,[],
SR-BL-0F8F7C9EE711C4F4-COMP-CONS-002,kpi_002,23.333333333333336,21.000000000000004,-2.333333333333332,-9.999999999999993,Decrease,[],
SR-BL-0F8F7C9EE711C4F4-COMP-EXP-002,kpi_002,23.333333333333336,18.666666666666668,-4.666666666666668,-20.000000000000004,Decrease,[],
SR-BL-0F8F7C9EE711C4F4-COMP-HIGH-002,kpi_002,23.333333333333336,15.166666666666668,-8.166666666666668,-35.0,Decrease,[],
SR-BL-DD652AE19CA1EFC5-,kpi_002,23.333333333333336,,,,Uncertain,[],
SR-BL-396FEAAEE79CEA3F-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-D82D03A02C1E510E-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-D82D03A02C1E510E-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-D82D03A02C1E510E-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-D82D03A02C1E510E-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-9F05FBEE23FDF1B8-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-5EE400C92D50D749-,kpi_002,21.428571428571427,,,,Uncertain,[],
SR-BL-2AE42776F9AA2C7D-COMP-BASE-002,kpi_002,21.428571428571427,21.428571428571427,0.0,0.0,No Change,[],
SR-BL-2AE42776F9AA2C7D-COMP-CONS-002,kpi_002,21.428571428571427,19.285714285714285,-2.1428571428571423,-9.999999999999998,Decrease,[],
SR-BL-2AE42776F9AA2C7D-COMP-EXP-002,kpi_002,21.428571428571427,17.142857142857142,-4.285714285714285,-19.999999999999996,Decrease,[],
SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002,kpi_002,21.428571428571427,13.928571428571429,-7.499999999999998,-34.99999999999999,Decrease,[],
SR-BL-C542CB217AA5669C-,kpi_002,21.428571428571427,,,,Uncertain,[],
SR-BL-3C7B3C94DAEE61D2-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-24C7187D9091688F-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-24C7187D9091688F-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-24C7187D9091688F-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-24C7187D9091688F-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-9A8466A4910CFF54-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-B14CC3A5517BD2D9-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-294CD3C94DA05CCF-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-294CD3C94DA05CCF-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-294CD3C94DA05CCF-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-294CD3C94DA05CCF-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-BE27FF9D940D268E-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-4DCCCED7D9856FEC-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-811CC10E28CE7105-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-811CC10E28CE7105-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-811CC10E28CE7105-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-811CC10E28CE7105-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-B7C85E65FA5F8D4F-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-7521E251C63AE142-,kpi_002,11.794871794871796,,,,Uncertain,[],
SR-BL-C08CF67492F5A2D8-COMP-BASE-002,kpi_002,11.794871794871796,11.794871794871796,0.0,0.0,No Change,[],
SR-BL-C08CF67492F5A2D8-COMP-CONS-002,kpi_002,11.794871794871796,10.615384615384617,-1.1794871794871788,-9.999999999999993,Decrease,[],
SR-BL-C08CF67492F5A2D8-COMP-EXP-002,kpi_002,11.794871794871796,9.435897435897436,-2.3589743589743595,-20.000000000000004,Decrease,[],
SR-BL-C08CF67492F5A2D8-COMP-HIGH-002,kpi_002,11.794871794871796,7.666666666666667,-4.128205128205129,-35.0,Decrease,[],
SR-BL-004F26965B496888-,kpi_002,11.794871794871796,,,,Uncertain,[],
SR-BL-B4A6D363D4586802-,kpi_002,21.428571428571427,,,,Uncertain,[],
SR-BL-DBA45C7ECC024F2A-COMP-BASE-002,kpi_002,21.428571428571427,21.428571428571427,0.0,0.0,No Change,[],
SR-BL-DBA45C7ECC024F2A-COMP-CONS-002,kpi_002,21.428571428571427,19.285714285714285,-2.1428571428571423,-9.999999999999998,Decrease,[],
