reporting_date,hospital_id,department_id,department_risk_score_normalized,department_priority_tier,urgency_level,rank_within_hospital,dominant_kpi_id,dominant_kpi_name,dominant_driver_reason,secondary_driver_1,secondary_driver_2,assessable_kpi_count,provisional_risk_flag,confidence_level,evidence_pack_id,engine_run_id,processed_at
2026-01-12,HOSP-001,DEPT-ED,21.7881,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-F50557FC4379,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-12,HOSP-001,DEPT-OPC,21.7565,Monitor,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,5,False,Moderate,DEP-EP-33C73508E0B8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-12,HOSP-001,DEPT-PEX,16.6221,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-7B7C59091276,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-ICU,19.1576,Monitor,Prompt Review,1,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_001,kpi_006,4,False,Moderate,DEP-EP-1F007B208346,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-DIAG,23.6627,Monitor,Routine Monitoring,2,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,5,False,Moderate,DEP-EP-68C271680905,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-ED,22.0368,Monitor,Routine Monitoring,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_005,4,False,Moderate,DEP-EP-ABEE7A28E15D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-MED,19.9672,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-F4D38F6D26C6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-PEX,16.6221,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-D3C414D80AE8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-ADM,15.5942,Monitor,Routine Monitoring,6,kpi_002,Staff Absenteeism Rate,watch=Low; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-11D1551D1F1F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-OPC,14.6894,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-1A1DA979C9DA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-13,HOSP-001,DEPT-SURG,13.2941,Stable,Routine Monitoring,8,kpi_003,Bed Occupancy Rate,watch=Low,kpi_002,kpi_001,3,True,Moderate,DEP-EP-7DA6374CC77F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-ICU,55.3291,High,Prompt Review,1,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_003,kpi_002,3,True,Moderate,DEP-EP-8FC9A970926B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-SURG,40.1471,Elevated,Review Soon,2,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_003,kpi_001,4,True,Moderate,DEP-EP-8CF272E601C5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-MED,23.8859,Monitor,Routine Monitoring,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-BB0BCA422830,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-DIAG,23.6627,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,5,False,Moderate,DEP-EP-F6D035B19FE1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-ADM,22.1489,Monitor,Routine Monitoring,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-AD87B126B9A5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-ED,21.7362,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_005,5,False,Moderate,DEP-EP-E7128802237B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-PEX,16.6221,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-D3927EA9B92D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-14,HOSP-001,DEPT-OPC,12.4935,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,watch=Low; trend=deteriorating,kpi_006,kpi_004,5,False,Moderate,DEP-EP-B434E010EA18,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-PEX,59.3766,High,Prompt Review,1,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-5C3EF558F097,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-ICU,38.2794,Elevated,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,4,True,Moderate,DEP-EP-6B1AB077975D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-MED,40.3553,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-2549ED54BC03,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-SURG,37.9718,Elevated,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-E4E3B7F3CDA0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-ED,22.6735,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_005,5,False,Moderate,DEP-EP-62AF55A7D5DF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-OPC,19.33,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_005,5,False,Moderate,DEP-EP-83B9BFE516EC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-DIAG,16.3715,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_005,4,False,Moderate,DEP-EP-706111030C4F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-15,HOSP-001,DEPT-ADM,14.1283,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_002,kpi_001,3,False,High,DEP-EP-CB59C2BC4173,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-MED,55.9324,High,Prompt Review,1,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_003,kpi_002,3,True,Moderate,DEP-EP-64A5BB33FAFA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-DIAG,45.7832,Elevated,Immediate Review,2,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_001,5,True,Moderate,DEP-EP-15163F4686FD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-ADM,53.096,Elevated,Prompt Review,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-4A0348915583,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-ICU,38.5568,Elevated,Prompt Review,4,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-E3519407AEBD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-SURG,34.8821,Monitor,Review Soon,5,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-7BED19B8DC7D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-PEX,23.7726,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-E30E8A21B6D6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-ED,22.6735,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_005,5,False,Moderate,DEP-EP-5F421DB24292,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-16,HOSP-001,DEPT-OPC,13.8635,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_005,kpi_006,5,False,Moderate,DEP-EP-923D76BEE924,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-ICU,38.5568,Elevated,Prompt Review,1,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-7CBB07A416E6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-MED,38.8127,Elevated,Review Soon,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-AE088FAA3AEC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-PEX,25.2385,Monitor,Review Soon,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-19FD23F9DA95,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-ADM,22.5809,Monitor,Routine Monitoring,4,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,3,False,High,DEP-EP-67728EC53742,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-OPC,15.0469,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-BDF40E96CE2E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-ED,14.6894,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_004,kpi_002,5,False,Moderate,DEP-EP-EFC59C9A2331,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-DIAG,13.8635,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_005,kpi_001,5,False,Moderate,DEP-EP-3E6B90A21D1D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-17,HOSP-001,DEPT-SURG,9.365,Stable,Routine Monitoring,8,kpi_003,Bed Occupancy Rate,No current adverse indicators,kpi_006,kpi_002,4,True,Moderate,DEP-EP-143BE875B663,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-OPC,61.9147,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-805B8A9ADA11,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-ICU,18.4366,Monitor,Prompt Review,2,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_001,kpi_003,3,False,Moderate,DEP-EP-0429ABB3CC02,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-SURG,32.1005,Monitor,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-C26E81100DE5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-MED,22.6099,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-6EFDFEFCE12D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-PEX,22.5809,Monitor,Routine Monitoring,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,3,False,High,DEP-EP-3F0D74C32D0E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-DIAG,21.2881,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-78D9DFCC7711,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-ADM,21.2789,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,,2,False,High,DEP-EP-A7714D4B5792,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-18,HOSP-001,DEPT-ED,14.3318,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-78E68D9B126C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-OPC,56.1025,High,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,False,Moderate,DEP-EP-DBEE608DDBB4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-ICU,31.1776,Monitor,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-D15FF07FF786,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-SURG,32.1005,Monitor,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-B119B3F450EA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-MED,23.2155,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,3,False,Moderate,DEP-EP-D7C83E2237B7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-ED,21.985,Monitor,Routine Monitoring,5,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-823F1311A122,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-ADM,21.2789,Monitor,Routine Monitoring,6,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,,2,False,High,DEP-EP-3D0A827075F9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-DIAG,20.0969,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_004,5,False,Moderate,DEP-EP-ECB17E1B3D27,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-19,HOSP-001,DEPT-PEX,16.0262,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-E476A6C24941,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-SURG,59.6894,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_003,kpi_001,4,True,Moderate,DEP-EP-734A899722CB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-MED,37.0284,Elevated,Review Soon,2,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-9E72B0F58644,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-ICU,21.4308,Monitor,Prompt Review,3,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-E82F39C31A6C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-DIAG,33.8559,Monitor,Review Soon,4,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_001,5,False,Moderate,DEP-EP-51378D5BFC28,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-OPC,21.7565,Monitor,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,5,False,Moderate,DEP-EP-443CEB2186DA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-ED,20.4098,Monitor,Routine Monitoring,6,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-2EE88E51867E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-ADM,20.0871,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,3,False,High,DEP-EP-5C89AAB7B70D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-20,HOSP-001,DEPT-PEX,16.0262,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-CDB0B6988146,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-PEX,54.97,Elevated,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,3,False,High,DEP-EP-ACD6CB8C8420,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-ICU,36.0836,Elevated,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-35C928E1CAC5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-ADM,44.1816,Elevated,Review Soon,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,3,False,High,DEP-EP-037F622CE069,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-MED,40.5646,Elevated,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-9AC1A52FB2E7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-SURG,35.4996,Elevated,Review Soon,5,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_006,4,True,Moderate,DEP-EP-9AC568ACCB8A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-ED,33.4984,Monitor,Review Soon,6,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_004,kpi_006,5,False,Moderate,DEP-EP-663E625BE28B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-OPC,21.1248,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-BEE0D2148DA9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-21,HOSP-001,DEPT-DIAG,6.1077,Stable,Routine Monitoring,8,kpi_001,Staffing Level,No current adverse indicators,kpi_004,kpi_002,3,False,High,DEP-EP-76FCB7A58EC9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-DIAG,53.2905,Elevated,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_004,5,False,Moderate,DEP-EP-CD25EDA089BD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-OPC,50.9642,Elevated,Prompt Review,2,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_005,5,False,Moderate,DEP-EP-87E7705F4DBF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-ICU,35.1931,Elevated,Prompt Review,3,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-F4D13771F3C9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-SURG,33.2178,Monitor,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_001,4,True,Moderate,DEP-EP-0A46868212B0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-ADM,22.1489,Monitor,Routine Monitoring,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-FBE9B0CE9A3F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-MED,14.0926,Stable,Routine Monitoring,6,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_003,kpi_006,4,False,Moderate,DEP-EP-FC207EBD6D21,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-ED,11.9572,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_004,kpi_001,5,False,Moderate,DEP-EP-1BD2F50C47F9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-22,HOSP-001,DEPT-PEX,4.0222,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Informational,kpi_002,,2,False,High,DEP-EP-C440BEC790CF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-DIAG,49.5879,Elevated,Immediate Review,1,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,True,Moderate,DEP-EP-974508611D3C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-SURG,38.3691,Elevated,Review Soon,2,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-5CD139175296,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-ICU,19.2201,Monitor,Prompt Review,3,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_001,3,False,Moderate,DEP-EP-2C48FA367AF0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-ED,32.7833,Monitor,Review Soon,4,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_004,5,False,Moderate,DEP-EP-64F3BF6FF01F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-OPC,25.302,Monitor,Review Soon,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_005,5,True,Moderate,DEP-EP-2C63903029A3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-PEX,19.1933,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-4ED83B689389,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-MED,16.7353,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-C4B2F6D3024D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-23,HOSP-001,DEPT-ADM,13.2345,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,watch=Low; trend=deteriorating,kpi_001,,2,False,High,DEP-EP-BDC1D4CA290C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-24,HOSP-001,DEPT-PEX,36.9208,Elevated,Review Soon,1,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_001,3,False,High,DEP-EP-2134B2FC6C92,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-24,HOSP-001,DEPT-ICU,32.5183,Monitor,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,4,True,Moderate,DEP-EP-F3B52894AE59,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-01-24,HOSP-001,DEPT-SURG,33.4412,Monitor,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Low Utilisation; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_002,4,True,Moderate,DEP-EP-4CA9FD6340E2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
