watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,evidence_record_id,source_kpi_record_id,source_threshold_record_id,engine_run_id,processed_at
WCH-CA6567C51E584C71,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260326,HOSP-001,DEPT-ADM,2026-03-26,kpi_001,EVD-4D67CC597FB941BC,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260326,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-68CB23BA9A714368,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260327,HOSP-001,DEPT-ADM,2026-03-27,kpi_001,EVD-5619BF68E01A4097,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260327,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7E8A3B1BDF70418C,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260328,HOSP-001,DEPT-ADM,2026-03-28,kpi_001,EVD-71F1D171BB904DAC,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CD66A056F11A4EAD,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260329,HOSP-001,DEPT-ADM,2026-03-29,kpi_001,EVD-670B533E90EB4946,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-695A6153343246F6,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260330,HOSP-001,DEPT-ADM,2026-03-30,kpi_001,EVD-36DA66ADD2364651,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E815372C81414FB0,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260331,HOSP-001,DEPT-ADM,2026-03-31,kpi_001,EVD-20FF47F003FD469D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BF08867F80CC4153,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260401,HOSP-001,DEPT-ADM,2026-04-01,kpi_001,EVD-4FC0F1E76DB14A46,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AE8E97D366014B9C,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260402,HOSP-001,DEPT-ADM,2026-04-02,kpi_001,EVD-43CF491E110647ED,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260402,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6C3AFC0D6DB9421E,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260403,HOSP-001,DEPT-ADM,2026-04-03,kpi_001,EVD-32634E6DE0C04634,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260403,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-76A163EF62C349AF,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260404,HOSP-001,DEPT-ADM,2026-04-04,kpi_001,EVD-F392667617994B95,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260404,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-26C62D801C5E4BD2,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260405,HOSP-001,DEPT-ADM,2026-04-05,kpi_001,EVD-926B51EAC60C44D5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260405,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-04BC7E586ACD44AE,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260406,HOSP-001,DEPT-ADM,2026-04-06,kpi_001,EVD-9B2C0E695895440D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260406,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D8C42512E41F47A0,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260407,HOSP-001,DEPT-ADM,2026-04-07,kpi_001,EVD-1A73582D843747EE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260407,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EC3B53755A4943A7,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260408,HOSP-001,DEPT-ADM,2026-04-08,kpi_001,EVD-87B7A04BC728469A,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260408,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-723BBF874783418D,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260409,HOSP-001,DEPT-ADM,2026-04-09,kpi_001,EVD-C1EC6F3ACF64453B,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260409,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B4BF2AEDCC8E487B,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260410,HOSP-001,DEPT-ADM,2026-04-10,kpi_001,EVD-1BD3195397AA444D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260410,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0F4C3007FD03465F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260411,HOSP-001,DEPT-ADM,2026-04-11,kpi_001,EVD-7354FDDBE8D04EF0,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260411,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C518C447163846EC,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260412,HOSP-001,DEPT-ADM,2026-04-12,kpi_001,EVD-4E0954D5AC4C4FC7,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260412,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0D9B5AD3AC5348EA,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260413,HOSP-001,DEPT-ADM,2026-04-13,kpi_001,EVD-A88BCF4D81AA4635,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260413,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9A0C5E6361354E62,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260414,HOSP-001,DEPT-ADM,2026-04-14,kpi_001,EVD-2617625D494642ED,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260414,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E7B32CE6F55440D7,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260415,HOSP-001,DEPT-ADM,2026-04-15,kpi_001,EVD-8EA3AB0B88F942B1,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260415,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4EBB735623244E04,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260416,HOSP-001,DEPT-ADM,2026-04-16,kpi_001,EVD-433E46A5EF7C43DE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260416,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9259E4E8DF4E45EB,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260417,HOSP-001,DEPT-ADM,2026-04-17,kpi_001,EVD-4DA48DD75EAD43A8,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260417,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-30E8EA14A92C4B0E,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260418,HOSP-001,DEPT-ADM,2026-04-18,kpi_001,EVD-F33622B45B8E4918,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260418,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5333CB1472514109,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260419,HOSP-001,DEPT-ADM,2026-04-19,kpi_001,EVD-E7CA81A022CD45F0,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260419,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BBB6DE08F9034FF3,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260420,HOSP-001,DEPT-ADM,2026-04-20,kpi_001,EVD-980E9B483C374E39,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260420,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6E95B34FC9AD4DEF,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260421,HOSP-001,DEPT-ADM,2026-04-21,kpi_001,EVD-CC573D98337C4D31,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260421,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FB57470BF20E4BCB,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260422,HOSP-001,DEPT-ADM,2026-04-22,kpi_001,EVD-B1C8D8613A084B99,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260422,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CCCD2A65360C4BAE,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260423,HOSP-001,DEPT-ADM,2026-04-23,kpi_001,EVD-2B8A1023200A4D6C,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260423,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4E8B70335643467F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260424,HOSP-001,DEPT-ADM,2026-04-24,kpi_001,EVD-822A16031E4747C4,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260424,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DF39C8A727284E93,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260425,HOSP-001,DEPT-ADM,2026-04-25,kpi_001,EVD-81571F408EA54967,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260425,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DABEE421F67C4AD3,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260426,HOSP-001,DEPT-ADM,2026-04-26,kpi_001,EVD-9E0EB9CA60A44827,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260426,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-71E6A469F9F44A81,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260427,HOSP-001,DEPT-ADM,2026-04-27,kpi_001,EVD-FBA6777315FD4D50,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260427,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-791F5211381940DD,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260428,HOSP-001,DEPT-ADM,2026-04-28,kpi_001,EVD-408CF3483AA44805,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260428,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-54FCB6FD895E41CB,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260429,HOSP-001,DEPT-ADM,2026-04-29,kpi_001,EVD-5DA3DA836CCA43F7,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260429,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-63382E0190AA49D1,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260430,HOSP-001,DEPT-ADM,2026-04-30,kpi_001,EVD-669CB20A5B584DB7,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260430,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FDED2344852142A0,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260501,HOSP-001,DEPT-ADM,2026-05-01,kpi_001,EVD-4E6B5045D56249D6,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260501,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5A7CA827C7A54279,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260502,HOSP-001,DEPT-ADM,2026-05-02,kpi_001,EVD-F11FD3162F574C80,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260502,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C7BA82789655425F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260503,HOSP-001,DEPT-ADM,2026-05-03,kpi_001,EVD-55A9B3941242442F,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260503,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9DA6ABC9996248E4,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260504,HOSP-001,DEPT-ADM,2026-05-04,kpi_001,EVD-8D34C97C2B364EAE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260504,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1F7B3D02E772441A,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260505,HOSP-001,DEPT-ADM,2026-05-05,kpi_001,EVD-0BA6844E96CD4434,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260505,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CC756F27450342FD,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260506,HOSP-001,DEPT-ADM,2026-05-06,kpi_001,EVD-031B1A44A5E549BD,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260506,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9FDE52F4886E4811,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260507,HOSP-001,DEPT-ADM,2026-05-07,kpi_001,EVD-E976B108A76243E1,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260507,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1B0730785A724681,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260508,HOSP-001,DEPT-ADM,2026-05-08,kpi_001,EVD-F07D3EBCB4E641DF,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260508,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FFDDD88AB164435B,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260509,HOSP-001,DEPT-ADM,2026-05-09,kpi_001,EVD-E1975AB53BED472D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260509,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-86307240C3954B04,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260510,HOSP-001,DEPT-ADM,2026-05-10,kpi_001,EVD-37B0D3DC5C184AD8,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260510,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5FB2323B68C44E1A,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260511,HOSP-001,DEPT-ADM,2026-05-11,kpi_001,EVD-2D7580ACA38841F1,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260511,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4849317162F745BB,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260512,HOSP-001,DEPT-ADM,2026-05-12,kpi_001,EVD-FC0BE897F66C4EBA,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260512,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CE445B9F980C4BB2,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260513,HOSP-001,DEPT-ADM,2026-05-13,kpi_001,EVD-A6595929D9A24900,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260513,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9BB48898F2E14D03,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260514,HOSP-001,DEPT-ADM,2026-05-14,kpi_001,EVD-07A8C4EE6582402D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260514,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-70976441E7174658,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260515,HOSP-001,DEPT-ADM,2026-05-15,kpi_001,EVD-0B85026729524D53,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260515,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DD200DA90C4B437F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260516,HOSP-001,DEPT-ADM,2026-05-16,kpi_001,EVD-F049156B37DD4827,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260516,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FA81BC8DF42D4FBF,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260517,HOSP-001,DEPT-ADM,2026-05-17,kpi_001,EVD-3306540425254299,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260517,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C363652F2B374FA9,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260518,HOSP-001,DEPT-ADM,2026-05-18,kpi_001,EVD-4212FA781C1246B6,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260518,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F55D78EFD3FC425C,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260519,HOSP-001,DEPT-ADM,2026-05-19,kpi_001,EVD-BDAAB4BAE61A4DAE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260519,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6C4AD148810F4AF2,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260520,HOSP-001,DEPT-ADM,2026-05-20,kpi_001,EVD-6C66E045EAA44CF1,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260520,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0F4C969969054FCC,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260521,HOSP-001,DEPT-ADM,2026-05-21,kpi_001,EVD-D0EE0B14DE47439D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260521,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-10DE09F2A78F4AA7,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260522,HOSP-001,DEPT-ADM,2026-05-22,kpi_001,EVD-7E269490CFEC44DE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260522,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-908C1D61B96543EC,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260523,HOSP-001,DEPT-ADM,2026-05-23,kpi_001,EVD-2544773446EA4D43,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260523,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C01FB33548614917,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260524,HOSP-001,DEPT-ADM,2026-05-24,kpi_001,EVD-A3B13CDD9DA74426,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260524,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3932285CBA854827,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260525,HOSP-001,DEPT-ADM,2026-05-25,kpi_001,EVD-941112BE6B1842AE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260525,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1F61B817BB9C4A9E,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260526,HOSP-001,DEPT-ADM,2026-05-26,kpi_001,EVD-E8BD0E939B8D42D5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260526,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-27848CE4D224437B,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260527,HOSP-001,DEPT-ADM,2026-05-27,kpi_001,EVD-03A9B534590A4CD6,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260527,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A67A49EAA37B4C99,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260528,HOSP-001,DEPT-ADM,2026-05-28,kpi_001,EVD-51B169C2343B439E,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260528,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-71F3E4A0E8AF4108,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260529,HOSP-001,DEPT-ADM,2026-05-29,kpi_001,EVD-144E31F0BCA04BE3,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260529,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CEE364F938484D55,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260530,HOSP-001,DEPT-ADM,2026-05-30,kpi_001,EVD-3E99CB26CEC04361,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260530,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-57E01136CDB54965,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260531,HOSP-001,DEPT-ADM,2026-05-31,kpi_001,EVD-7B78E7F0073F476F,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260531,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6FA31C73B2444DE1,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260601,HOSP-001,DEPT-ADM,2026-06-01,kpi_001,EVD-2E881DC978C3477C,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260601,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9E6F6439A7044A0C,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260602,HOSP-001,DEPT-ADM,2026-06-02,kpi_001,EVD-96BDE9E2D792461E,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260602,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9E77052AF0164C1F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260603,HOSP-001,DEPT-ADM,2026-06-03,kpi_001,EVD-F20DF3F7A28E44FE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260603,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8844BF0FE48D4DDD,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260604,HOSP-001,DEPT-ADM,2026-06-04,kpi_001,EVD-51C4F35A1A6A43DA,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260604,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1C9A14ECD4EB45A8,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260605,HOSP-001,DEPT-ADM,2026-06-05,kpi_001,EVD-24D42B161EEF46B0,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260605,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F1FD514847474F1F,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260606,HOSP-001,DEPT-ADM,2026-06-06,kpi_001,EVD-14950270AB4146F2,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260606,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9A34EE0399144830,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260607,HOSP-001,DEPT-ADM,2026-06-07,kpi_001,EVD-8AEBC1A49F78485B,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260607,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6C2B57D42FD04171,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260608,HOSP-001,DEPT-ADM,2026-06-08,kpi_001,EVD-3561EB5436E14997,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260608,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5E57100366D84AC7,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260609,HOSP-001,DEPT-ADM,2026-06-09,kpi_001,EVD-FA6BD291092545A9,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260609,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FCBD7AF4A29140E5,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260610,HOSP-001,DEPT-ADM,2026-06-10,kpi_001,EVD-CE4EEBBE40ED4382,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260610,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E2F9F44F2D3E4C50,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260611,HOSP-001,DEPT-ADM,2026-06-11,kpi_001,EVD-32B74DAC6C314D9C,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260611,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-31FB71437616436D,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260612,HOSP-001,DEPT-ADM,2026-06-12,kpi_001,EVD-4B975A2D88CC4970,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260612,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-24D73F4999D14C64,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260613,HOSP-001,DEPT-ADM,2026-06-13,kpi_001,EVD-43CE5534A5624711,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260613,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-06C42615671B4DDA,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260614,HOSP-001,DEPT-ADM,2026-06-14,kpi_001,EVD-35171736C5E849B5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260614,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-088E561B5502475B,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260615,HOSP-001,DEPT-ADM,2026-06-15,kpi_001,EVD-CE3A511AB60A45EF,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260615,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9F5B975117434624,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260616,HOSP-001,DEPT-ADM,2026-06-16,kpi_001,EVD-F1FB9BDF64894167,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260616,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-924F17F51F504C06,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260617,HOSP-001,DEPT-ADM,2026-06-17,kpi_001,EVD-572EE5EA1D864B80,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260617,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D7BF275E51EA42EE,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260618,HOSP-001,DEPT-ADM,2026-06-18,kpi_001,EVD-484899F8F4D542A6,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260618,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
