baseline_id,approval_package_id,episode_id,scenario_template_id,hospital_id,department_id,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,baseline_kpi_value,baseline_kpi_unit,supporting_kpi_values_json,baseline_required_staff,baseline_available_staff,baseline_staffing_coverage_pct,baseline_absenteeism_rate,baseline_avg_wait_min,baseline_arrivals,baseline_service_capacity,source_file_list,source_record_id_list,baseline_observation_count,baseline_data_completeness,baseline_confidence,baseline_provisional_flag,baseline_contradiction_severity,baseline_status,baseline_created_at,baseline_version,baseline_aggregation_method,baseline_reference_date,baseline_window_start,baseline_window_end
BL-5A79DCD0A6D101DB,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,EP-HOSP-001-DEPT-ADM-kpi_001-20261127,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-11-27,2026-11-29,kpi_001,Staffing Level,83.89154704944178,Percent,{},21.0,17.666666666666668,83.89154704944178,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261127,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261128,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261129",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.393243,2C-2C-1.0,episode-period mean,2026-11-29,2026-11-27,2026-11-29
BL-FA8C1DDA281CD363,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-12-05,2026-12-06,kpi_001,Staffing Level,79.94987468671678,Percent,{},20.0,16.0,79.94987468671678,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261205,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261206",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.404331,2C-2C-1.0,episode-period mean,2026-12-06,2026-12-05,2026-12-06
BL-57C70AF120BE0469,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-STAFF-001,HOSP-001,DEPT-ADM,2026-12-05,2026-12-06,kpi_001,Staffing Level,79.94987468671678,Percent,{},20.0,16.0,79.94987468671678,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261205,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261206",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.419753,2C-2C-1.0,episode-period mean,2026-12-06,2026-12-05,2026-12-06
BL-B0FB2AEC6387C27B,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,EP-HOSP-001-DEPT-ADM-kpi_001-20261205,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-12-05,2026-12-06,kpi_001,Staffing Level,79.94987468671678,Percent,{},20.0,16.0,79.94987468671678,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261205,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261206",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.433282,2C-2C-1.0,episode-period mean,2026-12-06,2026-12-05,2026-12-06
BL-7753CB3DEACFA849,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-12-20,2026-12-24,kpi_001,Staffing Level,79.28229665071771,Percent,{},20.2,16.0,79.28229665071771,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261220,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261221,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261222,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261223,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261224",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.449306,2C-2C-1.0,episode-period mean,2026-12-24,2026-12-20,2026-12-24
BL-C3F11B1E0C2533F4,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-STAFF-001,HOSP-001,DEPT-ADM,2026-12-20,2026-12-24,kpi_001,Staffing Level,79.28229665071771,Percent,{},20.2,16.0,79.28229665071771,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261220,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261221,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261222,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261223,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261224",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.461787,2C-2C-1.0,episode-period mean,2026-12-24,2026-12-20,2026-12-24
BL-F75F8590F3554159,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,EP-HOSP-001-DEPT-ADM-kpi_001-20261220,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-12-20,2026-12-24,kpi_001,Staffing Level,79.28229665071771,Percent,{},20.2,16.0,79.28229665071771,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-ADM-20261220,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261221,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261222,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261223,AKPI-kpi_001-HOSP-001-DEPT-ADM-20261224",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.475855,2C-2C-1.0,episode-period mean,2026-12-24,2026-12-20,2026-12-24
BL-277B07B82D13E8F2,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260202,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.486554,2C-2C-1.0,episode-period mean,2026-02-02,2026-02-02,2026-02-02
BL-DF709330D67ABEC5,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260202,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.500778,2C-2C-1.0,episode-period mean,2026-02-02,2026-02-02,2026-02-02
BL-8CB0AEE02AFABAE6,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,EP-HOSP-001-DEPT-ADM-kpi_002-20260202,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260202,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.514439,2C-2C-1.0,episode-period mean,2026-02-02,2026-02-02,2026-02-02
BL-5E53C730C5D35B87,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-02-06,2026-02-06,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260206,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.526185,2C-2C-1.0,episode-period mean,2026-02-06,2026-02-06,2026-02-06
BL-747242470CE54799,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-02-06,2026-02-06,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260206,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.538209,2C-2C-1.0,episode-period mean,2026-02-06,2026-02-06,2026-02-06
BL-0697C97A50D51D05,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260206,EP-HOSP-001-DEPT-ADM-kpi_002-20260206,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-02-06,2026-02-06,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260206,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.550484,2C-2C-1.0,episode-period mean,2026-02-06,2026-02-06,2026-02-06
BL-2371CB60FDB5991C,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-03-30,2026-03-30,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260330,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.563632,2C-2C-1.0,episode-period mean,2026-03-30,2026-03-30,2026-03-30
BL-59E3FB429973055E,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-03-30,2026-03-30,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260330,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.577084,2C-2C-1.0,episode-period mean,2026-03-30,2026-03-30,2026-03-30
BL-BA2A5D867DD6C9D1,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260330,EP-HOSP-001-DEPT-ADM-kpi_002-20260330,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-03-30,2026-03-30,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260330,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.588296,2C-2C-1.0,episode-period mean,2026-03-30,2026-03-30,2026-03-30
BL-692B4C265DACB2C3,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-04-09,2026-04-12,kpi_002,Staff Absenteeism Rate,18.141945773524718,Percent,{},,,,18.141945773524718,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260409,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260410,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260411,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260412",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.603640,2C-2C-1.0,episode-period mean,2026-04-12,2026-04-09,2026-04-12
BL-58927C6C611CB6A2,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-04-09,2026-04-12,kpi_002,Staff Absenteeism Rate,18.141945773524718,Percent,{},,,,18.141945773524718,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260409,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260410,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260411,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260412",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.617675,2C-2C-1.0,episode-period mean,2026-04-12,2026-04-09,2026-04-12
BL-6E80ED146DD8D32D,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260409,EP-HOSP-001-DEPT-ADM-kpi_002-20260409,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-04-09,2026-04-12,kpi_002,Staff Absenteeism Rate,18.141945773524718,Percent,{},,,,18.141945773524718,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260409,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260410,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260411,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260412",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.632101,2C-2C-1.0,episode-period mean,2026-04-12,2026-04-09,2026-04-12
BL-AD6A05DC64723B69,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-05-24,2026-05-25,kpi_002,Staff Absenteeism Rate,17.857142857142854,Percent,{},,,,17.857142857142854,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260524,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260525",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.647371,2C-2C-1.0,episode-period mean,2026-05-25,2026-05-24,2026-05-25
BL-175EFE24E943C187,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-05-24,2026-05-25,kpi_002,Staff Absenteeism Rate,17.857142857142854,Percent,{},,,,17.857142857142854,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260524,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260525",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.694672,2C-2C-1.0,episode-period mean,2026-05-25,2026-05-24,2026-05-25
BL-F0430A1EBAF01A6C,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260524,EP-HOSP-001-DEPT-ADM-kpi_002-20260524,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-05-24,2026-05-25,kpi_002,Staff Absenteeism Rate,17.857142857142854,Percent,{},,,,17.857142857142854,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-ADM-20260524,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260525",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.745113,2C-2C-1.0,episode-period mean,2026-05-25,2026-05-24,2026-05-25
BL-4BC9F23FBC67922E,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-05-29,2026-05-29,kpi_002,Staff Absenteeism Rate,15.789473684210526,Percent,{},,,,15.789473684210526,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260529,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.796600,2C-2C-1.0,episode-period mean,2026-05-29,2026-05-29,2026-05-29
BL-65BAA941479C62D1,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-05-29,2026-05-29,kpi_002,Staff Absenteeism Rate,15.789473684210526,Percent,{},,,,15.789473684210526,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260529,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.830591,2C-2C-1.0,episode-period mean,2026-05-29,2026-05-29,2026-05-29
BL-3D943D8F4B7B32B0,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260529,EP-HOSP-001-DEPT-ADM-kpi_002-20260529,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-05-29,2026-05-29,kpi_002,Staff Absenteeism Rate,15.789473684210526,Percent,{},,,,15.789473684210526,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260529,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.883162,2C-2C-1.0,episode-period mean,2026-05-29,2026-05-29,2026-05-29
BL-3020F60E886B6E74,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,EP-HOSP-001-DEPT-ADM-kpi_002-20260611,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-06-11,2026-06-11,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260611,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.919639,2C-2C-1.0,episode-period mean,2026-06-11,2026-06-11,2026-06-11
BL-7BC211D1BA18F080,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,EP-HOSP-001-DEPT-ADM-kpi_002-20260611,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-06-11,2026-06-11,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260611,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:30.968788,2C-2C-1.0,episode-period mean,2026-06-11,2026-06-11,2026-06-11
BL-C37A0F5CBF529C0F,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260611,EP-HOSP-001-DEPT-ADM-kpi_002-20260611,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-06-11,2026-06-11,kpi_002,Staff Absenteeism Rate,23.809523809523807,Percent,{},,,,23.809523809523807,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260611,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.050573,2C-2C-1.0,episode-period mean,2026-06-11,2026-06-11,2026-06-11
BL-11992F3D82CFC75B,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620,EP-HOSP-001-DEPT-ADM-kpi_002-20260620,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-06-20,2026-06-20,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260620,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.115871,2C-2C-1.0,episode-period mean,2026-06-20,2026-06-20,2026-06-20
BL-ADAE1EF74FA083EE,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620,EP-HOSP-001-DEPT-ADM-kpi_002-20260620,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-06-20,2026-06-20,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260620,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.177323,2C-2C-1.0,episode-period mean,2026-06-20,2026-06-20,2026-06-20
BL-9144621D95ACFFA7,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260620,EP-HOSP-001-DEPT-ADM-kpi_002-20260620,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-06-20,2026-06-20,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260620,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.241676,2C-2C-1.0,episode-period mean,2026-06-20,2026-06-20,2026-06-20
BL-ACBDF7EC61D7576F,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260624,EP-HOSP-001-DEPT-ADM-kpi_002-20260624,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-06-24,2026-06-24,kpi_002,Staff Absenteeism Rate,24.0,Percent,{},,,,24.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260624,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.295980,2C-2C-1.0,episode-period mean,2026-06-24,2026-06-24,2026-06-24
BL-E3505E2589029466,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260624,EP-HOSP-001-DEPT-ADM-kpi_002-20260624,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-06-24,2026-06-24,kpi_002,Staff Absenteeism Rate,24.0,Percent,{},,,,24.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260624,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.334535,2C-2C-1.0,episode-period mean,2026-06-24,2026-06-24,2026-06-24
BL-3F12004ABB2FA9B6,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260624,EP-HOSP-001-DEPT-ADM-kpi_002-20260624,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-06-24,2026-06-24,kpi_002,Staff Absenteeism Rate,24.0,Percent,{},,,,24.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260624,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.377078,2C-2C-1.0,episode-period mean,2026-06-24,2026-06-24,2026-06-24
BL-8E53C4090E41F632,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260710,EP-HOSP-001-DEPT-ADM-kpi_002-20260710,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-07-10,2026-07-10,kpi_002,Staff Absenteeism Rate,19.047619047619047,Percent,{},,,,19.047619047619047,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260710,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.402566,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-10,2026-07-10
BL-2F5F5104E962C6F3,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260710,EP-HOSP-001-DEPT-ADM-kpi_002-20260710,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-07-10,2026-07-10,kpi_002,Staff Absenteeism Rate,19.047619047619047,Percent,{},,,,19.047619047619047,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260710,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.430418,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-10,2026-07-10
BL-B2ABC36B39EFD9B6,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260710,EP-HOSP-001-DEPT-ADM-kpi_002-20260710,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-07-10,2026-07-10,kpi_002,Staff Absenteeism Rate,19.047619047619047,Percent,{},,,,19.047619047619047,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260710,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.452517,2C-2C-1.0,episode-period mean,2026-07-10,2026-07-10,2026-07-10
BL-73BB5BED2347443C,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260716,EP-HOSP-001-DEPT-ADM-kpi_002-20260716,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-07-16,2026-07-16,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260716,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.484772,2C-2C-1.0,episode-period mean,2026-07-16,2026-07-16,2026-07-16
BL-3A72FD4CECA46A41,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260716,EP-HOSP-001-DEPT-ADM-kpi_002-20260716,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-07-16,2026-07-16,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260716,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.508581,2C-2C-1.0,episode-period mean,2026-07-16,2026-07-16,2026-07-16
BL-DDEB953064D97921,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260716,EP-HOSP-001-DEPT-ADM-kpi_002-20260716,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-07-16,2026-07-16,kpi_002,Staff Absenteeism Rate,23.52941176470588,Percent,{},,,,23.52941176470588,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260716,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.532721,2C-2C-1.0,episode-period mean,2026-07-16,2026-07-16,2026-07-16
BL-0414BA888FA182D6,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260814,EP-HOSP-001-DEPT-ADM-kpi_002-20260814,SCEN-BASE-001,HOSP-001,DEPT-ADM,2026-08-14,2026-08-14,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260814,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.587371,2C-2C-1.0,episode-period mean,2026-08-14,2026-08-14,2026-08-14
BL-179518439057D4D5,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260814,EP-HOSP-001-DEPT-ADM-kpi_002-20260814,SCEN-ABS-001,HOSP-001,DEPT-ADM,2026-08-14,2026-08-14,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260814,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.619610,2C-2C-1.0,episode-period mean,2026-08-14,2026-08-14,2026-08-14
BL-B7D1A13E48022E15,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260814,EP-HOSP-001-DEPT-ADM-kpi_002-20260814,SCEN-MON-001,HOSP-001,DEPT-ADM,2026-08-14,2026-08-14,kpi_002,Staff Absenteeism Rate,21.052631578947366,Percent,{},,,,21.052631578947366,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260814,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:31.645818,2C-2C-1.0,episode-period mean,2026-08-14,2026-08-14,2026-08-14
