exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id
EXC-56BA64FB,kpi_003,HOSP-001,DEPT-ADM,2026-05-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260521,PF-KPI-4E7933DFEF21
EXC-73AE1726,kpi_003,HOSP-001,DEPT-ADM,2026-05-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260522,PF-KPI-4E7933DFEF21
EXC-2CECC213,kpi_003,HOSP-001,DEPT-ADM,2026-05-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260523,PF-KPI-4E7933DFEF21
EXC-60A0D108,kpi_003,HOSP-001,DEPT-ADM,2026-05-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260524,PF-KPI-4E7933DFEF21
EXC-5DF7D9E3,kpi_003,HOSP-001,DEPT-ADM,2026-05-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260525,PF-KPI-4E7933DFEF21
EXC-E32D6641,kpi_003,HOSP-001,DEPT-ADM,2026-05-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260526,PF-KPI-4E7933DFEF21
EXC-9680F758,kpi_003,HOSP-001,DEPT-ADM,2026-05-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260527,PF-KPI-4E7933DFEF21
EXC-24E22B87,kpi_003,HOSP-001,DEPT-ADM,2026-05-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260528,PF-KPI-4E7933DFEF21
EXC-FBA712E2,kpi_003,HOSP-001,DEPT-ADM,2026-05-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260529,PF-KPI-4E7933DFEF21
EXC-8DA4E18E,kpi_003,HOSP-001,DEPT-ADM,2026-05-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260530,PF-KPI-4E7933DFEF21
EXC-73D00430,kpi_003,HOSP-001,DEPT-ADM,2026-05-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260531,PF-KPI-4E7933DFEF21
EXC-0A8C2696,kpi_003,HOSP-001,DEPT-ADM,2026-06-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260601,PF-KPI-4E7933DFEF21
EXC-233EDBF6,kpi_003,HOSP-001,DEPT-ADM,2026-06-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260602,PF-KPI-4E7933DFEF21
EXC-1662E4F6,kpi_003,HOSP-001,DEPT-ADM,2026-06-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260603,PF-KPI-4E7933DFEF21
EXC-D7D13668,kpi_003,HOSP-001,DEPT-ADM,2026-06-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260604,PF-KPI-4E7933DFEF21
EXC-3E74F929,kpi_003,HOSP-001,DEPT-ADM,2026-06-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260605,PF-KPI-4E7933DFEF21
EXC-B6BE4F0D,kpi_003,HOSP-001,DEPT-ADM,2026-06-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260606,PF-KPI-4E7933DFEF21
EXC-13030A7B,kpi_003,HOSP-001,DEPT-ADM,2026-06-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260607,PF-KPI-4E7933DFEF21
EXC-D0129042,kpi_003,HOSP-001,DEPT-ADM,2026-06-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260608,PF-KPI-4E7933DFEF21
EXC-3BD83A76,kpi_003,HOSP-001,DEPT-ADM,2026-06-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260609,PF-KPI-4E7933DFEF21
EXC-01D55BB0,kpi_003,HOSP-001,DEPT-ADM,2026-06-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260610,PF-KPI-4E7933DFEF21
EXC-3E61B4F8,kpi_003,HOSP-001,DEPT-ADM,2026-06-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260611,PF-KPI-4E7933DFEF21
EXC-9BE353A8,kpi_003,HOSP-001,DEPT-ADM,2026-06-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260612,PF-KPI-4E7933DFEF21
EXC-0A699C75,kpi_003,HOSP-001,DEPT-ADM,2026-06-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260613,PF-KPI-4E7933DFEF21
EXC-CE4B2F93,kpi_003,HOSP-001,DEPT-ADM,2026-06-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260614,PF-KPI-4E7933DFEF21
EXC-C6A81DFD,kpi_003,HOSP-001,DEPT-ADM,2026-06-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260615,PF-KPI-4E7933DFEF21
EXC-1DC950A6,kpi_003,HOSP-001,DEPT-ADM,2026-06-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260616,PF-KPI-4E7933DFEF21
EXC-741F244D,kpi_003,HOSP-001,DEPT-ADM,2026-06-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260617,PF-KPI-4E7933DFEF21
EXC-3EB2944B,kpi_003,HOSP-001,DEPT-ADM,2026-06-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260618,PF-KPI-4E7933DFEF21
EXC-97D24471,kpi_003,HOSP-001,DEPT-ADM,2026-06-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260619,PF-KPI-4E7933DFEF21
EXC-A293739D,kpi_003,HOSP-001,DEPT-ADM,2026-06-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260620,PF-KPI-4E7933DFEF21
EXC-33D64B2C,kpi_003,HOSP-001,DEPT-ADM,2026-06-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260621,PF-KPI-4E7933DFEF21
EXC-BC273C5D,kpi_003,HOSP-001,DEPT-ADM,2026-06-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260622,PF-KPI-4E7933DFEF21
EXC-B9842F1F,kpi_003,HOSP-001,DEPT-ADM,2026-06-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260623,PF-KPI-4E7933DFEF21
EXC-04B6C6FE,kpi_003,HOSP-001,DEPT-ADM,2026-06-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260624,PF-KPI-4E7933DFEF21
EXC-37DBF36A,kpi_003,HOSP-001,DEPT-ADM,2026-06-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260625,PF-KPI-4E7933DFEF21
EXC-27267243,kpi_003,HOSP-001,DEPT-ADM,2026-06-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260626,PF-KPI-4E7933DFEF21
EXC-8B2F214F,kpi_003,HOSP-001,DEPT-ADM,2026-06-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260627,PF-KPI-4E7933DFEF21
EXC-2D0B492C,kpi_003,HOSP-001,DEPT-ADM,2026-06-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260628,PF-KPI-4E7933DFEF21
EXC-CBFBD868,kpi_003,HOSP-001,DEPT-ADM,2026-06-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260629,PF-KPI-4E7933DFEF21
EXC-C467E476,kpi_003,HOSP-001,DEPT-ADM,2026-06-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260630,PF-KPI-4E7933DFEF21
EXC-70AAD935,kpi_003,HOSP-001,DEPT-ADM,2026-07-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260701,PF-KPI-4E7933DFEF21
EXC-3D1CCA65,kpi_003,HOSP-001,DEPT-ADM,2026-07-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260702,PF-KPI-4E7933DFEF21
EXC-1CBC46FB,kpi_003,HOSP-001,DEPT-ADM,2026-07-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260703,PF-KPI-4E7933DFEF21
EXC-EBA22488,kpi_003,HOSP-001,DEPT-ADM,2026-07-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260704,PF-KPI-4E7933DFEF21
EXC-DE4998B4,kpi_003,HOSP-001,DEPT-ADM,2026-07-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260705,PF-KPI-4E7933DFEF21
EXC-967E4D6B,kpi_003,HOSP-001,DEPT-ADM,2026-07-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260706,PF-KPI-4E7933DFEF21
EXC-799F3550,kpi_003,HOSP-001,DEPT-ADM,2026-07-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260707,PF-KPI-4E7933DFEF21
EXC-DF8A870A,kpi_003,HOSP-001,DEPT-ADM,2026-07-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260708,PF-KPI-4E7933DFEF21
EXC-1BC152FD,kpi_003,HOSP-001,DEPT-ADM,2026-07-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260709,PF-KPI-4E7933DFEF21
EXC-5584F8FF,kpi_003,HOSP-001,DEPT-ADM,2026-07-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260710,PF-KPI-4E7933DFEF21
EXC-5AA0FD6D,kpi_003,HOSP-001,DEPT-ADM,2026-07-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260711,PF-KPI-4E7933DFEF21
EXC-71108283,kpi_003,HOSP-001,DEPT-ADM,2026-07-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260712,PF-KPI-4E7933DFEF21
EXC-E5461D3E,kpi_003,HOSP-001,DEPT-ADM,2026-07-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260713,PF-KPI-4E7933DFEF21
EXC-147A0286,kpi_003,HOSP-001,DEPT-ADM,2026-07-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260714,PF-KPI-4E7933DFEF21
EXC-333E673C,kpi_003,HOSP-001,DEPT-ADM,2026-07-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260715,PF-KPI-4E7933DFEF21
EXC-E1F59003,kpi_003,HOSP-001,DEPT-ADM,2026-07-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260716,PF-KPI-4E7933DFEF21
EXC-930791DD,kpi_003,HOSP-001,DEPT-ADM,2026-07-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260717,PF-KPI-4E7933DFEF21
EXC-4DD952E4,kpi_003,HOSP-001,DEPT-ADM,2026-07-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260718,PF-KPI-4E7933DFEF21
EXC-F81D237E,kpi_003,HOSP-001,DEPT-ADM,2026-07-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260719,PF-KPI-4E7933DFEF21
EXC-817D1B32,kpi_003,HOSP-001,DEPT-ADM,2026-07-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260720,PF-KPI-4E7933DFEF21
EXC-6E4D5831,kpi_003,HOSP-001,DEPT-ADM,2026-07-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260721,PF-KPI-4E7933DFEF21
EXC-49652B2E,kpi_003,HOSP-001,DEPT-ADM,2026-07-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260722,PF-KPI-4E7933DFEF21
EXC-46E80D9E,kpi_003,HOSP-001,DEPT-ADM,2026-07-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260723,PF-KPI-4E7933DFEF21
EXC-4A3D643B,kpi_003,HOSP-001,DEPT-ADM,2026-07-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260724,PF-KPI-4E7933DFEF21
EXC-780E1856,kpi_003,HOSP-001,DEPT-ADM,2026-07-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260725,PF-KPI-4E7933DFEF21
EXC-F5F34862,kpi_003,HOSP-001,DEPT-ADM,2026-07-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260726,PF-KPI-4E7933DFEF21
EXC-47A6198B,kpi_003,HOSP-001,DEPT-ADM,2026-07-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260727,PF-KPI-4E7933DFEF21
EXC-5A2845CF,kpi_003,HOSP-001,DEPT-ADM,2026-07-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260728,PF-KPI-4E7933DFEF21
EXC-EB7A398F,kpi_003,HOSP-001,DEPT-ADM,2026-07-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260729,PF-KPI-4E7933DFEF21
EXC-2E227A5A,kpi_003,HOSP-001,DEPT-ADM,2026-07-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260730,PF-KPI-4E7933DFEF21
EXC-29D42E7E,kpi_003,HOSP-001,DEPT-ADM,2026-07-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260731,PF-KPI-4E7933DFEF21
EXC-1CFDF289,kpi_003,HOSP-001,DEPT-ADM,2026-08-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260801,PF-KPI-4E7933DFEF21
EXC-CBC3929E,kpi_003,HOSP-001,DEPT-ADM,2026-08-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260802,PF-KPI-4E7933DFEF21
EXC-0CE3012F,kpi_003,HOSP-001,DEPT-ADM,2026-08-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260803,PF-KPI-4E7933DFEF21
EXC-C82AFA72,kpi_003,HOSP-001,DEPT-ADM,2026-08-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260804,PF-KPI-4E7933DFEF21
EXC-20B0FE99,kpi_003,HOSP-001,DEPT-ADM,2026-08-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260805,PF-KPI-4E7933DFEF21
EXC-008B127D,kpi_003,HOSP-001,DEPT-ADM,2026-08-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260806,PF-KPI-4E7933DFEF21
EXC-04419310,kpi_003,HOSP-001,DEPT-ADM,2026-08-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260807,PF-KPI-4E7933DFEF21
EXC-491BD550,kpi_003,HOSP-001,DEPT-ADM,2026-08-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260808,PF-KPI-4E7933DFEF21
EXC-4C05C706,kpi_003,HOSP-001,DEPT-ADM,2026-08-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260809,PF-KPI-4E7933DFEF21
EXC-5F0C8112,kpi_003,HOSP-001,DEPT-ADM,2026-08-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260810,PF-KPI-4E7933DFEF21
EXC-35AA9B62,kpi_003,HOSP-001,DEPT-ADM,2026-08-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260811,PF-KPI-4E7933DFEF21
EXC-A8CEF07A,kpi_003,HOSP-001,DEPT-ADM,2026-08-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260812,PF-KPI-4E7933DFEF21
EXC-D676D0F9,kpi_003,HOSP-001,DEPT-ADM,2026-08-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260813,PF-KPI-4E7933DFEF21
EXC-9402F72A,kpi_003,HOSP-001,DEPT-ADM,2026-08-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260814,PF-KPI-4E7933DFEF21
EXC-FC49370B,kpi_003,HOSP-001,DEPT-ADM,2026-08-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260815,PF-KPI-4E7933DFEF21
EXC-3A8A4271,kpi_003,HOSP-001,DEPT-ADM,2026-08-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260816,PF-KPI-4E7933DFEF21
EXC-347896E9,kpi_003,HOSP-001,DEPT-ADM,2026-08-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260817,PF-KPI-4E7933DFEF21
EXC-7AFA6E9C,kpi_003,HOSP-001,DEPT-ADM,2026-08-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260818,PF-KPI-4E7933DFEF21
EXC-C95AE973,kpi_003,HOSP-001,DEPT-ADM,2026-08-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260819,PF-KPI-4E7933DFEF21
EXC-8296C266,kpi_003,HOSP-001,DEPT-ADM,2026-08-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260820,PF-KPI-4E7933DFEF21
EXC-9BC83DB3,kpi_003,HOSP-001,DEPT-ADM,2026-08-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260821,PF-KPI-4E7933DFEF21
EXC-CCF0137D,kpi_003,HOSP-001,DEPT-ADM,2026-08-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260822,PF-KPI-4E7933DFEF21
EXC-D67B900C,kpi_003,HOSP-001,DEPT-ADM,2026-08-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260823,PF-KPI-4E7933DFEF21
EXC-143C699C,kpi_003,HOSP-001,DEPT-ADM,2026-08-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260824,PF-KPI-4E7933DFEF21
EXC-661C2C90,kpi_003,HOSP-001,DEPT-ADM,2026-08-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260825,PF-KPI-4E7933DFEF21
EXC-85060E65,kpi_003,HOSP-001,DEPT-ADM,2026-08-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260826,PF-KPI-4E7933DFEF21
EXC-6F72D6C8,kpi_003,HOSP-001,DEPT-ADM,2026-08-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260827,PF-KPI-4E7933DFEF21
EXC-F1CA6A0E,kpi_003,HOSP-001,DEPT-ADM,2026-08-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260828,PF-KPI-4E7933DFEF21
EXC-5F0ADC19,kpi_003,HOSP-001,DEPT-ADM,2026-08-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260829,PF-KPI-4E7933DFEF21
EXC-34BEA377,kpi_003,HOSP-001,DEPT-ADM,2026-08-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260830,PF-KPI-4E7933DFEF21
EXC-94D229A7,kpi_003,HOSP-001,DEPT-ADM,2026-08-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260831,PF-KPI-4E7933DFEF21
EXC-4AECE091,kpi_003,HOSP-001,DEPT-ADM,2026-09-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260901,PF-KPI-4E7933DFEF21
EXC-44F18C13,kpi_003,HOSP-001,DEPT-ADM,2026-09-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260902,PF-KPI-4E7933DFEF21
EXC-14C25E7C,kpi_003,HOSP-001,DEPT-ADM,2026-09-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260903,PF-KPI-4E7933DFEF21
EXC-047D9C0D,kpi_003,HOSP-001,DEPT-ADM,2026-09-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260904,PF-KPI-4E7933DFEF21
EXC-85E89A86,kpi_003,HOSP-001,DEPT-ADM,2026-09-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260905,PF-KPI-4E7933DFEF21
EXC-657A6B1B,kpi_003,HOSP-001,DEPT-ADM,2026-09-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260906,PF-KPI-4E7933DFEF21
EXC-401B87A7,kpi_003,HOSP-001,DEPT-ADM,2026-09-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260907,PF-KPI-4E7933DFEF21
EXC-EEB4AE42,kpi_003,HOSP-001,DEPT-ADM,2026-09-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260908,PF-KPI-4E7933DFEF21
EXC-16D555DE,kpi_003,HOSP-001,DEPT-ADM,2026-09-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260909,PF-KPI-4E7933DFEF21
EXC-865DF2EB,kpi_003,HOSP-001,DEPT-ADM,2026-09-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260910,PF-KPI-4E7933DFEF21
EXC-0686D9DF,kpi_003,HOSP-001,DEPT-ADM,2026-09-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260911,PF-KPI-4E7933DFEF21
EXC-D5BD8714,kpi_003,HOSP-001,DEPT-ADM,2026-09-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260912,PF-KPI-4E7933DFEF21
EXC-F7A9B07C,kpi_003,HOSP-001,DEPT-ADM,2026-09-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260913,PF-KPI-4E7933DFEF21
EXC-D7C465EC,kpi_003,HOSP-001,DEPT-ADM,2026-09-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260914,PF-KPI-4E7933DFEF21
EXC-024EAD4C,kpi_003,HOSP-001,DEPT-ADM,2026-09-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260915,PF-KPI-4E7933DFEF21
EXC-C295D573,kpi_003,HOSP-001,DEPT-ADM,2026-09-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260916,PF-KPI-4E7933DFEF21
EXC-26000EB8,kpi_003,HOSP-001,DEPT-ADM,2026-09-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260917,PF-KPI-4E7933DFEF21
EXC-CD0BCEBB,kpi_003,HOSP-001,DEPT-ADM,2026-09-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260918,PF-KPI-4E7933DFEF21
EXC-4B877FA5,kpi_003,HOSP-001,DEPT-ADM,2026-09-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260919,PF-KPI-4E7933DFEF21
EXC-06660297,kpi_003,HOSP-001,DEPT-ADM,2026-09-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260920,PF-KPI-4E7933DFEF21
EXC-A91FE436,kpi_003,HOSP-001,DEPT-ADM,2026-09-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260921,PF-KPI-4E7933DFEF21
EXC-108B7E02,kpi_003,HOSP-001,DEPT-ADM,2026-09-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260922,PF-KPI-4E7933DFEF21
EXC-DCC2F948,kpi_003,HOSP-001,DEPT-ADM,2026-09-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260923,PF-KPI-4E7933DFEF21
EXC-8289C7EA,kpi_003,HOSP-001,DEPT-ADM,2026-09-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260924,PF-KPI-4E7933DFEF21
EXC-38305A38,kpi_003,HOSP-001,DEPT-ADM,2026-09-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260925,PF-KPI-4E7933DFEF21
EXC-5ED094BE,kpi_003,HOSP-001,DEPT-ADM,2026-09-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260926,PF-KPI-4E7933DFEF21
EXC-D8386F4C,kpi_003,HOSP-001,DEPT-ADM,2026-09-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260927,PF-KPI-4E7933DFEF21
EXC-9B172DB5,kpi_003,HOSP-001,DEPT-ADM,2026-09-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260928,PF-KPI-4E7933DFEF21
EXC-E06E54E0,kpi_003,HOSP-001,DEPT-ADM,2026-09-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260929,PF-KPI-4E7933DFEF21
EXC-D9780A67,kpi_003,HOSP-001,DEPT-ADM,2026-09-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20260930,PF-KPI-4E7933DFEF21
EXC-D24FEC3B,kpi_003,HOSP-001,DEPT-ADM,2026-10-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261001,PF-KPI-4E7933DFEF21
EXC-9AF62239,kpi_003,HOSP-001,DEPT-ADM,2026-10-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261002,PF-KPI-4E7933DFEF21
EXC-DF303368,kpi_003,HOSP-001,DEPT-ADM,2026-10-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261003,PF-KPI-4E7933DFEF21
EXC-38D40729,kpi_003,HOSP-001,DEPT-ADM,2026-10-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261004,PF-KPI-4E7933DFEF21
EXC-8CB0E59F,kpi_003,HOSP-001,DEPT-ADM,2026-10-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261005,PF-KPI-4E7933DFEF21
EXC-6D85CF02,kpi_003,HOSP-001,DEPT-ADM,2026-10-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261006,PF-KPI-4E7933DFEF21
EXC-7BA97D3B,kpi_003,HOSP-001,DEPT-ADM,2026-10-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261007,PF-KPI-4E7933DFEF21
EXC-CA44783A,kpi_003,HOSP-001,DEPT-ADM,2026-10-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-ADM-20261008,PF-KPI-4E7933DFEF21
