issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id,_source_domain,integration_issue_id,source_issue_id,issue_origin,integration_run_id
ISS-kpi_005-E62F6F93,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-03-06,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260306,PEX-KPI-DCF120177644,patient_experience,IISS-8861CAF8,ISS-kpi_005-E62F6F93,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-1BF22404,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-03-06,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260306,PEX-KPI-DCF120177644,patient_experience,IISS-881A49D2,ISS-kpi_006-1BF22404,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DC18D219,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260307,PEX-KPI-DCF120177644,patient_experience,IISS-45CA361F,ISS-kpi_005-DC18D219,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-89A2039A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260308,PEX-KPI-DCF120177644,patient_experience,IISS-E76D47CA,ISS-kpi_005-89A2039A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-9F925BAE,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-03-08,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260308,PEX-KPI-DCF120177644,patient_experience,IISS-67978741,ISS-kpi_006-9F925BAE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-90B4FABB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260309,PEX-KPI-DCF120177644,patient_experience,IISS-44158948,ISS-kpi_005-90B4FABB,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-74B74E22,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260310,PEX-KPI-DCF120177644,patient_experience,IISS-5B55544C,ISS-kpi_005-74B74E22,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-00B9BA59,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260311,PEX-KPI-DCF120177644,patient_experience,IISS-B47E0F73,ISS-kpi_005-00B9BA59,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-CA7015AA,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260312,PEX-KPI-DCF120177644,patient_experience,IISS-33B4C032,ISS-kpi_005-CA7015AA,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-42F9BECE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260313,PEX-KPI-DCF120177644,patient_experience,IISS-EC862B9F,ISS-kpi_005-42F9BECE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-ABBA4BBD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260314,PEX-KPI-DCF120177644,patient_experience,IISS-74E32A37,ISS-kpi_005-ABBA4BBD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-D267E916,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-03-15,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260315,PEX-KPI-DCF120177644,patient_experience,IISS-28EE996A,ISS-kpi_005-D267E916,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-A035347C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-03-15,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260315,PEX-KPI-DCF120177644,patient_experience,IISS-AB70DCE8,ISS-kpi_006-A035347C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-28C8EA85,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-03-16,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260316,PEX-KPI-DCF120177644,patient_experience,IISS-A1099310,ISS-kpi_005-28C8EA85,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-F3A5F777,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-03-16,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260316,PEX-KPI-DCF120177644,patient_experience,IISS-F58CA59C,ISS-kpi_006-F3A5F777,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8EEE9BA4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260317,PEX-KPI-DCF120177644,patient_experience,IISS-CCF1CD63,ISS-kpi_005-8EEE9BA4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-EB33FF2B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260318,PEX-KPI-DCF120177644,patient_experience,IISS-93AAC44C,ISS-kpi_005-EB33FF2B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-37885DE8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260319,PEX-KPI-DCF120177644,patient_experience,IISS-A669462C,ISS-kpi_005-37885DE8,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-37F8542F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260320,PEX-KPI-DCF120177644,patient_experience,IISS-E28EF977,ISS-kpi_005-37F8542F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-50978434,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260321,PEX-KPI-DCF120177644,patient_experience,IISS-FB2946B1,ISS-kpi_005-50978434,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5214F741,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260322,PEX-KPI-DCF120177644,patient_experience,IISS-54D06DCA,ISS-kpi_005-5214F741,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-E0EE17CD,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-03-22,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260322,PEX-KPI-DCF120177644,patient_experience,IISS-1AD62528,ISS-kpi_006-E0EE17CD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4919C209,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260323,PEX-KPI-DCF120177644,patient_experience,IISS-9D434A76,ISS-kpi_005-4919C209,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AE8C0A02,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260324,PEX-KPI-DCF120177644,patient_experience,IISS-54A060CE,ISS-kpi_005-AE8C0A02,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-74D61979,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260325,PEX-KPI-DCF120177644,patient_experience,IISS-DAF575C8,ISS-kpi_005-74D61979,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-35A26683,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-03-26,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260326,PEX-KPI-DCF120177644,patient_experience,IISS-382258D8,ISS-kpi_005-35A26683,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-0AD752D4,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-03-26,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260326,PEX-KPI-DCF120177644,patient_experience,IISS-7C89EE77,ISS-kpi_006-0AD752D4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-18D7D51A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260327,PEX-KPI-DCF120177644,patient_experience,IISS-C8001B44,ISS-kpi_005-18D7D51A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-0E11CA99,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260328,PEX-KPI-DCF120177644,patient_experience,IISS-387474FD,ISS-kpi_005-0E11CA99,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-02B24F56,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260329,PEX-KPI-DCF120177644,patient_experience,IISS-6FCD17BA,ISS-kpi_005-02B24F56,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AF0A0D04,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-03-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260330,PEX-KPI-DCF120177644,patient_experience,IISS-F18360C1,ISS-kpi_005-AF0A0D04,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-32430683,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-03-31,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260331,PEX-KPI-DCF120177644,patient_experience,IISS-DC797C32,ISS-kpi_005-32430683,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-121D134C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-03-31,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260331,PEX-KPI-DCF120177644,patient_experience,IISS-B4F29639,ISS-kpi_006-121D134C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-31B3BD9F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260401,PEX-KPI-DCF120177644,patient_experience,IISS-7D8A589B,ISS-kpi_005-31B3BD9F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C297C3F1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260402,PEX-KPI-DCF120177644,patient_experience,IISS-1E85013F,ISS-kpi_005-C297C3F1,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8A5F1603,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260403,PEX-KPI-DCF120177644,patient_experience,IISS-B39F267B,ISS-kpi_005-8A5F1603,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-9F807AF3,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-03,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260403,PEX-KPI-DCF120177644,patient_experience,IISS-73EEDC03,ISS-kpi_006-9F807AF3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-91C61FC8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260404,PEX-KPI-DCF120177644,patient_experience,IISS-50262705,ISS-kpi_005-91C61FC8,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6EF87D6F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260405,PEX-KPI-DCF120177644,patient_experience,IISS-87B9E7F0,ISS-kpi_005-6EF87D6F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9B7137F4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260406,PEX-KPI-DCF120177644,patient_experience,IISS-2E40FDB1,ISS-kpi_005-9B7137F4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-CBC59E06,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-06,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260406,PEX-KPI-DCF120177644,patient_experience,IISS-90E9B7A9,ISS-kpi_006-CBC59E06,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-687FE4D7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260407,PEX-KPI-DCF120177644,patient_experience,IISS-4BFD1FFD,ISS-kpi_005-687FE4D7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-24E33180,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260407,PEX-KPI-DCF120177644,patient_experience,IISS-E3CE7981,ISS-kpi_006-24E33180,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8A1FCADC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260408,PEX-KPI-DCF120177644,patient_experience,IISS-988BD0B9,ISS-kpi_005-8A1FCADC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-03751D63,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260409,PEX-KPI-DCF120177644,patient_experience,IISS-90D83959,ISS-kpi_005-03751D63,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4873EBF0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260410,PEX-KPI-DCF120177644,patient_experience,IISS-2DE31925,ISS-kpi_005-4873EBF0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FA735C20,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260411,PEX-KPI-DCF120177644,patient_experience,IISS-CE72A286,ISS-kpi_005-FA735C20,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-92C8C6F8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260412,PEX-KPI-DCF120177644,patient_experience,IISS-8AB9227C,ISS-kpi_005-92C8C6F8,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DD573A91,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260413,PEX-KPI-DCF120177644,patient_experience,IISS-7C68C98D,ISS-kpi_005-DD573A91,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DD9927C1,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-04-14,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260414,PEX-KPI-DCF120177644,patient_experience,IISS-2558F620,ISS-kpi_005-DD9927C1,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-7F92B86C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-04-14,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260414,PEX-KPI-DCF120177644,patient_experience,IISS-6AEC7AE7,ISS-kpi_006-7F92B86C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2A39BCA9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260415,PEX-KPI-DCF120177644,patient_experience,IISS-A8BC89E1,ISS-kpi_005-2A39BCA9,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A10C0AC6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260416,PEX-KPI-DCF120177644,patient_experience,IISS-807677F4,ISS-kpi_005-A10C0AC6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3F4029AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260417,PEX-KPI-DCF120177644,patient_experience,IISS-176C80AD,ISS-kpi_005-3F4029AD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C654D965,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260418,PEX-KPI-DCF120177644,patient_experience,IISS-737282A4,ISS-kpi_005-C654D965,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C9993FB7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260419,PEX-KPI-DCF120177644,patient_experience,IISS-BB61A547,ISS-kpi_005-C9993FB7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A32524BC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260420,PEX-KPI-DCF120177644,patient_experience,IISS-2E9CBE77,ISS-kpi_005-A32524BC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3831A992,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260421,PEX-KPI-DCF120177644,patient_experience,IISS-E4D782FD,ISS-kpi_005-3831A992,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9F76F84C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260422,PEX-KPI-DCF120177644,patient_experience,IISS-EDD4FF3C,ISS-kpi_005-9F76F84C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6B29C3F0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260423,PEX-KPI-DCF120177644,patient_experience,IISS-D9CF756B,ISS-kpi_005-6B29C3F0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-98B25646,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260424,PEX-KPI-DCF120177644,patient_experience,IISS-A5EF6B83,ISS-kpi_005-98B25646,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5FFF32AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260425,PEX-KPI-DCF120177644,patient_experience,IISS-9F04454E,ISS-kpi_005-5FFF32AD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A40F7761,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260426,PEX-KPI-DCF120177644,patient_experience,IISS-A18E3337,ISS-kpi_005-A40F7761,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FC9E81AE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260427,PEX-KPI-DCF120177644,patient_experience,IISS-E7C57388,ISS-kpi_005-FC9E81AE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-94BB37CE,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-27,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260427,PEX-KPI-DCF120177644,patient_experience,IISS-ACD6B8BC,ISS-kpi_006-94BB37CE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-62D2E195,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260428,PEX-KPI-DCF120177644,patient_experience,IISS-A82389DC,ISS-kpi_005-62D2E195,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AF50E3F6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260429,PEX-KPI-DCF120177644,patient_experience,IISS-07052ED2,ISS-kpi_005-AF50E3F6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2B2CD77A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260430,PEX-KPI-DCF120177644,patient_experience,IISS-34B4D0DE,ISS-kpi_005-2B2CD77A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-22DDB7D2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260501,PEX-KPI-DCF120177644,patient_experience,IISS-1BDC43EC,ISS-kpi_005-22DDB7D2,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-B7978CA5,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260502,PEX-KPI-DCF120177644,patient_experience,IISS-5F11BB66,ISS-kpi_005-B7978CA5,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4EC5E544,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260503,PEX-KPI-DCF120177644,patient_experience,IISS-8A4C44CD,ISS-kpi_005-4EC5E544,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9EAAE3DD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260504,PEX-KPI-DCF120177644,patient_experience,IISS-B598FF30,ISS-kpi_005-9EAAE3DD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BF47D6F3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260505,PEX-KPI-DCF120177644,patient_experience,IISS-D21F44E0,ISS-kpi_005-BF47D6F3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FEE77103,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260506,PEX-KPI-DCF120177644,patient_experience,IISS-D8DEDAC6,ISS-kpi_005-FEE77103,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-04561D51,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260507,PEX-KPI-DCF120177644,patient_experience,IISS-D5AD14CC,ISS-kpi_005-04561D51,source_engine,SIX-KPI-8EC2F4190438
