episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,linked_case_count,maximum_risk_score,maximum_urgency,priority_tiers,dominant_kpi_id,dominant_kpi_name,representative_recommendation,representative_recommendation_id,persistence_summary,episode_grouping_basis,episode_grouping_kpi_id
EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,HOSP-001,DEPT-DIAG,Diagnostics,2026-01-08,2026-01-08,1,82.24,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260108-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-01-08 to 2026-01-08. Max risk: 82.2. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-01,2026-04-06,3,88.93,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260404-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-04-01 to 2026-04-06. Max risk: 88.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-17,2026-04-17,1,80.98,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260417-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-17 to 2026-04-17. Max risk: 81.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-23,2026-04-24,2,92.71,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260424-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-04-23 to 2026-04-24. Max risk: 92.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-07,2026-05-07,1,71.7,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260507-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-05-07 to 2026-05-07. Max risk: 71.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-11,2026-05-12,2,61.69,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260511-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-05-11 to 2026-05-12. Max risk: 61.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-20,2026-05-20,1,57.32,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260520-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-05-20 to 2026-05-20. Max risk: 57.3. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-06,2026-06-06,1,55.83,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260606-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-06-06 to 2026-06-06. Max risk: 55.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-10,2026-06-13,2,77.73,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260613-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-06-10 to 2026-06-13. Max risk: 77.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-19,2026-06-19,1,88.72,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260619-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-06-19 to 2026-06-19. Max risk: 88.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,HOSP-001,DEPT-DIAG,Diagnostics,2026-07-04,2026-07-04,1,61.4,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260704-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-07-04 to 2026-07-04. Max risk: 61.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,HOSP-001,DEPT-DIAG,Diagnostics,2026-07-23,2026-07-25,2,94.49,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260725-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-07-23 to 2026-07-25. Max risk: 94.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,HOSP-001,DEPT-DIAG,Diagnostics,2026-08-04,2026-08-06,3,56.97,Immediate Review,"Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260805-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-08-04 to 2026-08-06. Max risk: 57.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,HOSP-001,DEPT-DIAG,Diagnostics,2026-08-10,2026-08-10,1,70.46,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260810-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-08-10 to 2026-08-10. Max risk: 70.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-01,2026-09-01,1,65.39,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260901-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-09-01 to 2026-09-01. Max risk: 65.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-12,2026-09-22,6,85.42,Immediate Review,"Critical, Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20260922-OPT1,Dominant KPI Staffing Level persisted across 6 reporting date(s) from 2026-09-12 to 2026-09-22. Max risk: 85.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,HOSP-001,DEPT-DIAG,Diagnostics,2026-10-23,2026-10-23,1,59.75,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20261023-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-10-23 to 2026-10-23. Max risk: 59.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,HOSP-001,DEPT-DIAG,Diagnostics,2026-10-31,2026-10-31,1,56.7,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20261031-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-10-31 to 2026-10-31. Max risk: 56.7. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,HOSP-001,DEPT-DIAG,Diagnostics,2026-11-08,2026-11-12,3,79.1,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-DIAG-20261108-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-11-08 to 2026-11-12. Max risk: 79.1. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,HOSP-001,DEPT-DIAG,Diagnostics,2026-01-22,2026-01-22,1,53.29,Immediate Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260122-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-22 to 2026-01-22. Max risk: 53.3. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,HOSP-001,DEPT-DIAG,Diagnostics,2026-03-28,2026-03-28,1,55.58,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260328-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-03-28 to 2026-03-28. Max risk: 55.6. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-09,2026-04-11,2,79.13,Immediate Review,"Critical, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260411-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-04-09 to 2026-04-11. Max risk: 79.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-22,2026-04-22,1,60.84,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260422-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-04-22 to 2026-04-22. Max risk: 60.8. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-26,2026-04-27,2,79.04,Immediate Review,"Critical, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260426-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-04-26 to 2026-04-27. Max risk: 79.0. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-15,2026-05-16,2,72.52,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260515-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-05-15 to 2026-05-16. Max risk: 72.5. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-21,2026-05-21,1,62.27,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260521-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-05-21 to 2026-05-21. Max risk: 62.3. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-15,2026-06-15,1,88.41,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260615-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-15 to 2026-06-15. Max risk: 88.4. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-21,2026-06-21,1,64.25,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260621-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-06-21 to 2026-06-21. Max risk: 64.3. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-26,2026-06-27,2,86.39,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260626-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-06-26 to 2026-06-27. Max risk: 86.4. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,HOSP-001,DEPT-DIAG,Diagnostics,2026-07-20,2026-07-20,1,69.11,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260720-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-07-20 to 2026-07-20. Max risk: 69.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,HOSP-001,DEPT-DIAG,Diagnostics,2026-07-27,2026-07-27,1,69.69,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260727-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-07-27 to 2026-07-27. Max risk: 69.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-10,2026-09-10,1,74.3,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260910-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-09-10 to 2026-09-10. Max risk: 74.3. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-15,2026-09-15,1,74.69,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260915-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-09-15 to 2026-09-15. Max risk: 74.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-21,2026-09-21,1,50.71,Prompt Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260921-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-09-21 to 2026-09-21. Max risk: 50.7. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,HOSP-001,DEPT-DIAG,Diagnostics,2026-09-30,2026-10-02,2,56.3,Immediate Review,"Elevated, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20260930-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-09-30 to 2026-10-02. Max risk: 56.3. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,HOSP-001,DEPT-DIAG,Diagnostics,2026-10-15,2026-10-15,1,52.75,Immediate Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261015-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-10-15 to 2026-10-15. Max risk: 52.8. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,HOSP-001,DEPT-DIAG,Diagnostics,2026-10-19,2026-10-19,1,58.46,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261019-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-10-19 to 2026-10-19. Max risk: 58.5. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,HOSP-001,DEPT-DIAG,Diagnostics,2026-10-27,2026-11-01,3,79.24,Immediate Review,"Critical, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261030-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 3 reporting date(s) from 2026-10-27 to 2026-11-01. Max risk: 79.2. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,HOSP-001,DEPT-DIAG,Diagnostics,2026-11-11,2026-11-11,1,51.9,Prompt Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261111-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-11-11 to 2026-11-11. Max risk: 51.9. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,HOSP-001,DEPT-DIAG,Diagnostics,2026-11-15,2026-11-15,1,77.89,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261115-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-11-15 to 2026-11-15. Max risk: 77.9. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,HOSP-001,DEPT-DIAG,Diagnostics,2026-11-26,2026-11-27,2,60.7,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261126-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-11-26 to 2026-11-27. Max risk: 60.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,HOSP-001,DEPT-DIAG,Diagnostics,2026-12-02,2026-12-02,1,55.05,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261202-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-12-02 to 2026-12-02. Max risk: 55.1. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,HOSP-001,DEPT-DIAG,Diagnostics,2026-12-07,2026-12-11,3,58.2,Immediate Review,"Elevated, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261207-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 3 reporting date(s) from 2026-12-07 to 2026-12-11. Max risk: 58.2. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,HOSP-001,DEPT-DIAG,Diagnostics,2026-12-27,2026-12-27,1,56.8,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-DIAG-20261227-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-12-27 to 2026-12-27. Max risk: 56.8. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-02,2026-04-07,3,63.27,Immediate Review,"Elevated, High",kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260405-OPT1,Dominant KPI Average Patient Waiting Time persisted across 3 reporting date(s) from 2026-04-02 to 2026-04-07. Max risk: 63.3. Max urgency: Immediate Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-12,2026-04-15,2,57.93,Prompt Review,"Elevated, High",kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260412-OPT1,Dominant KPI Average Patient Waiting Time persisted across 2 reporting date(s) from 2026-04-12 to 2026-04-15. Max risk: 57.9. Max urgency: Prompt Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-21,2026-04-21,1,56.82,Prompt Review,High,kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260421-OPT1,Dominant KPI Average Patient Waiting Time persisted across 1 reporting date(s) from 2026-04-21 to 2026-04-21. Max risk: 56.8. Max urgency: Prompt Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-28,2026-04-28,1,52.94,Prompt Review,Elevated,kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260428-OPT1,Dominant KPI Average Patient Waiting Time persisted across 1 reporting date(s) from 2026-04-28 to 2026-04-28. Max risk: 52.9. Max urgency: Prompt Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-31,2026-06-09,9,87.24,Immediate Review,"Critical, Elevated, High",kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260603-OPT1,Dominant KPI Average Patient Waiting Time persisted across 9 reporting date(s) from 2026-05-31 to 2026-06-09. Max risk: 87.2. Max urgency: Immediate Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-14,2026-07-03,12,86.69,Immediate Review,"Critical, High",kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260618-OPT1,Dominant KPI Average Patient Waiting Time persisted across 12 reporting date(s) from 2026-06-14 to 2026-07-03. Max risk: 86.7. Max urgency: Immediate Review.,dominant_kpi,kpi_004
EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,HOSP-001,DEPT-DIAG,Diagnostics,2026-07-07,2026-07-31,20,82.07,Immediate Review,"Critical, Elevated, High",kpi_004,Average Patient Waiting Time,Review Queue Bottlenecks and Deploy Temporary Triage Support,REC-CASE-DEPT-DIAG-20260721-OPT1,Dominant KPI Average Patient Waiting Time persisted across 20 reporting date(s) from 2026-07-07 to 2026-07-31. Max risk: 82.1. Max urgency: Immediate Review.,dominant_kpi,kpi_004
