scenario_run_id,approval_package_id,comparator_type,assumption_plausibility,hard_limit_violated,soft_limit_violated
SR-BL-3C57805EB83FB27D-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Higher Intensity,Internally Inconsistent,False,False
SR-BL-758FACE8410BA690-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Baseline,Internally Inconsistent,False,False
SR-BL-758FACE8410BA690-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Conservative,Internally Inconsistent,False,False
SR-BL-758FACE8410BA690-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Expected,Internally Inconsistent,False,False
SR-BL-758FACE8410BA690-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,Higher Intensity,Internally Inconsistent,False,False
SR-BL-3430FEABC4C3DF9B-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Baseline,Internally Inconsistent,False,False
SR-BL-3430FEABC4C3DF9B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Conservative,Internally Inconsistent,False,False
SR-BL-3430FEABC4C3DF9B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Expected,Internally Inconsistent,False,False
SR-BL-3430FEABC4C3DF9B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2FEE410FDFB16298-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Baseline,Internally Inconsistent,False,False
SR-BL-2FEE410FDFB16298-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Conservative,Internally Inconsistent,False,False
SR-BL-2FEE410FDFB16298-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Expected,Internally Inconsistent,False,False
SR-BL-2FEE410FDFB16298-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,Higher Intensity,Internally Inconsistent,False,False
SR-BL-46FA657888EFE7AD-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Baseline,Internally Inconsistent,False,False
SR-BL-46FA657888EFE7AD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Conservative,Internally Inconsistent,False,False
SR-BL-46FA657888EFE7AD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Expected,Internally Inconsistent,False,False
SR-BL-46FA657888EFE7AD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9B7D1CB5C80261D2-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Baseline,Internally Inconsistent,False,False
SR-BL-9B7D1CB5C80261D2-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Conservative,Internally Inconsistent,False,False
SR-BL-9B7D1CB5C80261D2-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Expected,Internally Inconsistent,False,False
SR-BL-9B7D1CB5C80261D2-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,Higher Intensity,Internally Inconsistent,False,False
SR-BL-5E612570B8373BB8-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Baseline,Internally Inconsistent,False,False
SR-BL-5E612570B8373BB8-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Conservative,Internally Inconsistent,False,False
SR-BL-5E612570B8373BB8-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Expected,Internally Inconsistent,False,False
SR-BL-5E612570B8373BB8-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D262692D06094508-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Baseline,Internally Inconsistent,False,False
SR-BL-D262692D06094508-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Conservative,Internally Inconsistent,False,False
SR-BL-D262692D06094508-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Expected,Internally Inconsistent,False,False
SR-BL-D262692D06094508-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,Higher Intensity,Internally Inconsistent,False,False
SR-BL-070A0C28E0BA5503-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Baseline,Internally Inconsistent,False,False
SR-BL-070A0C28E0BA5503-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Conservative,Internally Inconsistent,False,False
SR-BL-070A0C28E0BA5503-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Expected,Internally Inconsistent,False,False
SR-BL-070A0C28E0BA5503-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260901,Higher Intensity,Internally Inconsistent,False,False
SR-BL-93DB6F1285221796-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Baseline,Internally Inconsistent,False,False
SR-BL-93DB6F1285221796-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Conservative,Internally Inconsistent,False,False
SR-BL-93DB6F1285221796-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Expected,Internally Inconsistent,False,False
SR-BL-93DB6F1285221796-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,Higher Intensity,Internally Inconsistent,False,False
SR-BL-047D3EEF2C3B17A9-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Baseline,Internally Inconsistent,False,False
SR-BL-047D3EEF2C3B17A9-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Conservative,Internally Inconsistent,False,False
SR-BL-047D3EEF2C3B17A9-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Expected,Internally Inconsistent,False,False
SR-BL-047D3EEF2C3B17A9-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F7B5D619087F6EBD-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Baseline,Internally Inconsistent,False,False
SR-BL-F7B5D619087F6EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Conservative,Internally Inconsistent,False,False
SR-BL-F7B5D619087F6EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Expected,Internally Inconsistent,False,False
SR-BL-F7B5D619087F6EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D5B12F1E9C4A93D9-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Baseline,Internally Inconsistent,False,False
SR-BL-D5B12F1E9C4A93D9-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Conservative,Internally Inconsistent,False,False
SR-BL-D5B12F1E9C4A93D9-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Expected,Internally Inconsistent,False,False
SR-BL-D5B12F1E9C4A93D9-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0258B09545055290-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Baseline,Internally Inconsistent,False,False
SR-BL-0258B09545055290-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Conservative,Internally Inconsistent,False,False
SR-BL-0258B09545055290-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Expected,Internally Inconsistent,False,False
SR-BL-0258B09545055290-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8CC358EFDC91E8CD-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Baseline,Internally Inconsistent,False,False
SR-BL-8CC358EFDC91E8CD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Conservative,Internally Inconsistent,False,False
SR-BL-8CC358EFDC91E8CD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Expected,Internally Inconsistent,False,False
SR-BL-8CC358EFDC91E8CD-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8103288615D22BDC-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Baseline,Internally Inconsistent,False,False
SR-BL-8103288615D22BDC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Conservative,Internally Inconsistent,False,False
SR-BL-8103288615D22BDC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Expected,Internally Inconsistent,False,False
SR-BL-8103288615D22BDC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E1CC2592F6C9FF5D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Baseline,Internally Inconsistent,False,False
SR-BL-E1CC2592F6C9FF5D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Conservative,Internally Inconsistent,False,False
SR-BL-E1CC2592F6C9FF5D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Expected,Internally Inconsistent,False,False
SR-BL-E1CC2592F6C9FF5D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E5112414C7B6EE2B-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Baseline,Internally Inconsistent,False,False
SR-BL-E5112414C7B6EE2B-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Conservative,Internally Inconsistent,False,False
SR-BL-E5112414C7B6EE2B-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Expected,Internally Inconsistent,False,False
SR-BL-E5112414C7B6EE2B-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,Higher Intensity,Internally Inconsistent,False,False
SR-BL-B09A9FE61EB3980B-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Baseline,Internally Inconsistent,False,False
SR-BL-B09A9FE61EB3980B-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Conservative,Internally Inconsistent,False,False
SR-BL-B09A9FE61EB3980B-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Expected,Internally Inconsistent,False,False
SR-BL-B09A9FE61EB3980B-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,Higher Intensity,Internally Inconsistent,False,False
SR-BL-57A1BFEDDFB3858E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Baseline,Internally Inconsistent,False,False
SR-BL-57A1BFEDDFB3858E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Conservative,Internally Inconsistent,False,False
SR-BL-57A1BFEDDFB3858E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Expected,Internally Inconsistent,False,False
SR-BL-57A1BFEDDFB3858E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,Higher Intensity,Internally Inconsistent,False,False
SR-BL-65961F3EEDFDE03F-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Baseline,Internally Inconsistent,False,False
SR-BL-65961F3EEDFDE03F-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Conservative,Internally Inconsistent,False,False
SR-BL-65961F3EEDFDE03F-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Expected,Internally Inconsistent,False,False
SR-BL-65961F3EEDFDE03F-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,Higher Intensity,Internally Inconsistent,False,False
SR-BL-277EBDFF9E5DE512-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Baseline,Internally Inconsistent,False,False
SR-BL-277EBDFF9E5DE512-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Conservative,Internally Inconsistent,False,False
SR-BL-277EBDFF9E5DE512-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Expected,Internally Inconsistent,False,False
SR-BL-277EBDFF9E5DE512-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0F8F7C9EE711C4F4-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Baseline,Internally Inconsistent,False,False
SR-BL-0F8F7C9EE711C4F4-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Conservative,Internally Inconsistent,False,False
SR-BL-0F8F7C9EE711C4F4-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Expected,Internally Inconsistent,False,False
SR-BL-0F8F7C9EE711C4F4-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D82D03A02C1E510E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Baseline,Internally Inconsistent,False,False
SR-BL-D82D03A02C1E510E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Conservative,Internally Inconsistent,False,False
SR-BL-D82D03A02C1E510E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Expected,Internally Inconsistent,False,False
SR-BL-D82D03A02C1E510E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2AE42776F9AA2C7D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Baseline,Internally Inconsistent,False,False
SR-BL-2AE42776F9AA2C7D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Conservative,Internally Inconsistent,False,False
SR-BL-2AE42776F9AA2C7D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Expected,Internally Inconsistent,False,False
SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Higher Intensity,Internally Inconsistent,False,False
SR-BL-24C7187D9091688F-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Baseline,Internally Inconsistent,False,False
SR-BL-24C7187D9091688F-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Conservative,Internally Inconsistent,False,False
SR-BL-24C7187D9091688F-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Expected,Internally Inconsistent,False,False
SR-BL-24C7187D9091688F-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Higher Intensity,Internally Inconsistent,False,False
SR-BL-294CD3C94DA05CCF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Baseline,Internally Inconsistent,False,False
SR-BL-294CD3C94DA05CCF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Conservative,Internally Inconsistent,False,False
SR-BL-294CD3C94DA05CCF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Expected,Internally Inconsistent,False,False
SR-BL-294CD3C94DA05CCF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Higher Intensity,Internally Inconsistent,False,False
SR-BL-811CC10E28CE7105-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Baseline,Internally Inconsistent,False,False
SR-BL-811CC10E28CE7105-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Conservative,Internally Inconsistent,False,False
SR-BL-811CC10E28CE7105-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Expected,Internally Inconsistent,False,False
SR-BL-811CC10E28CE7105-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C08CF67492F5A2D8-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Baseline,Internally Inconsistent,False,False
SR-BL-C08CF67492F5A2D8-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Conservative,Internally Inconsistent,False,False
SR-BL-C08CF67492F5A2D8-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Expected,Internally Inconsistent,False,False
SR-BL-C08CF67492F5A2D8-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Higher Intensity,Internally Inconsistent,False,False
SR-BL-DBA45C7ECC024F2A-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Baseline,Internally Inconsistent,False,False
SR-BL-DBA45C7ECC024F2A-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Conservative,Internally Inconsistent,False,False
SR-BL-DBA45C7ECC024F2A-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Expected,Internally Inconsistent,False,False
SR-BL-DBA45C7ECC024F2A-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E071EA94B2CE7EF4-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Baseline,Internally Inconsistent,False,False
SR-BL-E071EA94B2CE7EF4-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Conservative,Internally Inconsistent,False,False
SR-BL-E071EA94B2CE7EF4-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Expected,Internally Inconsistent,False,False
SR-BL-E071EA94B2CE7EF4-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Higher Intensity,Internally Inconsistent,False,False
SR-BL-22F79AE722DD9BCE-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Baseline,Internally Inconsistent,False,False
SR-BL-22F79AE722DD9BCE-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Conservative,Internally Inconsistent,False,False
SR-BL-22F79AE722DD9BCE-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Expected,Internally Inconsistent,False,False
SR-BL-22F79AE722DD9BCE-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Higher Intensity,Internally Inconsistent,False,False
SR-BL-83DE60C89519B089-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Baseline,Internally Inconsistent,False,False
SR-BL-83DE60C89519B089-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Conservative,Internally Inconsistent,False,False
SR-BL-83DE60C89519B089-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Expected,Internally Inconsistent,False,False
SR-BL-83DE60C89519B089-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D8BF9220CA7444BB-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Baseline,Internally Inconsistent,False,False
SR-BL-D8BF9220CA7444BB-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Conservative,Internally Inconsistent,False,False
SR-BL-D8BF9220CA7444BB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Expected,Internally Inconsistent,False,False
SR-BL-D8BF9220CA7444BB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2577E4AF31EE74E2-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Baseline,Internally Inconsistent,False,False
SR-BL-2577E4AF31EE74E2-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Conservative,Internally Inconsistent,False,False
SR-BL-2577E4AF31EE74E2-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Expected,Internally Inconsistent,False,False
SR-BL-2577E4AF31EE74E2-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Higher Intensity,Internally Inconsistent,False,False
SR-BL-4AE8A17F60DA4DB1-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Baseline,Internally Inconsistent,False,False
SR-BL-4AE8A17F60DA4DB1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Conservative,Internally Inconsistent,False,False
SR-BL-4AE8A17F60DA4DB1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Expected,Internally Inconsistent,False,False
SR-BL-4AE8A17F60DA4DB1-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Higher Intensity,Internally Inconsistent,False,False
SR-BL-B59C32BF756AC3DE-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Baseline,Internally Inconsistent,False,False
SR-BL-B59C32BF756AC3DE-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Conservative,Internally Inconsistent,False,False
SR-BL-B59C32BF756AC3DE-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Expected,Internally Inconsistent,False,False
SR-BL-B59C32BF756AC3DE-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6EBF25096E740FA0-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Baseline,Internally Inconsistent,False,False
SR-BL-6EBF25096E740FA0-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Conservative,Internally Inconsistent,False,False
SR-BL-6EBF25096E740FA0-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Expected,Internally Inconsistent,False,False
SR-BL-6EBF25096E740FA0-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Higher Intensity,Internally Inconsistent,False,False
SR-BL-3E1C7D26C1A5391F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Baseline,Internally Inconsistent,False,False
SR-BL-3E1C7D26C1A5391F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Conservative,Internally Inconsistent,False,False
SR-BL-3E1C7D26C1A5391F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Expected,Internally Inconsistent,False,False
SR-BL-3E1C7D26C1A5391F-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Higher Intensity,Internally Inconsistent,False,False
SR-BL-70C290549E361197-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Baseline,Internally Inconsistent,False,False
SR-BL-70C290549E361197-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Conservative,Internally Inconsistent,False,False
SR-BL-70C290549E361197-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Expected,Internally Inconsistent,False,False
SR-BL-70C290549E361197-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Higher Intensity,Internally Inconsistent,False,False
SR-BL-BC5B6E80B089ECEF-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Baseline,Internally Inconsistent,False,False
SR-BL-BC5B6E80B089ECEF-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Conservative,Internally Inconsistent,False,False
SR-BL-BC5B6E80B089ECEF-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Expected,Internally Inconsistent,False,False
SR-BL-BC5B6E80B089ECEF-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6564610C0FF8940F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Baseline,Internally Inconsistent,False,False
SR-BL-6564610C0FF8940F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Conservative,Internally Inconsistent,False,False
SR-BL-6564610C0FF8940F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Expected,Internally Inconsistent,False,False
SR-BL-6564610C0FF8940F-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Higher Intensity,Internally Inconsistent,False,False
SR-BL-CEDB52C10CC5423A-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Baseline,Internally Inconsistent,False,False
SR-BL-CEDB52C10CC5423A-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Conservative,Internally Inconsistent,False,False
SR-BL-CEDB52C10CC5423A-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Expected,Internally Inconsistent,False,False
SR-BL-CEDB52C10CC5423A-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Higher Intensity,Internally Inconsistent,False,False
