scenario_run_id,approval_package_id,cost_component_name,financial_input_id,base_cost,base_rate,uncertainty_eligibility,uncertainty_status,governance_warning
SR-BL-EB935D17ADFCF500-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-24E8132F23E980FC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260420,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1A12AF7C3E39DADF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-AF5E6D0F3A7F29BE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-CAC926848EDEB1B6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1E49DB13E2EAA2B1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
