management_scenario_package_id,approval_package_id,financial_readiness,Baseline,Conservative,Expected,Higher Intensity,total_estimated_benefit,net_financial_impact,cost_completeness,benefit_completeness,roi_status,roi_percent,payback_status,payback_period,affordability,uncertainty_range,primary_financial_driver,primary_financial_risk,financial_confidence,required_confirmation,management_action_required,approval_status,governance_warning
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Ready for Financial Comparison,,24990.0,51250.0,102420.0,44310.0,-134350.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-75.3735284924263,Calculated,4.061862844757582,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
