validation_record_id,kpi_id,integration_record_id,kpi_value,calculation_status,promoted_threshold_status,occupancy_context_status,threshold_version,approval_status,threshold_is_provisional,decision_record_id,promotion_run_id,classified_at
VAL-48998A0D4B85,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260428,86.95652173913044,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017228
VAL-0794A7A38FED,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260429,93.75,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017260
VAL-B4DAB93CED72,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260430,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017287
VAL-169492B108B1,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260501,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017315
VAL-FD03433E3E76,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260502,95.65217391304348,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017342
VAL-6008A430A116,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260503,94.44444444444444,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017369
VAL-84910A4C3DF4,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260504,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017395
VAL-38821E23ECC8,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260505,88.23529411764706,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017421
VAL-1FD02CF8E0D5,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260506,75.0,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017447
VAL-3174939B15C1,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260507,85.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017474
VAL-83BD14C3454F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260508,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017501
VAL-1F7B7905E5BF,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260509,91.66666666666666,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017530
VAL-12AB6C4E1840,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260510,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017562
VAL-349914036C5E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260511,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017590
VAL-67AAB1BAA933,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260512,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017617
VAL-50F22A451E2A,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260513,88.23529411764706,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017645
VAL-6446DE64AE18,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260514,95.65217391304348,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017672
VAL-06AE57D8E33F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260515,86.95652173913044,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017698
VAL-87C61158289E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260516,88.23529411764706,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017723
VAL-D5CB6934CCCE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260517,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017749
VAL-6B088E607875,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260518,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017776
VAL-743FE1EF812F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260519,82.35294117647058,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017806
VAL-534B035980B4,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260520,86.36363636363636,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017834
VAL-A87CABDF5B7A,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260521,83.33333333333334,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017861
VAL-759EE04318CD,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260522,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017888
VAL-9AFB3BF181C0,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260523,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017915
VAL-8A86B304C712,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260524,87.5,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017941
VAL-C2C94FD4C3DA,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260525,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017967
VAL-587DEAA27EF4,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260526,94.44444444444444,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.017992
VAL-50117EB53CF2,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260527,93.75,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018019
VAL-99FF6D871D36,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260528,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018045
VAL-FE4723BD5A75,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260529,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018077
VAL-A45639D7DF1D,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260530,95.23809523809524,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018105
VAL-1495708C595B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260531,92.85714285714286,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018135
VAL-E8F1AA1CB0CE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260601,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018161
VAL-98B2A9617D03,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260602,83.33333333333334,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018187
VAL-8D44B93A72D7,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260603,86.95652173913044,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018215
VAL-FE353A1D206C,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260604,90.9090909090909,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018242
VAL-00E239FA0B61,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260605,95.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018269
VAL-E9E454A537A9,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260606,89.47368421052632,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018296
VAL-E70E4AED10FE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260607,90.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018323
VAL-5A53626CD2C6,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260608,75.0,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018352
VAL-05CA6364C5D2,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260609,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018379
VAL-AE947E3A6514,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260610,90.9090909090909,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018406
VAL-4A9F5EE7D221,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260611,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018442
VAL-077BDE728F38,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260612,91.66666666666666,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018477
VAL-2D9E348F1C15,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260613,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018508
VAL-FFF77A1D9EBF,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260614,85.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018538
VAL-574C24EBD007,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260615,89.47368421052632,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018566
VAL-F0B42AE30AD3,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260616,86.95652173913044,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018594
VAL-E27E506A6942,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260617,94.44444444444444,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018621
VAL-6EF68DC31F6B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260618,83.33333333333334,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018652
VAL-8DECD366892A,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260619,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018679
VAL-A652008612C5,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260620,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018707
VAL-BD8B2D344D3B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260621,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018733
VAL-A334D121D320,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260622,88.88888888888889,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018760
VAL-C49B1E137DCC,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260623,86.95652173913044,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018788
VAL-3925E4F86C1C,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260624,84.0,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018815
VAL-8FE9EEF1F3D8,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260625,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018842
VAL-B329E1CE0341,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260626,93.75,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018868
VAL-14902F8026FE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260627,90.9090909090909,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018895
VAL-6E237162672F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260628,95.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018926
VAL-34F7A1B8BC7A,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260629,88.23529411764706,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018953
VAL-28CB5C1E23BC,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260630,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.018981
VAL-7EC8A85866B3,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260701,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019007
VAL-DADACB974C18,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260702,77.77777777777779,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019042
VAL-941E7CEEE071,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260703,76.47058823529412,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019077
VAL-649C2A960178,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260704,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019104
VAL-0911A5E8C148,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260705,94.11764705882352,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019130
VAL-BED11656AF32,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260706,83.33333333333334,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019156
VAL-396023285436,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260707,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019182
VAL-FD1ADF2BC8E4,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260708,81.81818181818183,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019212
VAL-C4CE72576C9F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260709,89.47368421052632,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019239
VAL-9DC5D1B4062E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260710,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019264
VAL-A6CAEF6FA311,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260711,95.23809523809524,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019289
VAL-28FF06291CD5,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260712,95.23809523809524,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019314
VAL-E40F0B90EB2E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260713,87.5,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019340
VAL-DF42EC724F6F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260714,90.47619047619048,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019365
VAL-A774C7C7A8FC,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260715,85.71428571428571,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019390
VAL-22B02AEB5299,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260716,82.35294117647058,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019416
VAL-4E18ED71EB40,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260717,95.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019440
VAL-0AD21A3D0956,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260718,82.35294117647058,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019469
VAL-B3FFC0526758,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260719,82.35294117647058,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019495
VAL-58899B34461C,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260720,88.23529411764706,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019522
VAL-3C43B4BFE0FE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260721,64.70588235294117,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019550
VAL-0324123F8C55,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260722,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019575
VAL-B413345EF93B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260723,94.44444444444444,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019602
VAL-5720FC16A5ED,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260724,94.73684210526316,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019627
VAL-94B793BA5F8B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260725,95.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019652
VAL-A45905E623A6,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260726,72.22222222222221,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019678
VAL-F71C76D8416E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260727,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019704
VAL-38BC950E55BF,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260728,91.30434782608695,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019732
VAL-BFDE40AA5247,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260729,83.33333333333334,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019758
VAL-45AD19F8B888,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260730,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019784
VAL-1EB64466D49C,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260731,88.88888888888889,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019810
VAL-419FB401DCC7,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260801,86.36363636363636,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019837
VAL-146F16F2CEF6,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260802,95.65217391304348,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.019883
VAL-ED43CB20D02B,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260803,87.5,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.020052
VAL-BD0A8A552182,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260804,94.11764705882352,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.020287
VAL-A82AB00515E8,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260805,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.020481
VAL-F8B5A07F9C92,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260806,95.65217391304348,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.020608
VAL-3B0906436C9D,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260807,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.020888
VAL-28A63B73EA08,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260808,94.44444444444444,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021327
VAL-352F7B48AECF,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260809,91.30434782608695,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021473
VAL-B174CC1541DD,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260810,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021556
VAL-01A3629E9194,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260811,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021638
VAL-40D54B567506,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260812,90.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021728
VAL-B39BEFABE22E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260813,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021834
VAL-AFB2F88B264E,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260814,84.21052631578947,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.021969
VAL-2C636BDEB1C8,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260815,85.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022093
VAL-70D3AA1DEBAE,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260816,88.88888888888889,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022208
VAL-DA26353FA483,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260817,95.65217391304348,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022333
VAL-5D075F47B53F,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260818,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022414
VAL-AEB4BEBE841A,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260819,100.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022486
VAL-9D36A224F716,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260820,95.23809523809524,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022553
VAL-FC6827F7A083,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260821,80.0,Calculated,Amber,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022624
VAL-D61BC1583714,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260822,73.91304347826086,Calculated,Red,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022694
VAL-B25D559E96E3,kpi_001,IKPI-kpi_001-HOSP-001-DEPT-ADM-20260823,90.0,Calculated,Green,,v1.0-approved,Approved,False,DEC-001,THAPP-32EDF6F03C19,2026-07-27T20:24:06.022748
