approval_package_id,comparator_type,comparator_id,assumption_profile,assumption_set_id,scenario_template_id,scenario_family,comparator_consistency,distinct_types_count,distinct_assumption_sets_count,distinct_values_count,consistency_detail,pre_correction_profile_detected,distinct_profile_status,ordering_correct,comparator_closure_reason
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Inconsistent,3,3,1,All 3 comparators have identical scenario primary KPI values,False,Identical scenario values across comparators,True,incomplete comparator set — identical scenario values
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-001;COMP-CONS-001;COMP-EXP-001;COMP-HIGH-001,,staffing-default,SCEN-STAFF-001,Staffing Coverage Adjustment,Consistent,3,3,2,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Baseline;Conservative;Expected;Higher Intensity,COMP-BASE-002;COMP-CONS-002;COMP-EXP-002;COMP-HIGH-002,,absenteeism-default,SCEN-ABS-001,Absenteeism Contingency,Consistent,3,3,3,,False,Distinct profiles confirmed,True,Closed — Consistent
