management_scenario_package_id,approval_package_id,episode_id,hospital_id,department_id,department_name,scenario_family,dominant_kpi_id,dominant_kpi_name,observed_problem,risk_score,priority_tier,urgency,representative_recommendation,contradiction_severity,provisional_warning,baseline_summary,conservative_summary,expected_summary,higher_intensity_summary,comparator_completeness,comparator_consistency,primary_kpi_effects,supporting_kpi_effects,tradeoff_summary,displacement_summary,sensitivity_summary,dominance_summary,baseline_validity,assumption_plausibility,numerical_validity,final_scenario_confidence,scenario_validation_status,validation_scorecard_band,package_readiness,management_questions,required_confirmation,monitoring_requirements,scenario_limitations,management_action_required,financial_review_required,financial_input_requirements,approval_status
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261019,EP-HOSP-001-DEPT-ADM-kpi_002-20261019,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 18.181818181818183,Estimated impact: -9.999999999999991%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261102,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261102,EP-HOSP-001-DEPT-ADM-kpi_002-20261102,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 20.0,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261114,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261114,EP-HOSP-001-DEPT-ADM-kpi_002-20261114,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 19.047619047619047,Estimated impact: -10.000000000000002%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261121,EP-HOSP-001-DEPT-ADM-kpi_002-20261121,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 16.666666666666664,Estimated impact: -9.999999999999998%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261214,EP-HOSP-001-DEPT-ADM-kpi_002-20261214,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 19.047619047619047,Estimated impact: -10.000000000000002%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261225,PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20261225,EP-HOSP-001-DEPT-ADM-kpi_002-20261225,HOSP-001,DEPT-ADM,Admissions,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 17.647058823529413,Estimated impact: -9.999999999999991%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 78.57142857142857,Estimated impact: 14.285714285714292%,Estimated impact: 21.42857142857143%,Estimated impact: 21.42857142857143%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 83.57843137254902,Estimated impact: 14.011930073234112%,Estimated impact: 16.42156862745098%,Estimated impact: 16.42156862745098%,4/4 present,Consistent,Decrease; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 76.92307692307693,Estimated impact: 15.384615384615373%,Estimated impact: 23.076923076923062%,Estimated impact: 23.076923076923062%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 78.4090909090909,Estimated impact: 17.243083003952577%,Estimated impact: 21.590909090909093%,Estimated impact: 21.590909090909093%,4/4 present,Consistent,Decrease; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 75.0,Estimated impact: 16.666666666666657%,Estimated impact: 25.0%,Estimated impact: 25.0%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 76.78571428571428,Estimated impact: 15.521978021978027%,Estimated impact: 23.21428571428572%,Estimated impact: 23.21428571428572%,4/4 present,Consistent,Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 76.92307692307693,Estimated impact: 15.384615384615373%,Estimated impact: 23.076923076923062%,Estimated impact: 23.076923076923062%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 78.57142857142857,Estimated impact: 14.285714285714292%,Estimated impact: 21.42857142857143%,Estimated impact: 21.42857142857143%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 77.97619047619048,Estimated impact: 16.02380952380952%,Estimated impact: 22.02380952380952%,Estimated impact: 22.02380952380952%,4/4 present,Consistent,Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,EP-HOSP-001-DEPT-DIAG-kpi_001-20260704,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 73.33333333333333,Estimated impact: 13.333333333333345%,Estimated impact: 26.66666666666667%,Estimated impact: 26.66666666666667%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,EP-HOSP-001-DEPT-DIAG-kpi_001-20260723,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 79.76190476190476,Estimated impact: 15.23809523809524%,Estimated impact: 20.23809523809524%,Estimated impact: 20.23809523809524%,4/4 present,Consistent,Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,EP-HOSP-001-DEPT-DIAG-kpi_001-20260804,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 79.65367965367966,Estimated impact: 15.218115218115216%,Estimated impact: 20.34632034632034%,Estimated impact: 20.34632034632034%,4/4 present,Consistent,Decrease; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,EP-HOSP-001-DEPT-DIAG-kpi_001-20260810,HOSP-001,DEPT-DIAG,Diagnostics,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 54.54545454545454,Estimated impact: 18.181818181818198%,Estimated impact: 45.45454545454546%,Estimated impact: 45.45454545454546%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
