issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id
ISS-kpi_005-31B3BD9F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260401,PEX-KPI-DCF120177644
ISS-kpi_005-C297C3F1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260402,PEX-KPI-DCF120177644
ISS-kpi_005-8A5F1603,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260403,PEX-KPI-DCF120177644
ISS-kpi_006-9F807AF3,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-03,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260403,PEX-KPI-DCF120177644
ISS-kpi_005-91C61FC8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260404,PEX-KPI-DCF120177644
ISS-kpi_005-6EF87D6F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260405,PEX-KPI-DCF120177644
ISS-kpi_005-9B7137F4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260406,PEX-KPI-DCF120177644
ISS-kpi_006-CBC59E06,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-06,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260406,PEX-KPI-DCF120177644
ISS-kpi_005-687FE4D7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260407,PEX-KPI-DCF120177644
ISS-kpi_006-24E33180,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260407,PEX-KPI-DCF120177644
ISS-kpi_005-8A1FCADC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260408,PEX-KPI-DCF120177644
ISS-kpi_005-03751D63,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260409,PEX-KPI-DCF120177644
ISS-kpi_005-4873EBF0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260410,PEX-KPI-DCF120177644
ISS-kpi_005-FA735C20,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260411,PEX-KPI-DCF120177644
ISS-kpi_005-92C8C6F8,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260412,PEX-KPI-DCF120177644
ISS-kpi_005-DD573A91,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260413,PEX-KPI-DCF120177644
ISS-kpi_005-DD9927C1,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-04-14,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260414,PEX-KPI-DCF120177644
ISS-kpi_006-7F92B86C,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-04-14,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260414,PEX-KPI-DCF120177644
ISS-kpi_005-2A39BCA9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260415,PEX-KPI-DCF120177644
ISS-kpi_005-A10C0AC6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260416,PEX-KPI-DCF120177644
ISS-kpi_005-3F4029AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260417,PEX-KPI-DCF120177644
ISS-kpi_005-C654D965,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260418,PEX-KPI-DCF120177644
ISS-kpi_005-C9993FB7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260419,PEX-KPI-DCF120177644
ISS-kpi_005-A32524BC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260420,PEX-KPI-DCF120177644
ISS-kpi_005-3831A992,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260421,PEX-KPI-DCF120177644
ISS-kpi_005-9F76F84C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260422,PEX-KPI-DCF120177644
ISS-kpi_005-6B29C3F0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260423,PEX-KPI-DCF120177644
ISS-kpi_005-98B25646,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260424,PEX-KPI-DCF120177644
ISS-kpi_005-5FFF32AD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260425,PEX-KPI-DCF120177644
ISS-kpi_005-A40F7761,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260426,PEX-KPI-DCF120177644
ISS-kpi_005-FC9E81AE,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260427,PEX-KPI-DCF120177644
ISS-kpi_006-94BB37CE,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-04-27,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260427,PEX-KPI-DCF120177644
ISS-kpi_005-62D2E195,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260428,PEX-KPI-DCF120177644
ISS-kpi_005-AF50E3F6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260429,PEX-KPI-DCF120177644
ISS-kpi_005-2B2CD77A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-04-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260430,PEX-KPI-DCF120177644
ISS-kpi_005-22DDB7D2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260501,PEX-KPI-DCF120177644
ISS-kpi_005-B7978CA5,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260502,PEX-KPI-DCF120177644
ISS-kpi_005-4EC5E544,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260503,PEX-KPI-DCF120177644
ISS-kpi_005-9EAAE3DD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260504,PEX-KPI-DCF120177644
ISS-kpi_005-BF47D6F3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260505,PEX-KPI-DCF120177644
ISS-kpi_005-FEE77103,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260506,PEX-KPI-DCF120177644
ISS-kpi_005-04561D51,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260507,PEX-KPI-DCF120177644
ISS-kpi_005-88DF2D9E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260508,PEX-KPI-DCF120177644
ISS-kpi_005-511239A2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260509,PEX-KPI-DCF120177644
ISS-kpi_005-7D9998E7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260510,PEX-KPI-DCF120177644
ISS-kpi_005-9859B237,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260511,PEX-KPI-DCF120177644
ISS-kpi_005-0C4D248F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260512,PEX-KPI-DCF120177644
ISS-kpi_005-B907A0A6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260513,PEX-KPI-DCF120177644
ISS-kpi_005-29DC2BB6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260514,PEX-KPI-DCF120177644
ISS-kpi_005-F02FF7F3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260515,PEX-KPI-DCF120177644
ISS-kpi_006-3F9D998B,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-05-15,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260515,PEX-KPI-DCF120177644
ISS-kpi_005-83FBDC06,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-05-16,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260516,PEX-KPI-DCF120177644
ISS-kpi_006-D6C2A537,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-05-16,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260516,PEX-KPI-DCF120177644
ISS-kpi_005-0B5E6013,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260517,PEX-KPI-DCF120177644
ISS-kpi_005-FD65EE3F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260518,PEX-KPI-DCF120177644
ISS-kpi_005-55BCC586,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260519,PEX-KPI-DCF120177644
ISS-kpi_005-A7A7081F,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260520,PEX-KPI-DCF120177644
ISS-kpi_005-E594449E,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-05-21,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260521,PEX-KPI-DCF120177644
ISS-kpi_006-649E2250,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-05-21,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260521,PEX-KPI-DCF120177644
ISS-kpi_005-2D43D3E3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260522,PEX-KPI-DCF120177644
ISS-kpi_005-3D70B993,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260523,PEX-KPI-DCF120177644
ISS-kpi_005-E94EBEFF,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260524,PEX-KPI-DCF120177644
ISS-kpi_005-3E14AC07,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260525,PEX-KPI-DCF120177644
ISS-kpi_005-70A5A5D1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260526,PEX-KPI-DCF120177644
ISS-kpi_005-612BA76C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260527,PEX-KPI-DCF120177644
ISS-kpi_005-2185CE67,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-05-28,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260528,PEX-KPI-DCF120177644
ISS-kpi_006-09707B68,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-05-28,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260528,PEX-KPI-DCF120177644
ISS-kpi_005-E74F237E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260529,PEX-KPI-DCF120177644
ISS-kpi_005-4BD74D7E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260530,PEX-KPI-DCF120177644
ISS-kpi_005-DE5C9929,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-05-31,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260531,PEX-KPI-DCF120177644
ISS-kpi_005-B66275C0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260601,PEX-KPI-DCF120177644
ISS-kpi_005-4648FC20,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260602,PEX-KPI-DCF120177644
ISS-kpi_005-C3952BEC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260603,PEX-KPI-DCF120177644
ISS-kpi_005-70A46E13,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260604,PEX-KPI-DCF120177644
ISS-kpi_005-EE6DC1E9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260605,PEX-KPI-DCF120177644
ISS-kpi_006-BA0FC234,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-06-05,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260605,PEX-KPI-DCF120177644
ISS-kpi_005-FB0616D1,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260606,PEX-KPI-DCF120177644
ISS-kpi_005-8B9BEEDA,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260607,PEX-KPI-DCF120177644
ISS-kpi_006-BB0599D0,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-06-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260607,PEX-KPI-DCF120177644
ISS-kpi_005-29BFAFB7,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260608,PEX-KPI-DCF120177644
ISS-kpi_005-B2B2AF6E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260609,PEX-KPI-DCF120177644
ISS-kpi_005-EB3A243A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260610,PEX-KPI-DCF120177644
ISS-kpi_005-56DEA077,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260611,PEX-KPI-DCF120177644
ISS-kpi_005-7B10B966,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-06-12,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260612,PEX-KPI-DCF120177644
ISS-kpi_006-CB8324DC,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-06-12,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260612,PEX-KPI-DCF120177644
ISS-kpi_005-CCB3846B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260613,PEX-KPI-DCF120177644
ISS-kpi_006-895D322F,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-06-13,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260613,PEX-KPI-DCF120177644
ISS-kpi_005-B4344BD0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260614,PEX-KPI-DCF120177644
ISS-kpi_005-2D17F746,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260615,PEX-KPI-DCF120177644
ISS-kpi_005-B73B3262,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260616,PEX-KPI-DCF120177644
ISS-kpi_005-61D0180B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260617,PEX-KPI-DCF120177644
ISS-kpi_005-0A147210,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260618,PEX-KPI-DCF120177644
ISS-kpi_005-65509320,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260619,PEX-KPI-DCF120177644
ISS-kpi_005-6583029B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260620,PEX-KPI-DCF120177644
ISS-kpi_005-DDB68CB6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260621,PEX-KPI-DCF120177644
ISS-kpi_005-1A7B1E34,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260622,PEX-KPI-DCF120177644
ISS-kpi_005-2C8C275E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260623,PEX-KPI-DCF120177644
ISS-kpi_005-53CABB6C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260624,PEX-KPI-DCF120177644
ISS-kpi_005-10924D3B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260625,PEX-KPI-DCF120177644
ISS-kpi_005-52122E12,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260626,PEX-KPI-DCF120177644
ISS-kpi_005-942E4188,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260627,PEX-KPI-DCF120177644
ISS-kpi_006-26D792AA,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-ADM,2026-06-27,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260627,PEX-KPI-DCF120177644
ISS-kpi_005-BAB3A196,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260628,PEX-KPI-DCF120177644
ISS-kpi_005-4ACDED8E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-ADM,2026-06-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260629,PEX-KPI-DCF120177644
ISS-kpi_005-AF3A45E2,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-06-30,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260630,PEX-KPI-DCF120177644
ISS-kpi_006-B6EB9E1F,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-06-30,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260630,PEX-KPI-DCF120177644
ISS-kpi_005-813B2DC5,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-07-01,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260701,PEX-KPI-DCF120177644
ISS-kpi_006-DBA6201E,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-ADM,2026-07-01,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260701,PEX-KPI-DCF120177644
ISS-kpi_005-B2BDCF61,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-ADM,2026-07-02,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-ADM-20260702,PEX-KPI-DCF120177644
