integration_record_id,kpi_id,kpi_value,calculation_status,threshold_status,data_confidence_level,inconsistencies
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260427,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260428,kpi_001,86.95652173913044,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260428,kpi_002,8.695652173913043,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260429,kpi_001,93.75,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260429,kpi_002,6.25,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260430,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260430,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260501,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260501,kpi_002,9.523809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260502,kpi_001,95.65217391304348,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260502,kpi_002,13.043478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260503,kpi_001,94.44444444444444,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260503,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260504,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260504,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260505,kpi_001,88.23529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260505,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260506,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260506,kpi_002,18.75,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260507,kpi_001,85.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260507,kpi_002,5.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260508,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260508,kpi_002,10.526315789473683,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260509,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260509,kpi_002,8.333333333333332,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260510,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260510,kpi_002,4.761904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260511,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260511,kpi_002,9.523809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260512,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260512,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260513,kpi_001,88.23529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260513,kpi_002,11.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260514,kpi_001,95.65217391304348,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260514,kpi_002,13.043478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260515,kpi_001,86.95652173913044,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260515,kpi_002,17.391304347826086,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260516,kpi_001,88.23529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260516,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260517,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260517,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260518,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260518,kpi_002,5.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260519,kpi_001,82.35294117647058,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260519,kpi_002,11.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260520,kpi_001,86.36363636363636,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260520,kpi_002,13.636363636363637,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260521,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260521,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260522,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260522,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260523,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260523,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260524,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260524,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260525,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260525,kpi_002,19.047619047619047,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260526,kpi_001,94.44444444444444,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260526,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260527,kpi_001,93.75,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260527,kpi_002,6.25,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260528,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260528,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260529,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260529,kpi_002,15.789473684210526,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260530,kpi_001,95.23809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260530,kpi_002,4.761904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260531,kpi_001,92.85714285714286,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260531,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260601,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260601,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260602,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260602,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260603,kpi_001,86.95652173913044,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260603,kpi_002,13.043478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260604,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260604,kpi_002,13.636363636363637,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260605,kpi_001,95.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260605,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260606,kpi_001,89.47368421052632,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260606,kpi_002,10.526315789473683,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260607,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260607,kpi_002,20.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260608,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260608,kpi_002,25.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260609,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260609,kpi_002,9.523809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260610,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260610,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260611,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260611,kpi_002,23.809523809523807,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260612,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260612,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260613,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260613,kpi_002,10.526315789473683,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260614,kpi_001,85.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260614,kpi_002,15.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260615,kpi_001,89.47368421052632,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260615,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260616,kpi_001,86.95652173913044,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260616,kpi_002,8.695652173913043,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260617,kpi_001,94.44444444444444,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260617,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260618,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260618,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260619,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260619,kpi_002,4.761904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260620,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260620,kpi_002,21.052631578947366,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260621,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260621,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260622,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260622,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260623,kpi_001,86.95652173913044,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260623,kpi_002,13.043478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260624,kpi_001,84.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260624,kpi_002,24.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260625,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260625,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260626,kpi_001,93.75,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260626,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260627,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260627,kpi_002,13.636363636363637,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260628,kpi_001,95.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260628,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260629,kpi_001,88.23529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260629,kpi_002,11.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260630,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260630,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260701,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260701,kpi_002,15.789473684210526,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260702,kpi_001,77.77777777777779,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260702,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260703,kpi_001,76.47058823529412,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260703,kpi_002,23.52941176470588,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260704,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260704,kpi_002,11.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260705,kpi_001,94.11764705882352,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260705,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260706,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260706,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260707,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260707,kpi_002,10.526315789473683,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260708,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260708,kpi_002,18.181818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260709,kpi_001,89.47368421052632,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260709,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260710,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260710,kpi_002,19.047619047619047,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260711,kpi_001,95.23809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260711,kpi_002,9.523809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260712,kpi_001,95.23809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260712,kpi_002,9.523809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260713,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260713,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260714,kpi_001,90.47619047619048,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260714,kpi_002,4.761904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260715,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260715,kpi_002,23.809523809523807,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260716,kpi_001,82.35294117647058,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260716,kpi_002,23.52941176470588,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260717,kpi_001,95.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260717,kpi_002,5.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260718,kpi_001,82.35294117647058,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260718,kpi_002,11.76470588235294,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260719,kpi_001,82.35294117647058,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260719,kpi_002,17.647058823529413,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260720,kpi_001,88.23529411764706,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260720,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260721,kpi_001,64.70588235294117,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260721,kpi_002,29.411764705882355,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260722,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260722,kpi_002,4.166666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260723,kpi_001,94.44444444444444,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260723,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260724,kpi_001,94.73684210526316,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260724,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260725,kpi_001,95.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260725,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260726,kpi_001,72.22222222222221,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260726,kpi_002,27.77777777777778,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260727,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260727,kpi_002,6.666666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260728,kpi_001,91.30434782608695,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260728,kpi_002,13.043478260869565,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260729,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260729,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260730,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260730,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260731,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260731,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260801,kpi_001,86.36363636363636,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260801,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260802,kpi_001,95.65217391304348,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260802,kpi_002,4.3478260869565215,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260803,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260803,kpi_002,4.166666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260804,kpi_001,94.11764705882352,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260804,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260805,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260805,kpi_002,5.88235294117647,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260806,kpi_001,95.65217391304348,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260806,kpi_002,4.3478260869565215,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260807,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260807,kpi_002,6.666666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260808,kpi_001,94.44444444444444,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260808,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260809,kpi_001,91.30434782608695,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260809,kpi_002,8.695652173913043,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260810,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260810,kpi_002,5.263157894736842,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260811,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260811,kpi_002,4.545454545454546,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260812,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260812,kpi_002,5.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260813,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260813,kpi_002,10.526315789473683,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260814,kpi_001,84.21052631578947,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260814,kpi_002,21.052631578947366,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260815,kpi_001,85.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260815,kpi_002,5.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260816,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260816,kpi_002,5.555555555555555,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260817,kpi_001,95.65217391304348,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260817,kpi_002,4.3478260869565215,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260818,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260818,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260819,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260819,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260820,kpi_001,95.23809523809524,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260820,kpi_002,4.761904761904762,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260821,kpi_001,80.0,Calculated,Not Assessed,High,none
