integration_record_id,kpi_id,threshold_is_provisional,threshold_approval_status,configuration_version,issues
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260601,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260601,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260602,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260602,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260603,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260603,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260604,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260604,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260605,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260605,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260606,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260606,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260607,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260607,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260608,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260608,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260609,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260609,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260610,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260610,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260611,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260611,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260612,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260612,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260613,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260613,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260614,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260614,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260615,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260615,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260616,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260616,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260617,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260617,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260618,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260618,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260619,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260619,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260620,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260620,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260621,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260621,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260622,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260622,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260623,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260623,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260624,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260624,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260625,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260625,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260626,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260626,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260627,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260627,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260628,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260628,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260629,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260629,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260630,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260630,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260701,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260701,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260702,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260702,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260703,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260703,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260704,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260704,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260705,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260705,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260706,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260706,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260707,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260707,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260708,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260708,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260709,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260709,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260710,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260710,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260711,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260711,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260712,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260712,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260713,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260713,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260714,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260714,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260715,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260715,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260716,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260716,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260717,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260717,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260718,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260718,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260719,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260719,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260720,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260720,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260721,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260721,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260722,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260722,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260723,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260723,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260724,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260724,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260725,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260725,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260726,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260726,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260727,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260727,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260728,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260728,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260729,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260729,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260730,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260730,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260731,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260731,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260801,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260801,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260802,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260802,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260803,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260803,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260804,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260804,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260805,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260805,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260806,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260806,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260807,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260807,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260808,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260808,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260809,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260809,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260810,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260810,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260811,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260811,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260812,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260812,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260813,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260813,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260814,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260814,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260815,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260815,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260816,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260816,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260817,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260817,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260818,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260818,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260819,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260819,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260820,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260820,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260821,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260821,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260822,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260822,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260823,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260823,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260824,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260824,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260825,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260825,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260826,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260826,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260827,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260827,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260828,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260828,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260829,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260829,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260830,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260830,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260831,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260831,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260901,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260901,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260902,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260902,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260903,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260903,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260904,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260904,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260905,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260905,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260906,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260906,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260907,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260907,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260908,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260908,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260909,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260909,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260910,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260910,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260911,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260911,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260912,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260912,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260913,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260913,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260914,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260914,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260915,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260915,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260916,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260916,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260917,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260917,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260918,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260918,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260919,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260919,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260920,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260920,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260921,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260921,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260922,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260922,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260923,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260923,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260924,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260924,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260925,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260925,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260926,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260926,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260927,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260927,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260928,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260928,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260929,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260929,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20260930,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20260930,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261001,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261001,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261002,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261002,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261003,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261003,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261004,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261004,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261005,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261005,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261006,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261006,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261007,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261007,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261008,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261008,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261009,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261009,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261010,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261010,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261011,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261011,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261012,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261012,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261013,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261013,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261014,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261014,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261015,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261015,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261016,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261016,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261017,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261017,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261018,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261018,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261019,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261019,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261020,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261020,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261021,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261021,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261022,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261022,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261023,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261023,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261024,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261024,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261025,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261025,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261026,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261026,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261027,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261027,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261028,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261028,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261029,kpi_001,True,Draft,,none
IKPI-kpi_002-HOSP-001-DEPT-ADM-20261029,kpi_002,True,Draft,,none
IKPI-kpi_001-HOSP-001-DEPT-ADM-20261030,kpi_001,True,Draft,,none
