department,reporting_date,kpi_id,kpi_name,value,status,severity_score,breach_magnitude,trend_score,persistence_score,confidence_score,final_priority_rank,selected_as_dominant,selection_reason
DEPT-DIAG,2026-05-15,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-16,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-20,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-21,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-23,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-28,kpi_005,Patient Complaint Rate,28.57142857142857,Red,3.0,0.4471133586177829,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-29,kpi_005,Patient Complaint Rate,33.898305084745765,Red,3.0,0.716914154292285,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-05-30,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-03,kpi_002,Staff Absenteeism Rate,30.0,Red,3.0,0.5750000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-03,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,2,False,
DEPT-DIAG,2026-06-03,kpi_004,Average Patient Waiting Time,59.74545454545454,Red,3.0,0.10460758385076346,0,0,0,3,False,
DEPT-DIAG,2026-06-04,kpi_004,Average Patient Waiting Time,54.972972972972975,Red,3.0,0.01637125894774655,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-05,kpi_005,Patient Complaint Rate,35.714285714285715,Red,3.0,0.8088916982722287,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-05,kpi_004,Average Patient Waiting Time,55.7037037037037,Red,3.0,0.029881419897377838,0,0,0,2,False,
DEPT-DIAG,2026-06-06,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-07,kpi_004,Average Patient Waiting Time,57.693548387096776,Red,3.0,0.06667078813774943,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-08,kpi_004,Average Patient Waiting Time,56.61904761904762,Red,3.0,0.0468048132904484,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-08,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-DIAG,2026-06-09,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-09,kpi_004,Average Patient Waiting Time,56.5,Red,3.0,0.044603793918517244,0,0,0,2,False,
DEPT-DIAG,2026-06-10,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-10,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-DIAG,2026-06-11,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-11,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-DIAG,2026-06-12,kpi_005,Patient Complaint Rate,35.08771929824561,Red,3.0,0.7771567561972771,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-12,kpi_006,Patient Satisfaction Score,2.25,Red,3.0,0.1,0,0,0,2,False,
DEPT-DIAG,2026-06-12,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,3,False,
DEPT-DIAG,2026-06-13,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-13,kpi_004,Average Patient Waiting Time,60.76923076923077,Red,3.0,0.12353573477961687,0,0,0,2,False,
DEPT-DIAG,2026-06-13,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,3,False,
DEPT-DIAG,2026-06-15,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-15,kpi_001,Staffing Level,63.63636363636363,Red,3.0,0.20454545454545459,0,0,0,2,False,
DEPT-DIAG,2026-06-15,kpi_004,Average Patient Waiting Time,56.49230769230769,Red,3.0,0.04446157420525396,0,0,0,3,False,
DEPT-DIAG,2026-06-16,kpi_005,Patient Complaint Rate,28.169014084507044,Red,3.0,0.4267314803273918,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-16,kpi_004,Average Patient Waiting Time,58.42028985507246,Red,3.0,0.08010719335271074,0,0,0,2,False,
DEPT-DIAG,2026-06-18,kpi_005,Patient Complaint Rate,49.18032786885246,Red,3.0,1.4909328304076592,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-18,kpi_004,Average Patient Waiting Time,54.19298245614035,Red,3.0,0.0019503553529885609,0,0,0,2,False,
DEPT-DIAG,2026-06-18,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,3,False,
DEPT-DIAG,2026-06-19,kpi_004,Average Patient Waiting Time,60.43103448275862,Red,3.0,0.11728297152407777,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-19,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-DIAG,2026-06-19,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-DIAG,2026-06-23,kpi_004,Average Patient Waiting Time,54.86363636363637,Red,3.0,0.014349782187972955,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-24,kpi_004,Average Patient Waiting Time,55.50819672131148,Red,3.0,0.02626677679039592,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-25,kpi_005,Patient Complaint Rate,75.47169811320754,Red,3.0,2.8225635888016902,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-25,kpi_004,Average Patient Waiting Time,54.45098039215687,Red,3.0,0.0067203663757497345,0,0,0,2,False,
DEPT-DIAG,2026-06-26,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-26,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-DIAG,2026-06-27,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-27,kpi_004,Average Patient Waiting Time,54.28333333333333,Red,3.0,0.00362081321315945,0,0,0,2,False,
DEPT-DIAG,2026-06-28,kpi_004,Average Patient Waiting Time,55.953125,Red,3.0,0.03449286117870858,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-28,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-DIAG,2026-06-28,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,3,False,
DEPT-DIAG,2026-06-29,kpi_005,Patient Complaint Rate,37.03703703703704,Red,3.0,0.8758876870971262,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-06-29,kpi_004,Average Patient Waiting Time,54.283018867924525,Red,3.0,0.0036149991997241407,0,0,0,2,False,
DEPT-DIAG,2026-06-30,kpi_004,Average Patient Waiting Time,54.706896551724135,Red,3.0,0.011451888344050974,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-02,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-02,kpi_004,Average Patient Waiting Time,55.53968253968254,Red,3.0,0.026848904318272707,0,0,0,2,False,
DEPT-DIAG,2026-07-02,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-DIAG,2026-07-03,kpi_004,Average Patient Waiting Time,59.10169491525424,Red,3.0,0.09270539354848356,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-04,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-05,kpi_006,Patient Satisfaction Score,1.0,Red,3.0,0.6,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-05,kpi_002,Staff Absenteeism Rate,28.57142857142857,Red,3.0,0.4999999999999999,0,0,0,2,False,
DEPT-DIAG,2026-07-07,kpi_005,Patient Complaint Rate,37.03703703703704,Red,3.0,0.8758876870971262,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-07,kpi_004,Average Patient Waiting Time,55.24528301886792,Red,3.0,0.021405880311710934,0,0,0,2,False,
DEPT-DIAG,2026-07-08,kpi_004,Average Patient Waiting Time,55.71212121212121,Red,3.0,0.03003704752973661,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-10,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-10,kpi_004,Average Patient Waiting Time,54.64150943396226,Red,3.0,0.010242974515954533,0,0,0,2,False,
DEPT-DIAG,2026-07-11,kpi_004,Average Patient Waiting Time,56.57407407407408,Red,3.0,0.04597331708327456,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-11,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-DIAG,2026-07-12,kpi_005,Patient Complaint Rate,33.898305084745765,Red,3.0,0.716914154292285,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-12,kpi_004,Average Patient Waiting Time,56.48275862068966,Red,3.0,0.044285025595685895,0,0,0,2,False,
DEPT-DIAG,2026-07-12,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,3,False,
DEPT-DIAG,2026-07-13,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-14,kpi_005,Patient Complaint Rate,33.333333333333336,Red,3.0,0.6882989183874136,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-15,kpi_004,Average Patient Waiting Time,58.81159420289855,Red,3.0,0.08734184833175393,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-16,kpi_004,Average Patient Waiting Time,54.85964912280702,Red,3.0,0.01427606383580301,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-17,kpi_004,Average Patient Waiting Time,57.40350877192982,Red,3.0,0.061308372520226126,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-19,kpi_005,Patient Complaint Rate,33.333333333333336,Red,3.0,0.6882989183874136,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-19,kpi_004,Average Patient Waiting Time,56.49122807017544,Red,3.0,0.04444161354374336,0,0,0,2,False,
DEPT-DIAG,2026-07-20,kpi_005,Patient Complaint Rate,32.25806451612903,Red,3.0,0.6338376629555614,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-20,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-DIAG,2026-07-21,kpi_005,Patient Complaint Rate,46.51162790697674,Red,3.0,1.3557659326336,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-21,kpi_004,Average Patient Waiting Time,55.785714285714285,Red,3.0,0.03139767768693041,0,0,0,2,False,
DEPT-DIAG,2026-07-22,kpi_004,Average Patient Waiting Time,56.285714285714285,Red,3.0,0.04064195904904118,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-22,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-DIAG,2026-07-23,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-24,kpi_004,Average Patient Waiting Time,54.16129032258065,Red,3.0,0.0013644133538056118,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-25,kpi_004,Average Patient Waiting Time,60.75,Red,3.0,0.1231801854964588,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-25,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,2,False,
DEPT-DIAG,2026-07-26,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-26,kpi_004,Average Patient Waiting Time,57.53968253968254,Red,3.0,0.0638260297667158,0,0,0,2,False,
DEPT-DIAG,2026-07-27,kpi_005,Patient Complaint Rate,30.303030303030305,Red,3.0,0.5348171985340123,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-27,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,2,False,
DEPT-DIAG,2026-07-28,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-29,kpi_005,Patient Complaint Rate,29.41176470588235,Red,3.0,0.4896755162241883,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-29,kpi_004,Average Patient Waiting Time,56.215384615384615,Red,3.0,0.03934166452777725,0,0,0,2,False,
DEPT-DIAG,2026-07-30,kpi_004,Average Patient Waiting Time,60.38333333333333,Red,3.0,0.11640104583091089,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-31,kpi_005,Patient Complaint Rate,23.809523809523807,Red,3.0,0.20592779884815235,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-07-31,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-DIAG,2026-07-31,kpi_004,Average Patient Waiting Time,55.875,Red,3.0,0.03304844221587878,0,0,0,3,False,
DEPT-DIAG,2026-08-04,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-05,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-06,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-10,kpi_005,Patient Complaint Rate,35.08771929824561,Red,3.0,0.7771567561972771,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-10,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,2,False,
DEPT-DIAG,2026-08-10,kpi_001,Staffing Level,54.54545454545454,Red,3.0,0.31818181818181823,0,0,0,3,False,
DEPT-DIAG,2026-08-13,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-17,kpi_005,Patient Complaint Rate,27.027027027027028,Red,3.0,0.3688910149087137,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-20,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-28,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-30,kpi_005,Patient Complaint Rate,62.5,Red,3.0,2.1655604719764003,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-08-30,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-DIAG,2026-08-30,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,3,False,
DEPT-DIAG,2026-09-01,kpi_002,Staff Absenteeism Rate,36.36363636363637,Red,3.0,0.9090909090909093,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-01,kpi_001,Staffing Level,72.72727272727273,Red,3.0,0.09090909090909083,0,0,0,2,False,
DEPT-DIAG,2026-09-02,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-02,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,2,False,
DEPT-DIAG,2026-09-04,kpi_005,Patient Complaint Rate,50.0,Red,3.0,1.5324483775811202,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-05,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-10,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-11,kpi_005,Patient Complaint Rate,34.48275862068965,Red,3.0,0.7465161224697379,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-12,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-14,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-15,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-15,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-DIAG,2026-09-16,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-18,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-19,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-20,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-22,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-22,kpi_001,Staffing Level,66.66666666666666,Red,3.0,0.1666666666666668,0,0,0,2,False,
DEPT-DIAG,2026-09-22,kpi_005,Patient Complaint Rate,21.27659574468085,Red,3.0,0.07763760748132774,0,0,0,3,False,
DEPT-DIAG,2026-09-23,kpi_005,Patient Complaint Rate,20.40816326530612,Red,3.0,0.03365239901270193,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-30,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-09-30,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,2,False,
DEPT-DIAG,2026-10-03,kpi_005,Patient Complaint Rate,23.809523809523807,Red,3.0,0.20592779884815235,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-04,kpi_005,Patient Complaint Rate,65.57377049180329,Red,3.0,2.3212437738768794,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-07,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-08,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-08,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-DIAG,2026-10-09,kpi_005,Patient Complaint Rate,21.73913043478261,Red,3.0,0.10106451199179144,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-11,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-12,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-14,kpi_005,Patient Complaint Rate,25.64102564102564,Red,3.0,0.29869147568262566,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-15,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-17,kpi_005,Patient Complaint Rate,28.98550724637681,Red,3.0,0.4680860159890551,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-19,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-23,kpi_005,Patient Complaint Rate,25.0,Red,3.0,0.2662241887905601,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-23,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-DIAG,2026-10-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-26,kpi_005,Patient Complaint Rate,34.48275862068965,Red,3.0,0.7465161224697379,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-27,kpi_002,Staff Absenteeism Rate,40.0,Red,3.0,1.1,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-27,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-DIAG,2026-10-28,kpi_005,Patient Complaint Rate,34.48275862068965,Red,3.0,0.7465161224697379,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-30,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-10-30,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,2,False,
DEPT-DIAG,2026-10-30,kpi_005,Patient Complaint Rate,21.27659574468085,Red,3.0,0.07763760748132774,0,0,0,3,False,
DEPT-DIAG,2026-10-31,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-11-01,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-DIAG,2026-11-01,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-DIAG,2026-11-03,kpi_005,Patient Complaint Rate,27.027027027027028,Red,3.0,0.3688910149087137,0,0,0,1,True,Highest composite severity score
